Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,100,19.732,54.55,4.080,2.82,153.648,106.23
,,,,,,200,20.291,56.09,2.150,1.49,160.050,110.66
,,,,5,"[0, 507]",5,19.501,53.91,56.720,39.22,99.160,68.56
,,,,,,10,16.616,45.93,32.508,22.48,100.296,69.34
,,,,,,25,14.915,41.23,14.432,9.98,104.764,72.43
,,,,,,50,14.667,40.54,7.682,5.31,109.526,75.73
,,,,,,100,14.812,40.95,4.080,2.82,114.288,79.02
,,,,,,200,15.166,41.92,2.150,1.49,119.050,82.31
,,,,10,"[0, 1013]",5,15.431,42.66,56.720,39.22,66.600,46.05
,,,,,,10,10.610,29.33,32.508,22.48,52.248,36.12
,,,,,,25,7.963,22.01,14.432,9.98,49.148,33.98
,,,,,,50,7.370,20.37,7.682,5.31,51.152,35.37
,,,,,,100,7.198,19.9,4.080,2.82,53.376,36.9
,,,,,,200,7.234,20.0,2.150,1.49,55.600,38.44
,,,,15,"[0, 1520]",5,14.403,39.81,56.720,39.22,58.380,40.36
,,,,,,10,8.589,23.74,32.508,22.48,36.078,24.94
,,,,,,25,4.575,12.65,14.432,9.98,22.044,15.24
,,,,,,50,3.477,9.61,7.682,5.31,20.010,13.83
,,,,,,100,3.052,8.44,4.080,2.82,20.208,13.97
,,,,,,200,2.916,8.06,2.150,1.49,21.050,14.55
,,,,20,"[0, 2027]",5,14.238,39.36,56.720,39.22,57.060,39.45
,,,,,,10,8.227,22.74,32.508,22.48,33.180,22.94
,,,,,,25,3.802,10.51,14.432,9.98,15.862,10.97
,,,,,,50,2.258,6.24,7.682,5.31,10.258,7.09
,,,,,,100,1.510,4.17,4.080,2.82,7.872,5.44
,,,,,,200,1.228,3.39,2.150,1.49,7.550,5.22
,,,,30,"[0, 3040]",5,14.211,39.28,56.720,39.22,56.840,39.3
,,,,,,10,8.174,22.6,32.508,22.48,32.760,22.65
,,,,,,25,3.668,10.14,14.432,9.98,14.784,10.22
,,,,,,50,2.011,5.56,7.682,5.31,8.280,5.72
,,,,,,100,1.138,3.15,4.080,2.82,4.896,3.39
,,,,,,200,709,1.96,2.150,1.49,3.400,2.35
,soil_water_potential_6.csv,12.913,CoderBasic,,,,54.896,100,219.521,100,219.521,100
,,,CoderPCA,0,"[0, 0]",5,33.561,61.14,46.528,21.2,221.832,101.05
,,,,,,10,30.529,55.61,23.290,10.61,220.813,100.59
,,,,,,25,28.709,52.3,9.510,4.33,220.038,100.24
,,,,,,50,28.096,51.18,4.866,2.22,219.780,100.12
,,,,,,100,27.790,50.62,2.544,1.16,219.651,100.06
,,,,,,200,27.848,50.73,3.074,1.4,219.586,100.03
,,,,3,"[0, 384]",5,23.811,43.37,46.528,21.2,143.836,65.52
,,,,,,10,27.469,50.04,23.290,10.61,196.333,89.44
,,,,,,25,28.709,52.3,9.510,4.33,220.038,100.24
,,,,,,50,28.096,51.18,4.866,2.22,219.780,100.12
,,,,,,100,27.790,50.62,2.544,1.16,219.651,100.06
,,,,,,200,27.848,50.73,3.074,1.4,219.586,100.03
,,,,5,"[0, 639]",5,14.283,26.02,46.528,21.2,67.608,30.8
,,,,,,10,14.138,25.75,23.290,10.61,89.692,40.86
,,,,,,25,23.252,42.36,9.510,4.33,176.382,80.35
,,,,,,50,27.368,49.85,4.866,2.22,213.949,97.46
,,,,,,100,27.790,50.62,2.544,1.16,219.651,100.06
,,,,,,200,27.848,50.73,3.074,1.4,219.586,100.03
,,,,10,"[0, 1279]",5,11.750,21.4,46.528,21.2,47.344,21.57
,,,,,,10,6.163,11.23,23.290,10.61,25.891,11.79
,,,,,,25,3.515,6.4,9.510,4.33,18.486,8.42
,,,,,,50,4.044,7.37,4.866,2.22,27.357,12.46
,,,,,,100,8.646,15.75,2.544,1.16,66.498,30.29
,,,,,,200,19.391,35.32,3.074,1.4,151.926,69.21
,,,,15,"[0, 1918]",5,11.716,21.34,46.528,21.2,47.072,21.44
,,,,,,10,6.029,10.98,23.290,10.61,24.820,11.31
,,,,,,25,3.056,5.57,9.510,4.33,14.814,6.75
,,,,,,50,2.690,4.9,4.866,2.22,16.528,7.53
,,,,,,100,3.807,6.93,2.544,1.16,27.789,12.66
,,,,,,200,8.819,16.06,3.074,1.4,67.351,30.68
,,,,20,"[0, 2558]",5,11.690,21.29,46.528,21.2,46.868,21.35
,,,,,,10,5.972,10.88,23.290,10.61,24.361,11.1
,,,,,,25,2.852,5.2,9.510,4.33,13.182,6.0
,,,,,,50,2.482,4.52,4.866,2.22,14.862,6.77
,,,,,,100,3.387,6.17,2.544,1.16,24.423,11.13
,,,,,,200,5.859,10.67,3.074,1.4,43.670,19.89
,,,,30,"[0, 3837]",5,11.690,21.29,46.528,21.2,46.868,21.35
,,,,,,10,5.934,10.81,23.290,10.61,24.055,10.96
,,,,,,25,2.648,4.82,9.510,4.33,11.550,5.26
,,,,,,50,2.065,3.76,4.866,2.22,11.530,5.25
,,,,,,100,2.124,3.87,2.544,1.16,14.325,6.53
,,,,,,200,3.744,6.82,3.074,1.4,26.755,12.19
,,,CoderAPCA,0,"[0, 0]",5,33.411,60.86,51.660,23.53,215.500,98.17
,,,,,,10,31.684,57.72,27.132,12.36,226.212,103.05
,,,,,,25,31.060,56.58,11.374,5.18,236.984,107.96
,,,,,,50,31.730,57.8,5.957,2.71,247.756,112.86
,,,,,,100,32.722,59.61,3.120,1.42,258.528,117.77
,,,,,,200,33.881,61.72,1.625,0.74,269.300,122.68
,,,,3,"[0, 384]",5,16.301,29.69,51.660,23.53,78.620,35.81
,,,,,,10,12.096,22.03,27.132,12.36,69.510,31.66
,,,,,,25,10.193,18.57,11.374,5.18,70.048,31.91
,,,,,,50,9.906,18.05,5.957,2.71,73.163,33.33
,,,,,,100,9.949,18.12,3.120,1.42,76.344,34.78
,,,,,,200,10.159,18.51,1.625,0.74,79.525,36.23
,,,,5,"[0, 639]",5,13.403,24.42,51.660,23.53,55.440,25.25
,,,,,,10,7.794,14.2,27.132,12.36,35.091,15.99
,,,,,,25,4.685,8.53,11.374,5.18,25.982,11.84
,,,,,,50,3.969,7.23,5.957,2.71,25.668,11.69
,,,,,,100,3.733,6.8,3.120,1.42,26.616,12.12
,,,,,,200,3.684,6.71,1.625,0.74,27.725,12.63
,,,,10,"[0, 1279]",5,12.953,23.6,51.660,23.53,51.840,23.62
,,,,,,10,6.833,12.45,27.132,12.36,27.405,12.48
,,,,,,25,2.931,5.34,11.374,5.18,11.946,5.44
,,,,,,50,1.617,2.95,5.957,2.71,6.854,3.12
,,,,,,100,964,1.76,3.120,1.42,4.464,2.03
,,,,,,200,669,1.22,1.625,0.74,3.600,1.64
,,,,15,"[0, 1918]",5,12.948,23.59,51.660,23.53,51.800,23.6
,,,,,,10,6.825,12.43,27.132,12.36,27.342,12.46
,,,,,,25,2.898,5.28,11.374,5.18,11.682,5.32
,,,,,,50,1.560,2.84,5.957,2.71,6.394,2.91
,,,,,,100,877,1.6,3.120,1.42,3.768,1.72
,,,,,,200,522,0.95,1.625,0.74,2.425,1.1
,,,,20,"[0, 2558]",5,12.943,23.58,51.660,23.53,51.760,23.58
,,,,,,10,6.817,12.42,27.132,12.36,27.279,12.43
,,,,,,25,2.887,5.26,11.374,5.18,11.594,5.28
,,,,,,50,1.542,2.81,5.957,2.71,6.256,2.85
,,,,,,100,850,1.55,3.120,1.42,3.552,1.62
,,,,,,200,494,0.9,1.625,0.74,2.200,1.0
,,,,30,"[0, 3837]",5,12.938,23.57,51.660,23.53,51.720,23.56
,,,,,,10,6.812,12.41,27.132,12.36,27.237,12.41
,,,,,,25,2.873,5.23,11.374,5.18,11.484,5.23
,,,,,,50,1.525,2.78,5.957,2.71,6.118,2.79
,,,,,,100,826,1.5,3.120,1.42,3.360,1.53
,,,,,,200,459,0.84,1.625,0.74,1.925,0.88
,,,CoderCA,0,"[0, 0]",5,41.941,76.4,86.100,39.22,249.300,113.57
,,,,,,10,38.900,70.86,49.308,22.46,261.765,119.24
,,,,,,25,37.028,67.45,21.868,9.96,274.230,124.92
,,,,,,50,37.313,67.97,11.684,5.32,286.695,130.6
,,,,,,100,38.179,69.55,6.144,2.8,299.160,136.28
,,,,,,200,39.375,71.73,3.250,1.48,311.625,141.96
,,,,3,"[0, 384]",5,31.743,57.82,86.100,39.22,167.720,76.4
,,,,,,10,27.867,50.76,49.308,22.46,173.502,79.04
,,,,,,25,25.464,46.39,21.868,9.96,181.720,82.78
,,,,,,50,25.224,45.95,11.684,5.32,189.980,86.54
,,,,,,100,25.564,46.57,6.144,2.8,198.240,90.31
,,,,,,200,26.234,47.79,3.250,1.48,206.500,94.07
,,,,5,"[0, 639]",5,26.448,48.18,86.100,39.22,125.360,57.11
,,,,,,10,20.911,38.09,49.308,22.46,117.852,53.69
,,,,,,25,17.935,32.67,21.868,9.96,121.484,55.34
,,,,,,50,17.352,31.61,11.684,5.32,127.006,57.86
,,,,,,100,17.350,31.61,6.144,2.8,132.528,60.37
,,,,,,200,17.678,32.2,3.250,1.48,138.050,62.89
,,,,10,"[0, 1279]",5,21.848,39.8,86.100,39.22,88.560,40.34
,,,,,,10,13.046,23.76,49.308,22.46,54.936,25.03
,,,,,,25,7.149,13.02,21.868,9.96,35.200,16.03
,,,,,,50,5.622,10.24,11.684,5.32,33.166,15.11
,,,,,,100,5.002,9.11,6.144,2.8,33.744,15.37
,,,,,,200,4.816,8.77,3.250,1.48,35.150,16.01
,,,,15,"[0, 1918]",5,21.558,39.27,86.100,39.22,86.240,39.29
,,,,,,10,12.385,22.56,49.308,22.46,49.644,22.61
,,,,,,25,5.576,10.16,21.868,9.96,22.616,10.3
,,,,,,50,3.086,5.62,11.684,5.32,12.880,5.87
,,,,,,100,1.822,3.32,6.144,2.8,8.304,3.78
,,,,,,200,1.334,2.43,3.250,1.48,7.300,3.33
,,,,20,"[0, 2558]",5,21.558,39.27,86.100,39.22,86.240,39.29
,,,,,,10,12.374,22.54,49.308,22.46,49.560,22.58
,,,,,,25,5.527,10.07,21.868,9.96,22.220,10.12
,,,,,,50,3.000,5.46,11.684,5.32,12.190,5.55
,,,,,,100,1.636,2.98,6.144,2.8,6.816,3.1
,,,,,,200,941,1.71,3.250,1.48,4.150,1.89
,,,,30,"[0, 3837]",5,21.553,39.26,86.100,39.22,86.200,39.27
,,,,,,10,12.364,22.52,49.308,22.46,49.476,22.54
,,,,,,25,5.510,10.04,21.868,9.96,22.088,10.06
,,,,,,50,2.977,5.42,11.684,5.32,12.006,5.47
,,,,,,100,1.600,2.91,6.144,2.8,6.528,2.97
,,,,,,200,891,1.62,3.250,1.48,3.750,1.71
,soil_water_potential_7.csv,17.322,CoderBasic,,,,73.634,100,294.474,100,294.474,100
,,,CoderPCA,0,"[0, 0]",5,45.056,61.19,62.387,21.19,297.939,101.18
,,,,,,10,40.943,55.6,31.211,10.6,296.207,100.59
,,,,,,25,38.515,52.31,12.831,4.36,295.167,100.24
,,,,,,50,37.694,51.19,6.603,2.24,294.821,100.12
,,,,,,100,37.283,50.63,3.489,1.18,294.648,100.06
,,,,,,200,37.289,50.64,3.623,1.23,294.561,100.03
,,,,3,"[0, 285]",5,43.866,59.57,62.387,21.19,288.419,97.94
,,,,,,10,40.866,55.5,31.211,10.6,295.595,100.38
,,,,,,25,38.515,52.31,12.831,4.36,295.167,100.24
,,,,,,50,37.694,51.19,6.603,2.24,294.821,100.12
,,,,,,100,37.283,50.63,3.489,1.18,294.648,100.06
,,,,,,200,37.289,50.64,3.623,1.23,294.561,100.03
,,,,5,"[0, 474]",5,41.818,56.79,62.387,21.19,272.031,92.38
,,,,,,10,40.254,54.67,31.211,10.6,290.699,98.72
,,,,,,25,38.515,52.31,12.831,4.36,295.167,100.24
,,,,,,50,37.694,51.19,6.603,2.24,294.821,100.12
,,,,,,100,37.283,50.63,3.489,1.18,294.648,100.06
,,,,,,200,37.289,50.64,3.623,1.23,294.561,100.03
,,,,10,"[0, 948]",5,35.239,47.86,62.387,21.19,219.399,74.51
,,,,,,10,33.695,45.76,31.211,10.6,238.220,80.9
,,,,,,25,34.384,46.7,12.831,4.36,262.119,89.01
,,,,,,50,35.819,48.64,6.603,2.24,279.827,95.03
,,,,,,100,37.283,50.63,3.489,1.18,294.648,100.06
,,,,,,200,37.289,50.64,3.623,1.23,294.561,100.03
,,,,15,"[0, 1423]",5,30.003,40.75,62.387,21.19,177.511,60.28
,,,,,,10,29.908,40.62,31.211,10.6,207.926,70.61
,,,,,,25,31.375,42.61,12.831,4.36,238.047,80.84
,,,,,,50,32.904,44.69,6.603,2.24,256.503,87.11
,,,,,,100,35.179,47.78,3.489,1.18,277.818,94.34
,,,,,,200,37.289,50.64,3.623,1.23,294.561,100.03
,,,,20,"[0, 1897]",5,25.634,34.81,62.387,21.19,142.559,48.41
,,,,,,10,24.706,33.55,31.211,10.6,166.310,56.48
,,,,,,25,28.264,38.38,12.831,4.36,213.159,72.39
,,,,,,50,30.926,42.0,6.603,2.24,240.676,81.73
,,,,,,100,34.127,46.35,3.489,1.18,269.403,91.49
,,,,,,200,36.866,50.07,3.623,1.23,291.178,98.88
,,,,30,"[0, 2845]",5,20.551,27.91,62.387,21.19,101.895,34.6
,,,,,,10,16.597,22.54,31.211,10.6,101.438,34.45
,,,,,,25,18.676,25.36,12.831,4.36,136.455,46.34
,,,,,,50,24.678,33.51,6.603,2.24,190.696,64.76
,,,,,,100,32.444,44.06,3.489,1.18,255.939,86.91
,,,,,,200,36.020,48.92,3.623,1.23,284.412,96.58
,,,CoderAPCA,0,"[0, 0]",5,48.886,66.39,69.300,23.53,321.660,109.23
,,,,,,10,46.780,63.53,36.393,12.36,337.722,114.69
,,,,,,25,46.147,62.67,15.246,5.18,353.804,120.15
,,,,,,50,47.249,64.17,7.981,2.71,369.886,125.61
,,,,,,100,48.784,66.25,4.176,1.42,385.968,131.07
,,,,,,200,50.544,68.64,2.175,0.74,402.050,136.53
,,,,3,"[0, 285]",5,39.083,53.08,69.300,23.53,243.240,82.6
,,,,,,10,36.275,49.26,36.393,12.36,253.680,86.15
,,,,,,25,35.125,47.7,15.246,5.18,265.628,90.2
,,,,,,50,35.726,48.52,7.981,2.71,277.702,94.3
,,,,,,100,36.760,49.92,4.176,1.42,289.776,98.4
,,,,,,200,38.019,51.63,2.175,0.74,301.850,102.5
,,,,5,"[0, 474]",5,35.833,48.66,69.300,23.53,217.240,73.77
,,,,,,10,32.555,44.21,36.393,12.36,223.923,76.04
,,,,,,25,31.140,42.29,15.246,5.18,233.750,79.38
,,,,,,50,31.560,42.86,7.981,2.71,244.375,82.99
,,,,,,100,32.413,44.02,4.176,1.42,255.000,86.6
,,,,,,200,33.491,45.48,2.175,0.74,265.625,90.2
,,,,10,"[0, 948]",5,28.066,38.12,69.300,23.53,155.100,52.67
,,,,,,10,23.255,31.58,36.393,12.36,149.520,50.78
,,,,,,25,20.861,28.33,15.246,5.18,151.514,51.45
,,,,,,50,20.667,28.07,7.981,2.71,157.228,53.39
,,,,,,100,21.007,28.53,4.176,1.42,163.752,55.61
,,,,,,200,21.606,29.34,2.175,0.74,170.550,57.92
,,,,15,"[0, 1423]",5,23.991,32.58,69.300,23.53,122.500,41.6
,,,,,,10,18.238,24.77,36.393,12.36,109.389,37.15
,,,,,,25,15.176,20.61,15.246,5.18,106.040,36.01
,,,,,,50,14.629,19.87,7.981,2.71,108.928,36.99
,,,,,,100,14.644,19.89,4.176,1.42,112.848,38.32
,,,,,,200,14.959,20.32,2.175,0.74,117.375,39.86
,,,,20,"[0, 1897]",5,21.658,29.41,69.300,23.53,103.840,35.26
,,,,,,10,15.094,20.5,36.393,12.36,84.231,28.6
,,,,,,25,11.456,15.56,15.246,5.18,76.274,25.9
,,,,,,50,10.596,14.39,7.981,2.71,76.659,26.03
,,,,,,100,10.390,14.11,4.176,1.42,78.816,26.77
,,,,,,200,10.516,14.28,2.175,0.74,81.825,27.79
,,,,30,"[0, 2845]",5,19.658,26.7,69.300,23.53,87.840,29.83
,,,,,,10,12.164,16.52,36.393,12.36,60.795,20.65
,,,,,,25,7.639,10.37,15.246,5.18,45.738,15.53
,,,,,,50,6.298,8.55,7.981,2.71,42.274,14.36
,,,,,,100,5.773,7.84,4.176,1.42,41.880,14.22
,,,,,,200,5.653,7.68,2.175,0.74,42.925,14.58
,,,CoderCA,0,"[0, 0]",5,57.216,77.7,115.480,39.22,342.120,116.18
,,,,,,10,53.188,72.23,66.150,22.46,359.226,121.99
,,,,,,25,50.726,68.89,29.348,9.97,376.332,127.8
,,,,,,50,51.150,69.47,15.640,5.31,393.438,133.61
,,,,,,100,52.366,71.12,8.256,2.8,410.544,139.42
,,,,,,200,54.016,73.36,4.350,1.48,427.650,145.23
,,,,3,"[0, 285]",5,53.181,72.22,115.480,39.22,309.840,105.22
,,,,,,10,48.914,66.43,66.150,22.46,325.038,110.38
,,,,,,25,46.249,62.81,29.348,9.97,340.516,115.64
,,,,,,50,46.470,63.11,15.640,5.31,355.994,120.89
,,,,,,100,47.482,64.48,8.256,2.8,371.472,126.15
,,,,,,200,48.928,66.45,4.350,1.48,386.950,131.4
,,,,5,"[0, 474]",5,50.711,68.87,115.480,39.22,290.080,98.51
,,,,,,10,46.168,62.7,66.150,22.46,303.072,102.92
,,,,,,25,43.367,58.9,29.348,9.97,317.460,107.81
,,,,,,50,43.457,59.02,15.640,5.31,331.890,112.71
,,,,,,100,44.338,60.21,8.256,2.8,346.320,117.61
,,,,,,200,45.653,62.0,4.350,1.48,360.750,122.51
,,,,10,"[0, 948]",5,44.683,60.68,115.480,39.22,241.860,82.13
,,,,,,10,38.813,52.71,66.150,22.46,244.230,82.94
,,,,,,25,35.265,47.89,29.348,9.97,252.648,85.8
,,,,,,50,34.976,47.5,15.640,5.31,264.040,89.66
,,,,,,100,35.488,48.2,8.256,2.8,275.520,93.56
,,,,,,200,36.434,49.48,4.350,1.48,287.000,97.46
,,,,15,"[0, 1423]",5,40.808,55.42,115.480,39.22,210.860,71.61
,,,,,,10,33.873,46.0,66.150,22.46,204.708,69.52
,,,,,,25,29.496,40.06,29.348,9.97,206.492,70.12
,,,,,,50,28.748,39.04,15.640,5.31,214.222,72.75
,,,,,,100,28.948,39.31,8.256,2.8,223.200,75.8
,,,,,,200,29.622,40.23,4.350,1.48,232.500,78.95
,,,,20,"[0, 1897]",5,37.936,51.52,115.480,39.22,187.880,63.8
,,,,,,10,30.119,40.9,66.150,22.46,174.678,59.32
,,,,,,25,25.162,34.17,29.348,9.97,171.820,58.35
,,,,,,50,24.045,32.65,15.640,5.31,176.594,59.97
,,,,,,100,23.932,32.5,8.256,2.8,183.072,62.17
,,,,,,200,24.359,33.08,4.350,1.48,190.400,64.66
,,,,30,"[0, 2845]",5,34.428,46.76,115.480,39.22,159.820,54.27
,,,,,,10,25.153,34.16,66.150,22.46,134.946,45.83
,,,,,,25,19.343,26.27,29.348,9.97,125.268,42.54
,,,,,,50,17.789,24.16,15.640,5.31,126.546,42.97
,,,,,,100,17.314,23.51,8.256,2.8,130.128,44.19
,,,,,,200,17.409,23.64,4.350,1.48,134.800,45.78
,soil_water_potential_8.csv,6.010,CoderBasic,,,,25.558,100,102.170,100,102.170,100
,,,CoderPCA,0,"[0, 0]",5,15.633,61.17,21.636,21.18,103.304,101.11
,,,,,,10,14.214,55.61,10.818,10.59,102.771,100.59
,,,,,,25,13.378,52.34,4.491,4.4,102.411,100.24
,,,,,,50,13.093,51.23,2.331,2.28,102.291,100.12
,,,,,,100,12.951,50.67,1.251,1.22,102.231,100.06
,,,,,,200,12.880,50.4,711,0.7,102.201,100.03
,,,,3,"[0, 300]",5,14.171,55.45,21.636,21.18,91.608,89.66
,,,,,,10,14.100,55.17,10.818,10.59,101.853,99.69
,,,,,,25,13.378,52.34,4.491,4.4,102.411,100.24
,,,,,,50,13.093,51.23,2.331,2.28,102.291,100.12
,,,,,,100,12.951,50.67,1.251,1.22,102.231,100.06
,,,,,,200,12.880,50.4,711,0.7,102.201,100.03
,,,,5,"[0, 499]",5,10.491,41.05,21.636,21.18,62.164,60.84
,,,,,,10,11.766,46.04,10.818,10.59,83.187,81.42
,,,,,,25,13.276,51.94,4.491,4.4,101.595,99.44
,,,,,,50,13.093,51.23,2.331,2.28,102.291,100.12
,,,,,,100,12.951,50.67,1.251,1.22,102.231,100.06
,,,,,,200,12.880,50.4,711,0.7,102.201,100.03
,,,,10,"[0, 999]",5,7.533,29.47,21.636,21.18,38.500,37.68
,,,,,,10,6.909,27.03,10.818,10.59,44.325,43.38
,,,,,,25,8.125,31.79,4.491,4.4,60.387,59.1
,,,,,,50,10.699,41.86,2.331,2.28,83.132,81.37
,,,,,,100,12.741,49.85,1.251,1.22,100.548,98.41
,,,,,,200,12.880,50.4,711,0.7,102.201,100.03
,,,,15,"[0, 1498]",5,6.521,25.51,21.636,21.18,30.408,29.76
,,,,,,10,5.149,20.15,10.818,10.59,30.249,29.61
,,,,,,25,6.187,24.21,4.491,4.4,44.883,43.93
,,,,,,50,7.783,30.45,2.331,2.28,59.808,58.54
,,,,,,100,11.268,44.09,1.251,1.22,88.767,86.88
,,,,,,200,12.880,50.4,711,0.7,102.201,100.03
,,,,20,"[0, 1997]",5,6.011,23.52,21.636,21.18,26.328,25.77
,,,,,,10,4.040,15.81,10.818,10.59,21.375,20.92
,,,,,,25,4.810,18.82,4.491,4.4,33.867,33.15
,,,,,,50,6.221,24.34,2.331,2.28,47.313,46.31
,,,,,,100,8.743,34.21,1.251,1.22,68.571,67.11
,,,,,,200,11.611,45.43,711,0.7,92.052,90.1
,,,,30,"[0, 2996]",5,5.544,21.69,21.636,21.18,22.588,22.11
,,,,,,10,3.141,12.29,10.818,10.59,14.184,13.88
,,,,,,25,2.566,10.04,4.491,4.4,15.915,15.58
,,,,,,50,3.410,13.34,2.331,2.28,24.822,24.29
,,,,,,100,5.377,21.04,1.251,1.22,41.643,40.76
,,,,,,200,9.074,35.5,711,0.7,71.754,70.23
,,,CoderAPCA,0,"[0, 0]",5,15.806,61.84,24.040,23.53,102.280,100.11
,,,,,,10,15.010,58.73,12.621,12.35,107.331,105.05
,,,,,,25,14.734,57.65,5.302,5.19,112.442,110.05
,,,,,,50,15.058,58.92,2.783,2.72,117.553,115.06
,,,,,,100,15.532,60.77,1.464,1.43,122.664,120.06
,,,,,,200,16.084,62.93,775,0.76,127.775,125.06
,,,,3,"[0, 300]",5,10.243,40.08,24.040,23.53,57.780,56.55
,,,,,,10,8.875,34.72,12.621,12.35,58.254,57.02
,,,,,,25,8.288,32.43,5.302,5.19,60.874,59.58
,,,,,,50,8.319,32.55,2.783,2.72,63.641,62.29
,,,,,,100,8.500,33.26,1.464,1.43,66.408,65.0
,,,,,,200,8.759,34.27,775,0.76,69.175,67.71
,,,,5,"[0, 499]",5,7.836,30.66,24.040,23.53,38.520,37.7
,,,,,,10,5.793,22.67,12.621,12.35,33.600,32.89
,,,,,,25,4.842,18.95,5.302,5.19,33.308,32.6
,,,,,,50,4.705,18.41,2.783,2.72,34.730,33.99
,,,,,,100,4.729,18.5,1.464,1.43,36.240,35.47
,,,,,,200,4.831,18.9,775,0.76,37.750,36.95
,,,,10,"[0, 999]",5,6.626,25.93,24.040,23.53,28.840,28.23
,,,,,,10,4.077,15.95,12.621,12.35,19.866,19.44
,,,,,,25,2.612,10.22,5.302,5.19,15.466,15.14
,,,,,,50,2.224,8.7,2.783,2.72,14.881,14.56
,,,,,,100,2.098,8.21,1.464,1.43,15.192,14.87
,,,,,,200,2.084,8.15,775,0.76,15.775,15.44
,,,,15,"[0, 1498]",5,6.331,24.77,24.040,23.53,26.480,25.92
,,,,,,10,3.643,14.25,12.621,12.35,16.401,16.05
,,,,,,25,2.023,7.92,5.302,5.19,10.758,10.53
,,,,,,50,1.560,6.1,2.783,2.72,9.568,9.36
,,,,,,100,1.366,5.34,1.464,1.43,9.336,9.14
,,,,,,200,1.300,5.09,775,0.76,9.500,9.3
,,,,20,"[0, 1997]",5,6.158,24.09,24.040,23.53,25.100,24.57
,,,,,,10,3.389,13.26,12.621,12.35,14.364,14.06
,,,,,,25,1.671,6.54,5.302,5.19,7.942,7.77
,,,,,,50,1.151,4.5,2.783,2.72,6.302,6.17
,,,,,,100,910,3.56,1.464,1.43,5.688,5.57
,,,,,,200,813,3.18,775,0.76,5.600,5.48
,,,,30,"[0, 2996]",5,6.058,23.7,24.040,23.53,24.300,23.78
,,,,,,10,3.223,12.61,12.621,12.35,13.041,12.76
,,,,,,25,1.432,5.6,5.302,5.19,6.028,5.9
,,,,,,50,835,3.27,2.783,2.72,3.772,3.69
,,,,,,100,547,2.14,1.464,1.43,2.784,2.72
,,,,,,200,422,1.65,775,0.76,2.475,2.42
,,,CoderCA,0,"[0, 0]",5,19.616,76.75,40.080,39.23,116.720,114.24
,,,,,,10,18.207,71.24,22.974,22.49,122.556,119.95
,,,,,,25,17.341,67.85,10.208,9.99,128.392,125.67
,,,,,,50,17.473,68.37,5.428,5.31,134.228,131.38
,,,,,,100,17.884,69.97,2.880,2.82,140.064,137.09
,,,,,,200,18.441,72.15,1.500,1.47,145.900,142.8
,,,,3,"[0, 300]",5,16.596,64.93,40.080,39.23,92.560,90.59
,,,,,,10,14.994,58.67,22.974,22.49,96.852,94.79
,,,,,,25,13.969,54.66,10.208,9.99,101.420,99.27
,,,,,,50,13.948,54.57,5.428,5.31,106.030,103.78
,,,,,,100,14.206,55.58,2.880,2.82,110.640,108.29
,,,,,,200,14.609,57.16,1.500,1.47,115.250,112.8
,,,,5,"[0, 499]",5,14.246,55.74,40.080,39.23,73.760,72.19
,,,,,,10,12.211,47.78,22.974,22.49,74.592,73.01
,,,,,,25,11.038,43.19,10.208,9.99,77.968,76.31
,,,,,,50,10.883,42.58,5.428,5.31,81.512,79.78
,,,,,,100,11.008,43.07,2.880,2.82,85.056,83.25
,,,,,,200,11.278,44.13,1.500,1.47,88.600,86.72
,,,,10,"[0, 999]",5,11.746,45.96,40.080,39.23,53.760,52.62
,,,,,,10,8.560,33.49,22.974,22.49,45.381,44.42
,,,,,,25,6.720,26.29,10.208,9.99,43.428,42.51
,,,,,,50,6.318,24.72,5.428,5.31,44.988,44.03
,,,,,,100,6.244,24.43,2.880,2.82,46.944,45.95
,,,,,,200,6.316,24.71,1.500,1.47,48.900,47.86
,,,,15,"[0, 1498]",5,10.891,42.61,40.080,39.23,46.920,45.92
,,,,,,10,7.166,28.04,22.974,22.49,34.230,33.5
,,,,,,25,4.768,18.66,10.208,9.99,27.808,27.22
,,,,,,50,4.058,15.88,5.428,5.31,26.910,26.34
,,,,,,100,3.796,14.85,2.880,2.82,27.360,26.78
,,,,,,200,3.747,14.66,1.500,1.47,28.350,27.75
,,,,20,"[0, 1997]",5,10.511,41.13,40.080,39.23,43.880,42.95
,,,,,,10,6.636,25.96,22.974,22.49,29.988,29.35
,,,,,,25,3.948,15.45,10.208,9.99,21.252,20.8
,,,,,,50,3.092,12.1,5.428,5.31,19.182,18.77
,,,,,,100,2.722,10.65,2.880,2.82,18.768,18.37
,,,,,,200,2.584,10.11,1.500,1.47,19.050,18.65
,,,,30,"[0, 2996]",5,10.246,40.09,40.080,39.23,41.760,40.87
,,,,,,10,6.153,24.07,22.974,22.49,26.124,25.57
,,,,,,25,3.206,12.54,10.208,9.99,15.312,14.99
,,,,,,50,2.235,8.74,5.428,5.31,12.328,12.07
,,,,,,100,1.768,6.92,2.880,2.82,11.136,10.9
,,,,,,200,1.584,6.2,1.500,1.47,11.050,10.82
,soil_water_potential_9.csv,8.530,CoderBasic,,,,36.268,100,145.010,100,145.010,100
