CO2
moisture_19.csv,APCA2,78.95%,5,APCA2,44.68%,25,APCA2,43.4%,25,APCA2,41.4%,25,APCA2,40.03%,25,APCA2,36.15%,25,APCA2,22.52%,50
moisture_2.csv,APCA2,24.74%,25,APCA2,0.93%,200,APCA2,0.9%,200,APCA2,0.85%,200,APCA2,0.82%,200,APCA2,0.81%,200,APCA2,0.78%,200
moisture_20.csv,APCA2,32.42%,25,APCA2,5.29%,200,APCA2,3.65%,200,APCA2,2.19%,200,APCA2,1.75%,200,APCA2,1.5%,200,APCA2,1.2%,200
moisture_3.csv,APCA2,43.13%,25,APCA2,1.76%,200,APCA2,1.5%,200,APCA2,1.21%,200,APCA2,1.07%,200,APCA2,1.01%,200,APCA2,0.91%,200
moisture_4.csv,APCA2,79.53%,5,APCA2,56.27%,10,APCA2,39.98%,10,APCA2,4.89%,200,APCA2,1.46%,200,APCA2,1.11%,200,APCA2,0.88%,200
moisture_5.csv,APCA2,46.39%,25,CA1,5.54%,200,APCA2,4.35%,200,APCA2,2.76%,200,APCA2,2.11%,200,APCA2,1.69%,200,APCA2,1.36%,200
moisture_6.csv,APCA2,85.28%,5,APCA2,85.18%,5,APCA2,81.28%,5,APCA2,45.39%,10,APCA2,25.97%,25,APCA2,11.05%,50,APCA2,2.44%,200
moisture_7.csv,APCA2,44.57%,25,APCA2,44.44%,25,APCA2,32.9%,50,APCA2,21.9%,50,APCA2,10.13%,200,APCA2,4.13%,200,APCA2,0.81%,200
moisture_8.csv,APCA2,58.72%,10,APCA2,11.67%,50,APCA2,2.1%,200,APCA2,0.97%,200,APCA2,0.83%,200,APCA2,0.79%,200,APCA2,0.75%,200
moisture_9.csv,APCA2,91.32%,5,APCA2,19.39%,50,APCA2,10.07%,100,APCA2,3.41%,200,APCA2,1.46%,200,APCA2,0.9%,200,APCA2,0.77%,200
pressure_1.csv,CA1,83.23%,5,CA1,1.86%,200,CA1,1.71%,200,APCA2,1.25%,200,APCA2,0.99%,200,APCA2,0.92%,200,APCA2,0.84%,200
pressure_10.csv,CA1,82.19%,5,CA1,1.81%,200,CA1,1.72%,200,APCA2,1.16%,200,APCA2,0.95%,200,APCA2,0.86%,200,APCA2,0.85%,200
pressure_11.csv,CA1,84.88%,5,CA1,1.74%,200,CA1,1.68%,200,APCA2,1.33%,200,APCA2,1.04%,200,APCA2,0.94%,200,APCA2,0.87%,200
pressure_12.csv,CA1,90.35%,5,CA1,1.84%,200,CA1,1.75%,200,APCA2,1.36%,200,APCA2,1.05%,200,APCA2,0.92%,200,APCA2,0.85%,200
pressure_13.csv,CA1,80.46%,10,CA1,1.75%,200,CA1,1.72%,200,APCA2,1.2%,200,APCA2,0.99%,200,APCA2,0.87%,200,APCA2,0.85%,200
pressure_14.csv,CA1,85.66%,5,CA1,1.73%,200,CA1,1.7%,200,APCA2,1.3%,200,APCA2,1.04%,200,APCA2,0.95%,200,APCA2,0.88%,200
pressure_2.csv,CA1,87.59%,5,CA1,1.75%,200,CA1,1.75%,200,APCA2,1.28%,200,APCA2,1.0%,200,APCA2,0.9%,200,APCA2,0.85%,200
pressure_3.csv,CA1,83.25%,5,CA1,1.79%,200,CA1,1.7%,200,APCA2,1.26%,200,APCA2,1.0%,200,APCA2,0.91%,200,APCA2,0.85%,200
pressure_4.csv,CA1,83.09%,5,CA1,1.8%,200,CA1,1.68%,200,APCA2,1.23%,200,APCA2,0.98%,200,APCA2,0.9%,200,APCA2,0.84%,200
pressure_5.csv,CA1,83.31%,5,CA1,1.83%,200,CA1,1.74%,200,APCA2,1.25%,200,APCA2,1.0%,200,APCA2,0.9%,200,APCA2,0.86%,200
pressure_6.csv,CA1,88.73%,5,CA1,1.8%,200,CA1,1.74%,200,APCA2,1.29%,200,APCA2,1.01%,200,APCA2,0.91%,200,APCA2,0.86%,200
pressure_7.csv,CA1,84.22%,5,CA1,1.82%,200,CA1,1.73%,200,APCA2,1.25%,200,APCA2,0.99%,200,APCA2,0.92%,200,APCA2,0.87%,200
pressure_8.csv,CA1,83.63%,5,CA1,1.71%,200,CA1,1.68%,200,APCA2,1.29%,200,APCA2,1.0%,200,APCA2,0.94%,200,APCA2,0.87%,200
pressure_9.csv,CA1,83.57%,5,CA1,1.86%,200,CA1,1.75%,200,APCA2,1.3%,200,APCA2,1.02%,200,APCA2,0.9%,200,APCA2,0.87%,200
radiation_1.csv,PCA3,100.02%,200,PCA3,100.02%,200,PCA3,100.02%,200,APCA2,90.45%,5,APCA2,80.97%,5,APCA2,72.66%,5,APCA2,58.64%,5
radiation_10.csv,PCA3,100.02%,200,APCA2,36.64%,25,APCA2,29.23%,50,APCA2,19.95%,50,APCA2,15.46%,100,APCA2,12.5%,100,APCA2,9.24%,200
radiation_11.csv,PCA3,74.51%,5,APCA2,48.08%,25,APCA2,41.43%,50,APCA2,30.74%,50,APCA2,24.19%,50,APCA2,19.62%,50,APCA2,14.23%,50
radiation_12.csv,PCA3,100.02%,200,PCA3,100.02%,200,PCA3,99.59%,50,APCA2,93.25%,5,APCA2,84.26%,5,APCA2,76.74%,5,APCA2,64.45%,5
radiation_13.csv,PCA3,100.02%,200,APCA2,76.16%,5,APCA2,59.46%,5,APCA2,32.69%,10,APCA2,18.52%,25,APCA2,11.79%,50,APCA2,6.05%,100
radiation_14.csv,APCA2,94.42%,5,APCA2,66.23%,10,APCA2,51.19%,10,APCA2,33.59%,25,APCA2,25.1%,50,APCA2,19.87%,50,APCA2,13.91%,50
radiation_15.csv,PCA3,100.02%,200,APCA2,70.7%,5,APCA2,59.08%,10,APCA2,42.01%,25,APCA2,32.64%,25,APCA2,26.41%,25,APCA2,18.98%,50
radiation_16.csv,PCA3,93.29%,5,APCA2,43.76%,50,APCA2,37.85%,50,APCA2,28.05%,50,APCA2,22.48%,50,APCA2,19.1%,50,APCA2,14.07%,50
radiation_17.csv,PCA3,100.02%,200,APCA2,37.37%,10,APCA2,24.92%,25,APCA2,12.99%,50,APCA2,8.44%,100,APCA2,5.97%,100,APCA2,3.59%,200
radiation_18.csv,APCA2,90.65%,5,APCA2,21.8%,50,APCA2,16.28%,100,APCA2,10.6%,100,APCA2,7.87%,200,APCA2,6.39%,200,APCA2,4.46%,200
radiation_19.csv,PCA3,97.44%,5,APCA2,44.82%,25,APCA2,36.5%,25,APCA2,24.47%,50,APCA2,18.13%,100,APCA2,14.1%,100,APCA2,9.41%,100
radiation_2.csv,PCA3,87.57%,5,APCA2,46.96%,10,APCA2,35.47%,25,APCA2,22.49%,25,APCA2,16.4%,50,APCA2,12.55%,50,APCA2,8.32%,50
radiation_20.csv,APCA2,90.63%,5,APCA2,14.58%,100,APCA2,10.81%,200,APCA2,6.98%,200,APCA2,5.35%,200,APCA2,4.45%,200,APCA2,3.43%,200
radiation_21.csv,APCA2,84.16%,5,APCA2,18.36%,100,APCA2,14.4%,100,APCA2,10.11%,200,APCA2,8.02%,200,APCA2,6.59%,200,APCA2,4.51%,200
radiation_22.csv,PCA3,98.79%,5,APCA2,41.91%,25,APCA2,34.33%,50,APCA2,22.91%,100,APCA2,16.99%,100,APCA2,13.25%,100,APCA2,8.93%,100
radiation_23.csv,APCA2,44.51%,25,APCA2,37.41%,50,APCA2,33.17%,50,APCA2,25.15%,50,APCA2,19.6%,100,APCA2,15.59%,100,APCA2,10.38%,200
radiation_24.csv,APCA2,91.85%,5,APCA2,20.36%,50,APCA2,16.08%,100,APCA2,11.05%,100,APCA2,8.63%,200,APCA2,6.95%,200,APCA2,4.92%,200
radiation_25.csv,APCA2,87.35%,5,APCA2,13.95%,100,APCA2,10.27%,200,APCA2,6.23%,200,APCA2,4.64%,200,APCA2,3.66%,200,APCA2,2.63%,200
