Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,10,38.753,25.69,81.732,12.35,228.168,41.87
,,,,,,25,32.895,21.81,34.254,5.18,228.779,41.99
,,,,,,50,32.028,21.23,17.917,2.71,238.180,43.71
,,,,,,100,32.342,21.44,9.360,1.41,249.249,45.74
,,,,,,200,33.232,22.03,4.875,0.74,260.854,47.87
,,,,30,"[0, 56]",5,43.699,28.97,155.680,23.53,193.783,35.56
,,,,,,10,30.628,20.31,81.732,12.35,163.170,29.95
,,,,,,25,23.561,15.62,34.254,5.18,154.109,28.28
,,,,,,50,22.003,14.59,17.917,2.71,157.980,28.99
,,,,,,100,21.732,14.41,9.360,1.41,164.367,30.17
,,,,,,200,22.078,14.64,4.875,0.74,171.622,31.5
,,,CoderCA,0,"[0, 0]",5,110.049,72.96,259.480,39.22,620.789,113.93
,,,,,,10,99.724,66.12,148.638,22.47,649.026,119.11
,,,,,,25,93.319,61.87,65.868,9.96,680.561,124.9
,,,,,,50,93.791,62.18,35.144,5.31,715.060,131.23
,,,,,,100,96.120,63.73,18.528,2.8,750.309,137.7
,,,,,,200,99.450,65.93,9.700,1.47,785.774,144.21
,,,,3,"[0, 6]",5,103.642,68.71,259.480,39.22,569.534,104.52
,,,,,,10,92.670,61.44,148.638,22.47,592.596,108.76
,,,,,,25,85.674,56.8,65.868,9.96,619.400,113.68
,,,,,,50,85.699,56.82,35.144,5.31,650.320,119.35
,,,,,,100,87.613,58.09,18.528,2.8,682.248,125.21
,,,,,,200,90.537,60.03,9.700,1.47,714.472,131.12
,,,,5,"[0, 9]",5,101.065,67.01,259.480,39.22,548.913,100.74
,,,,,,10,89.914,59.61,148.638,22.47,570.546,104.71
,,,,,,25,82.746,54.86,65.868,9.96,595.973,109.38
,,,,,,50,82.616,54.77,35.144,5.31,625.660,114.83
,,,,,,100,84.376,55.94,18.528,2.8,656.355,120.46
,,,,,,200,87.146,57.78,9.700,1.47,687.346,126.15
,,,,10,"[0, 19]",5,93.192,61.79,259.480,39.22,485.928,89.18
,,,,,,10,81.033,53.72,148.638,22.47,499.500,91.67
,,,,,,25,73.210,48.54,65.868,9.96,519.688,95.38
,,,,,,50,72.554,48.1,35.144,5.31,545.160,100.05
,,,,,,100,73.795,48.93,18.528,2.8,571.704,104.92
,,,,,,200,76.061,50.43,9.700,1.47,598.664,109.87
,,,,15,"[0, 28]",5,87.786,58.2,259.480,39.22,442.680,81.24
,,,,,,10,74.638,49.48,148.638,22.47,448.344,82.28
,,,,,,25,66.361,44.0,65.868,9.96,464.892,85.32
,,,,,,50,65.314,43.3,35.144,5.31,487.240,89.42
,,,,,,100,66.182,43.88,18.528,2.8,510.804,93.75
,,,,,,200,68.086,45.14,9.700,1.47,534.864,98.16
,,,,20,"[0, 37]",5,83.302,55.23,259.480,39.22,406.810,74.66
,,,,,,10,69.076,45.8,148.638,22.47,403.848,74.12
,,,,,,25,60.171,39.89,65.868,9.96,415.378,76.23
,,,,,,50,58.759,38.96,35.144,5.31,434.800,79.8
,,,,,,100,59.294,39.31,18.528,2.8,455.700,83.63
,,,,,,200,60.865,40.35,9.700,1.47,477.092,87.56
,,,,30,"[0, 56]",5,76.096,50.45,259.480,39.22,349.163,64.08
,,,,,,10,59.822,39.66,148.638,22.47,329.814,60.53
,,,,,,25,49.748,32.98,65.868,9.96,331.987,60.93
,,,,,,50,47.681,31.61,35.144,5.31,346.180,63.53
,,,,,,100,47.616,31.57,18.528,2.8,362.271,66.49
,,,,,,200,48.630,32.24,9.700,1.47,379.214,69.6
,wind_speed_45.csv,27.233,CoderBasic,,,,105.544,100,462.961,100,381.262,100
,,,CoderPCA,0,"[0, 0]",5,60.089,56.93,98.080,21.19,382.509,100.33
,,,,,,10,54.037,51.2,49.066,10.6,383.104,100.48
,,,,,,25,50.277,47.64,19.739,4.26,382.352,100.29
,,,,,,50,49.036,46.46,10.354,2.24,381.807,100.14
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,3,"[0, 5]",5,59.389,56.27,98.080,21.19,376.909,98.86
,,,,,,10,53.643,50.83,49.066,10.6,379.954,99.66
,,,,,,25,50.235,47.6,19.739,4.26,382.016,100.2
,,,,,,50,49.036,46.46,10.354,2.24,381.807,100.14
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,5,"[0, 8]",5,58.955,55.86,98.080,21.19,373.437,97.95
,,,,,,10,53.486,50.68,49.066,10.6,378.694,99.33
,,,,,,25,50.025,47.4,19.739,4.26,380.336,99.76
,,,,,,50,49.036,46.46,10.354,2.24,381.807,100.14
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,10,"[0, 16]",5,57.044,54.05,98.080,21.19,358.149,93.94
,,,,,,10,52.919,50.14,49.066,10.6,374.158,98.14
,,,,,,25,49.983,47.36,19.739,4.26,380.000,99.67
,,,,,,50,49.036,46.46,10.354,2.24,381.807,100.14
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,15,"[0, 24]",5,54.111,51.27,98.080,21.19,334.685,87.78
,,,,,,10,51.627,48.92,49.066,10.6,363.826,95.43
,,,,,,25,49.605,47.0,19.739,4.26,376.976,98.88
,,,,,,50,48.950,46.38,10.354,2.24,381.121,99.96
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,20,"[0, 31]",5,51.283,48.59,98.080,21.19,312.061,81.85
,,,,,,10,50.194,47.56,49.066,10.6,352.360,92.42
,,,,,,25,49.269,46.68,19.739,4.26,374.288,98.17
,,,,,,50,48.864,46.3,10.354,2.24,380.435,99.78
,,,,,,100,48.390,45.85,5.458,1.18,381.535,100.07
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,,30,"[0, 47]",5,44.871,42.51,98.080,21.19,260.765,68.4
,,,,,,10,45.563,43.17,49.066,10.6,315.316,82.7
,,,,,,25,47.295,44.81,19.739,4.26,358.496,94.03
,,,,,,50,48.178,45.65,10.354,2.24,374.947,98.34
,,,,,,100,48.217,45.68,5.458,1.18,380.149,99.71
,,,,,,200,48.067,45.54,3.010,0.65,381.399,100.04
,,,CoderAPCA,0,"[0, 0]",5,68.868,65.25,108.940,23.53,441.881,115.9
,,,,,,10,65.466,62.03,57.204,12.36,466.398,122.33
,,,,,,25,64.509,61.12,23.980,5.18,491.967,129.04
,,,,,,50,66.313,62.83,12.535,2.71,517.840,135.82
,,,,,,100,68.801,65.19,6.552,1.42,543.732,142.61
,,,,,,200,71.647,67.88,3.425,0.74,569.624,149.4
,,,,3,"[0, 5]",5,60.043,56.89,108.940,23.53,371.280,97.38
,,,,,,10,55.989,53.05,57.204,12.36,390.582,102.44
,,,,,,25,54.444,51.58,23.980,5.18,411.445,107.92
,,,,,,50,55.710,52.78,12.535,2.71,433.020,113.58
,,,,,,100,57.669,54.64,6.552,1.42,454.671,119.25
,,,,,,200,59.984,56.83,3.425,0.74,476.322,124.93
,,,,5,"[0, 8]",5,56.386,53.42,108.940,23.53,342.023,89.71
,,,,,,10,52.031,49.3,57.204,12.36,358.920,94.14
,,,,,,25,50.235,47.6,23.980,5.18,377.777,99.09
,,,,,,50,51.275,48.58,12.535,2.71,397.540,104.27
,,,,,,100,53.012,50.23,6.552,1.42,417.417,109.48
,,,,,,200,55.106,52.21,3.425,0.74,437.294,114.7
,,,,10,"[0, 16]",5,48.188,45.66,108.940,23.53,276.437,72.51
,,,,,,10,42.975,40.72,57.204,12.36,286.470,75.14
,,,,,,25,40.605,38.47,23.980,5.18,300.732,78.88
,,,,,,50,41.128,38.97,12.535,2.71,316.360,82.98
,,,,,,100,42.354,40.13,6.552,1.42,332.157,87.12
,,,,,,200,43.941,41.63,3.425,0.74,347.974,91.27
,,,,15,"[0, 24]",5,42.686,40.44,108.940,23.53,232.424,60.96
,,,,,,10,36.661,34.74,57.204,12.36,235.962,61.89
,,,,,,25,33.779,32.0,23.980,5.18,246.126,64.56
,,,,,,50,33.925,32.14,12.535,2.71,258.740,67.86
,,,,,,100,34.786,32.96,6.552,1.42,271.614,71.24
,,,,,,200,36.012,34.12,3.425,0.74,284.548,74.63
,,,,20,"[0, 31]",5,39.080,37.03,108.940,23.53,203.575,53.4
,,,,,,10,32.348,30.65,57.204,12.36,201.456,52.84
,,,,,,25,29.038,27.51,23.980,5.18,208.202,54.61
,,,,,,50,28.915,27.4,12.535,2.71,218.660,57.35
,,,,,,100,29.523,27.97,6.552,1.42,229.509,60.2
,,,,,,200,30.499,28.9,3.425,0.74,240.438,63.06
,,,,30,"[0, 47]",5,33.700,31.93,108.940,23.53,160.531,42.11
,,,,,,10,25.713,24.36,57.204,12.36,148.374,38.92
,,,,,,25,21.631,20.49,23.980,5.18,148.941,39.07
,,,,,,50,21.020,19.92,12.535,2.71,155.500,40.79
,,,,,,100,21.192,20.08,6.552,1.42,162.855,42.71
,,,,,,200,21.759,20.62,3.425,0.74,170.522,44.73
,,,CoderCA,0,"[0, 0]",5,79.395,75.22,181.560,39.22,453.475,118.94
,,,,,,10,72.831,69.01,103.992,22.46,478.530,125.51
,,,,,,25,68.881,65.26,46.112,9.96,504.811,132.41
,,,,,,50,69.509,65.86,24.564,5.31,531.380,139.37
,,,,,,100,71.379,67.63,12.960,2.8,557.949,146.34
,,,,,,200,73.930,70.05,6.800,1.47,584.518,153.31
,,,,3,"[0, 5]",5,75.887,71.9,181.560,39.22,425.408,111.58
,,,,,,10,69.053,65.43,103.992,22.46,448.308,117.59
,,,,,,25,64.841,61.44,46.112,9.96,472.492,123.93
,,,,,,50,65.256,61.83,24.564,5.31,497.360,130.45
,,,,,,100,66.914,63.4,12.960,2.8,522.228,136.97
,,,,,,200,69.253,65.62,6.800,1.47,547.096,143.5
,,,,5,"[0, 8]",5,73.834,69.96,181.560,39.22,408.986,107.27
,,,,,,10,66.862,63.35,103.992,22.46,430.776,112.99
,,,,,,25,62.509,59.23,46.112,9.96,453.834,119.03
,,,,,,50,62.801,59.5,24.564,5.31,477.720,125.3
,,,,,,100,64.336,60.96,12.960,2.8,501.606,131.56
,,,,,,200,66.552,63.06,6.800,1.47,525.492,137.83
,,,,10,"[0, 16]",5,69.233,65.6,181.560,39.22,372.181,97.62
,,,,,,10,61.770,58.53,103.992,22.46,390.042,102.3
,,,,,,25,57.106,54.11,46.112,9.96,410.609,107.7
,,,,,,50,57.099,54.1,24.564,5.31,432.100,113.33
,,,,,,100,58.349,55.28,12.960,2.8,453.705,119.0
,,,,,,200,60.279,57.11,6.800,1.47,475.310,124.67
,,,,15,"[0, 24]",5,65.323,61.89,181.560,39.22,340.901,89.41
,,,,,,10,57.367,54.35,103.992,22.46,354.816,93.06
,,,,,,25,52.363,49.61,46.112,9.96,372.666,97.75
,,,,,,50,52.101,49.36,24.564,5.31,392.120,102.85
,,,,,,100,53.101,50.31,12.960,2.8,411.726,107.99
,,,,,,200,54.782,51.9,6.800,1.47,431.332,113.13
,,,,20,"[0, 31]",5,62.344,59.07,181.560,39.22,317.067,83.16
,,,,,,10,53.812,50.99,103.992,22.46,326.376,85.6
,,,,,,25,48.496,45.95,46.112,9.96,341.734,89.63
,,,,,,50,48.041,45.52,24.564,5.31,359.640,94.33
,,,,,,100,48.833,46.27,12.960,2.8,377.580,99.03
,,,,,,200,50.311,47.67,6.800,1.47,395.560,103.75
,,,,30,"[0, 47]",5,57.253,54.25,181.560,39.22,276.335,72.48
,,,,,,10,47.392,44.9,103.992,22.46,275.022,72.13
,,,,,,25,41.431,39.25,46.112,9.96,285.209,74.81
,,,,,,50,40.564,38.43,24.564,5.31,299.820,78.64
,,,,,,100,40.987,38.83,12.960,2.8,314.811,82.57
,,,,,,200,42.091,39.88,6.800,1.47,329.802,86.5
,wind_speed_46.csv,18.854,CoderBasic,,,,73.075,100,320.518,100,263.956,100
,,,CoderPCA,0,"[0, 0]",5,39.152,53.58,67.929,21.19,245.159,92.88
,,,,,,10,35.259,48.25,33.999,10.61,247.950,93.94
,,,,,,25,33.634,46.03,13.641,4.26,255.303,96.72
,,,,,,50,33.314,45.59,6.855,2.14,259.532,98.32
,,,,,,100,33.225,45.47,4.303,1.34,261.373,99.02
,,,,,,200,33.348,45.64,2.611,0.81,264.051,100.04
,,,,3,"[0, 5]",5,38.333,52.46,67.929,21.19,238.607,90.4
,,,,,,10,34.677,47.45,33.999,10.61,243.288,92.17
,,,,,,25,33.382,45.68,13.641,4.26,253.287,95.96
,,,,,,50,33.228,45.47,6.855,2.14,258.846,98.06
,,,,,,100,33.052,45.23,4.303,1.34,259.987,98.5
,,,,,,200,33.000,45.16,2.611,0.81,261.265,98.98
,,,,5,"[0, 8]",5,37.892,51.85,67.929,21.19,235.079,89.06
,,,,,,10,34.204,46.81,33.999,10.61,239.508,90.74
,,,,,,25,33.046,45.22,13.641,4.26,250.599,94.94
,,,,,,50,32.800,44.89,6.855,2.14,255.416,96.76
,,,,,,100,33.052,45.23,4.303,1.34,259.987,98.5
,,,,,,200,33.000,45.16,2.611,0.81,261.265,98.98
,,,,10,"[0, 15]",5,36.492,49.94,67.929,21.19,223.879,84.82
,,,,,,10,33.480,45.82,33.999,10.61,233.712,88.54
,,,,,,25,32.206,44.07,13.641,4.26,243.879,92.39
,,,,,,50,32.371,44.3,6.855,2.14,251.986,95.47
,,,,,,100,32.705,44.76,4.303,1.34,257.215,97.45
,,,,,,200,33.000,45.16,2.611,0.81,261.265,98.98
,,,,15,"[0, 23]",5,34.280,46.91,67.929,21.19,206.183,78.11
,,,,,,10,32.172,44.03,33.999,10.61,223.254,84.58
,,,,,,25,31.324,42.87,13.641,4.26,236.823,89.72
,,,,,,50,31.771,43.48,6.855,2.14,247.184,93.65
,,,,,,100,32.359,44.28,4.303,1.34,254.443,96.4
,,,,,,200,32.652,44.68,2.611,0.81,258.479,97.93
,,,,20,"[0, 31]",5,31.991,43.78,67.929,21.19,187.871,71.18
,,,,,,10,30.928,42.32,33.999,10.61,213.300,80.81
,,,,,,25,30.526,41.77,13.641,4.26,230.439,87.3
,,,,,,50,30.999,42.42,6.855,2.14,241.010,91.31
,,,,,,100,31.839,43.57,4.303,1.34,250.285,94.82
,,,,,,200,32.652,44.68,2.611,0.81,258.479,97.93
,,,,30,"[0, 46]",5,27.924,38.21,67.929,21.19,155.335,58.85
,,,,,,10,27.132,37.13,33.999,10.61,182.934,69.3
,,,,,,25,28.258,38.67,13.641,4.26,212.295,80.43
,,,,,,50,29.198,39.96,6.855,2.14,226.604,85.85
,,,,,,100,30.800,42.15,4.303,1.34,241.969,91.67
,,,,,,200,31.955,43.73,2.611,0.81,252.907,95.81
,,,CoderAPCA,0,"[0, 0]",5,43.692,59.79,75.420,23.53,273.989,103.8
,,,,,,10,40.629,55.6,39.606,12.36,285.300,108.09
,,,,,,25,39.420,53.94,16.610,5.18,298.623,113.13
,,,,,,50,40.317,55.17,8.694,2.71,313.720,118.85
,,,,,,100,41.737,57.12,4.536,1.42,329.238,124.73
,,,,,,200,43.419,59.42,2.375,0.74,344.850,130.65
,,,,3,"[0, 5]",5,37.982,51.98,75.420,23.53,228.310,86.5
,,,,,,10,34.414,47.09,39.606,12.36,235.584,89.25
,,,,,,25,32.791,44.87,16.610,5.18,245.594,93.04
,,,,,,50,33.312,45.59,8.694,2.71,257.680,97.62
,,,,,,100,34.374,47.04,4.536,1.42,270.333,102.42
,,,,,,200,35.705,48.86,2.375,0.74,283.140,107.27
,,,,5,"[0, 8]",5,35.572,48.68,75.420,23.53,209.032,79.19
,,,,,,10,31.780,43.49,39.606,12.36,214.506,81.27
,,,,,,25,29.970,41.01,16.610,5.18,223.022,84.49
,,,,,,50,30.322,41.49,8.694,2.71,233.760,88.56
,,,,,,100,31.232,42.74,4.536,1.42,245.196,92.89
,,,,,,200,32.413,44.36,2.375,0.74,256.806,97.29
,,,,10,"[0, 15]",5,30.925,42.32,75.420,23.53,171.853,65.11
,,,,,,10,26.641,36.46,39.606,12.36,173.394,65.69
,,,,,,25,24.476,33.49,16.610,5.18,179.075,67.84
,,,,,,50,24.522,33.56,8.694,2.71,187.360,70.98
,,,,,,100,25.132,34.39,4.536,1.42,196.392,74.4
,,,,,,200,26.020,35.61,2.375,0.74,205.656,77.91
,,,,15,"[0, 23]",5,27.527,37.67,75.420,23.53,144.670,54.81
,,,,,,10,22.647,30.99,39.606,12.36,141.444,53.59
,,,,,,25,20.132,27.55,16.610,5.18,144.324,54.68
,,,,,,50,19.925,27.27,8.694,2.71,150.580,57.05
,,,,,,100,20.283,27.76,4.536,1.42,157.605,59.71
,,,,,,200,20.929,28.64,2.375,0.74,164.934,62.49
,,,,20,"[0, 31]",5,24.973,34.17,75.420,23.53,124.236,47.07
,,,,,,10,19.569,26.78,39.606,12.36,116.820,44.26
,,,,,,25,16.720,22.88,16.610,5.18,117.021,44.33
,,,,,,50,16.317,22.33,8.694,2.71,121.720,46.11
,,,,,,100,16.480,22.55,4.536,1.42,127.176,48.18
,,,,,,200,16.931,23.17,2.375,0.74,132.946,50.37
,,,,30,"[0, 46]",5,22.278,30.49,75.420,23.53,102.680,38.9
,,,,,,10,16.185,22.15,39.606,12.36,89.748,34.0
,,,,,,25,12.896,17.65,16.610,5.18,86.431,32.74
,,,,,,50,12.235,16.74,8.694,2.71,89.060,33.74
,,,,,,100,12.162,16.64,4.536,1.42,92.631,35.09
,,,,,,200,12.393,16.96,2.375,0.74,96.646,36.61
,,,CoderCA,0,"[0, 0]",5,52.058,71.24,125.720,39.22,290.615,110.1
,,,,,,10,46.672,63.87,71.988,22.46,301.266,114.13
,,,,,,25,43.289,59.24,31.944,9.97,314.241,119.05
,,,,,,50,43.346,59.32,17.020,5.31,329.620,124.88
,,,,,,100,44.364,60.71,8.976,2.8,345.807,131.01
,,,,,,200,45.871,62.77,4.700,1.47,362.142,137.2
,,,,3,"[0, 5]",5,49.518,67.76,125.720,39.22,270.300,102.4
,,,,,,10,43.835,59.99,71.988,22.46,278.568,105.54
,,,,,,25,40.270,55.11,31.944,9.97,290.092,109.9
,,,,,,50,40.143,54.93,17.020,5.31,304.000,115.17
,,,,,,100,40.996,56.1,8.976,2.8,318.864,120.8
,,,,,,200,42.343,57.94,4.700,1.47,333.916,126.5
,,,,5,"[0, 8]",5,48.171,65.92,125.720,39.22,259.522,98.32
,,,,,,10,42.355,57.96,71.988,22.46,266.724,101.05
,,,,,,25,38.693,52.95,31.944,9.97,277.476,105.12
,,,,,,50,38.473,52.65,17.020,5.31,290.640,110.11
,,,,,,100,39.242,53.7,8.976,2.8,304.836,115.49
,,,,,,200,40.506,55.43,4.700,1.47,319.220,120.94
,,,,10,"[0, 15]",5,45.610,62.42,125.720,39.22,239.037,90.56
,,,,,,10,39.571,54.15,71.988,22.46,244.458,92.61
,,,,,,25,35.660,48.8,31.944,9.97,253.213,95.93
,,,,,,50,35.271,48.27,17.020,5.31,265.020,100.4
,,,,,,100,35.864,49.08,8.976,2.8,277.809,105.25
,,,,,,200,36.966,50.59,4.700,1.47,290.906,110.21
,,,,15,"[0, 23]",5,42.897,58.7,125.720,39.22,217.328,82.33
,,,,,,10,36.415,49.83,71.988,22.46,219.204,83.05
,,,,,,25,32.304,44.21,31.944,9.97,226.366,85.76
,,,,,,50,31.713,43.4,17.020,5.31,236.560,89.62
,,,,,,100,32.128,43.97,8.976,2.8,247.926,93.93
,,,,,,200,33.048,45.22,4.700,1.47,259.556,98.33
,,,,20,"[0, 31]",5,40.663,55.65,125.720,39.22,199.461,75.57
,,,,,,10,33.771,46.21,71.988,22.46,198.054,75.03
,,,,,,25,29.381,40.21,31.944,9.97,202.977,76.9
,,,,,,50,28.641,39.19,17.020,5.31,211.980,80.31
,,,,,,100,28.881,39.52,8.976,2.8,221.949,84.09
,,,,,,200,29.646,40.57,4.700,1.47,232.342,88.02
,,,,30,"[0, 46]",5,37.684,51.57,125.720,39.22,175.627,66.54
,,,,,,10,30.013,41.07,71.988,22.46,167.994,63.64
,,,,,,25,25.206,34.49,31.944,9.97,169.575,64.24
,,,,,,50,24.191,33.1,17.020,5.31,176.380,66.82
,,,,,,100,24.183,33.09,8.976,2.8,184.359,69.84
,,,,,,200,24.712,33.82,4.700,1.47,192.874,73.07
,wind_speed_5.csv,55.685,CoderBasic,,,,215.795,100,946.645,100,779.590,100
,,,CoderPCA,0,"[0, 0]",5,123.278,57.13,200.466,21.18,785.631,100.77
,,,,,,10,110.164,51.05,100.310,10.6,780.875,100.16
,,,,,,25,102.481,47.49,40.257,4.25,779.466,99.98
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,3,"[0, 7]",5,123.005,57.0,200.466,21.18,783.447,100.49
,,,,,,10,110.148,51.04,100.310,10.6,780.749,100.15
,,,,,,25,102.439,47.47,40.257,4.25,779.130,99.94
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,5,"[0, 11]",5,122.417,56.73,200.466,21.18,778.743,99.89
,,,,,,10,110.085,51.01,100.310,10.6,780.245,100.08
,,,,,,25,102.439,47.47,40.257,4.25,779.130,99.94
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,10,"[0, 23]",5,117.538,54.47,200.466,21.18,739.711,94.88
,,,,,,10,109.172,50.59,100.310,10.6,772.937,99.15
,,,,,,25,102.187,47.35,40.257,4.25,777.114,99.68
,,,,,,50,99.925,46.31,20.630,2.18,778.646,99.88
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,15,"[0, 34]",5,109.971,50.96,200.466,21.18,679.175,87.12
,,,,,,10,106.730,49.46,100.310,10.6,753.407,96.64
,,,,,,25,101.935,47.24,40.257,4.25,775.098,99.42
,,,,,,50,99.839,46.27,20.630,2.18,777.960,99.79
,,,,,,100,98.793,45.78,11.454,1.21,778.761,99.89
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,20,"[0, 45]",5,100.507,46.58,200.466,21.18,603.463,77.41
,,,,,,10,102.620,47.55,100.310,10.6,720.521,92.42
,,,,,,25,101.347,46.96,40.257,4.25,770.394,98.82
,,,,,,50,99.668,46.19,20.630,2.18,776.588,99.61
,,,,,,100,98.793,45.78,11.454,1.21,778.761,99.89
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,30,"[0, 68]",5,82.923,38.43,200.466,21.18,462.791,59.36
,,,,,,10,90.524,41.95,100.310,10.6,623.753,80.01
,,,,,,25,98.281,45.54,40.257,4.25,745.866,95.67
,,,,,,50,99.068,45.91,20.630,2.18,771.786,99.0
,,,,,,100,98.619,45.7,11.454,1.21,777.375,99.72
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,CoderAPCA,0,"[0, 0]",5,144.268,66.85,222.740,23.53,931.277,119.46
,,,,,,10,137.763,63.84,116.949,12.35,985.032,126.35
,,,,,,25,136.048,63.05,49.016,5.18,1.039.243,133.31
,,,,,,50,139.938,64.85,25.622,2.71,1.093.760,140.3
,,,,,,100,145.237,67.3,13.368,1.41,1.148.406,147.31
,,,,,,200,151.274,70.1,6.975,0.74,1.203.092,154.32
,,,,3,"[0, 7]",5,123.609,57.28,222.740,23.53,766.003,98.26
,,,,,,10,115.808,53.67,116.949,12.35,809.388,103.82
,,,,,,25,112.868,52.3,49.016,5.18,853.803,109.52
,,,,,,50,115.536,53.54,25.622,2.71,898.540,115.26
,,,,,,100,119.615,55.43,13.368,1.41,943.425,121.02
,,,,,,200,124.431,57.66,6.975,0.74,988.350,126.78
,,,,5,"[0, 11]",5,114.097,52.87,222.740,23.53,689.911,88.5
,,,,,,10,105.602,48.94,116.949,12.35,727.740,93.35
,,,,,,25,102.086,47.31,49.016,5.18,767.543,98.45
,,,,,,50,104.186,48.28,25.622,2.71,807.740,103.61
,,,,,,100,107.697,49.91,13.368,1.41,848.085,108.79
,,,,,,200,111.946,51.88,6.975,0.74,888.470,113.97
,,,,10,"[0, 23]",5,91.908,42.59,222.740,23.53,512.397,65.73
,,,,,,10,81.140,37.6,116.949,12.35,532.044,68.25
,,,,,,25,76.143,35.28,49.016,5.18,560.006,71.83
,,,,,,50,76.868,35.62,25.622,2.71,589.200,75.58
,,,,,,100,79.009,36.61,13.368,1.41,618.576,79.35
,,,,,,200,81.892,37.95,6.975,0.74,648.032,83.12
,,,,15,"[0, 34]",5,79.402,36.8,222.740,23.53,412.352,52.89
,,,,,,10,66.486,30.81,116.949,12.35,414.810,53.21
,,,,,,25,60.407,27.99,49.016,5.18,434.112,55.68
,,,,,,50,60.286,27.94,25.622,2.71,456.540,58.56
,,,,,,100,61.597,28.54,13.368,1.41,479.283,61.48
,,,,,,200,63.648,29.49,6.975,0.74,502.084,64.4
,,,,20,"[0, 45]",5,70.953,32.88,222.740,23.53,344.760,44.22
,,,,,,10,55.996,25.95,116.949,12.35,330.894,42.44
,,,,,,25,48.867,22.65,49.016,5.18,341.791,43.84
,,,,,,50,48.083,22.28,25.622,2.71,358.920,46.04
,,,,,,100,48.777,22.6,13.368,1.41,376.719,48.32
,,,,,,200,50.217,23.27,6.975,0.74,394.636,50.62
,,,,30,"[0, 68]",5,61.185,28.35,222.740,23.53,266.611,34.2
,,,,,,10,42.948,19.9,116.949,12.35,226.512,29.06
,,,,,,25,33.840,15.68,49.016,5.18,221.578,28.42
,,,,,,50,32.121,14.88,25.622,2.71,231.220,29.66
,,,,,,100,31.979,14.82,13.368,1.41,242.340,31.09
,,,,,,200,32.614,15.11,6.975,0.74,253.814,32.56
,,,CoderCA,0,"[0, 0]",5,163.710,75.86,371.240,39.22,938.315,120.36
,,,,,,10,150.623,69.8,212.646,22.46,992.214,127.27
,,,,,,25,142.586,66.07,94.248,9.96,1.046.311,134.21
,,,,,,50,143.932,66.7,50.232,5.31,1.101.100,141.24
,,,,,,100,147.837,68.51,26.496,2.8,1.156.071,148.29
,,,,,,200,153.143,70.97,13.900,1.47,1.211.122,155.35
,,,,3,"[0, 7]",5,155.850,72.22,371.240,39.22,875.432,112.29
,,,,,,10,142.287,65.94,212.646,22.46,925.524,118.72
,,,,,,25,133.796,62.0,94.248,9.96,975.992,125.19
,,,,,,50,134.670,62.41,50.232,5.31,1.027.000,131.74
,,,,,,100,138.111,64.0,26.496,2.8,1.078.266,138.31
,,,,,,200,142.955,66.25,13.900,1.47,1.129.612,144.9
,,,,5,"[0, 11]",5,151.175,70.05,371.240,39.22,838.032,107.5
,,,,,,10,137.301,63.63,212.646,22.46,885.636,113.6
,,,,,,25,128.533,59.56,94.248,9.96,933.888,119.79
,,,,,,50,129.130,59.84,50.232,5.31,982.680,126.05
,,,,,,100,132.294,61.31,26.496,2.8,1.031.730,132.34
,,,,,,200,136.861,63.42,13.900,1.47,1.080.860,138.64
,,,,10,"[0, 23]",5,138.837,64.34,371.240,39.22,739.330,94.84
,,,,,,10,123.886,57.41,212.646,22.46,778.320,99.84
,,,,,,25,114.354,52.99,94.248,9.96,820.458,105.24
,,,,,,50,114.210,52.93,50.232,5.31,863.320,110.74
