Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,50,416.139,100.05,148903,0,148903,100.0,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,1,"[0, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1]",5,323.306,77.73,148903,0,148903,100.0,800280,7560,807840,76.31,785600,7560,793160,74.92,826320,7560,833880,78.77
,,,,,,10,381.826,91.8,148903,0,148903,100.0,952650,7560,960210,90.7,939780,7560,947340,89.49,987930,7560,995490,94.03
,,,,,,25,416.476,100.13,148903,0,148903,100.0,1053720,7560,1061280,100.25,1050120,7560,1057680,99.91,1053720,7560,1061280,100.25
,,,,,,50,416.139,100.05,148903,0,148903,100.0,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,3,"[0, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 7, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3]",5,314.991,75.73,148903,0,148903,100.0,784280,7560,791840,74.8,762560,7560,770120,72.75,798840,7560,806400,76.17
,,,,,,10,371.544,89.33,148903,0,148903,100.0,934560,7560,942120,88.99,910530,7560,918090,86.72,953010,7560,960570,90.74
,,,,,,25,416.086,100.04,148903,0,148903,100.0,1053720,7560,1061280,100.25,1047000,7560,1054560,99.61,1053720,7560,1061280,100.25
,,,,,,50,416.139,100.05,148903,0,148903,100.0,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,5,"[0, 13, 13, 5, 13, 13, 5, 14, 13, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 12, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 14, 5]",5,310.316,74.61,148903,0,148903,100.0,771520,7560,779080,73.59,747080,7560,754640,71.28,789680,7560,797240,75.31
,,,,,,10,365.874,87.96,148903,0,148903,100.0,918900,7560,926460,87.51,891090,7560,898650,84.89,942750,7560,950310,89.77
,,,,,,25,415.726,99.95,148903,0,148903,100.0,1053720,7560,1061280,100.25,1044120,7560,1051680,99.34,1053720,7560,1061280,100.25
,,,,,,50,416.139,100.05,148903,0,148903,100.0,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,10,"[0, 26, 26, 10, 26, 25, 11, 27, 27, 10, 26, 25, 10, 26, 25, 11, 27, 27, 10, 26, 25, 11, 26, 25, 11, 28, 28, 10, 27, 26, 11, 27, 27, 10, 28, 28, 10]",5,302.801,72.8,148903,0,148903,100.0,749640,7560,757200,71.53,725720,7560,733280,69.27,772800,7560,780360,73.71
,,,,,,10,357.436,85.94,148903,0,148903,100.0,892620,7560,900180,85.03,866520,7560,874080,82.57,926100,7560,933660,88.19
,,,,,,25,415.036,99.78,148903,0,148903,100.0,1053720,7560,1061280,100.25,1038600,7560,1046160,98.82,1053720,7560,1061280,100.25
,,,,,,50,416.077,100.03,148903,0,148903,100.0,1051620,7560,1059180,100.05,1051130,7560,1058690,100.0,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,15,"[0, 39, 39, 16, 39, 38, 16, 41, 40, 15, 39, 38, 16, 40, 38, 16, 41, 41, 15, 39, 37, 16, 40, 38, 16, 41, 42, 15, 40, 38, 16, 41, 41, 15, 42, 42, 14]",5,296.231,71.22,148903,0,148903,100.0,730920,7560,738480,69.76,706120,7560,713680,67.41,758560,7560,766120,72.37
,,,,,,10,350.112,84.17,148903,0,148903,100.0,870840,7560,878400,82.97,843390,7560,850950,80.38,912420,7560,919980,86.9
,,,,,,25,414.406,99.63,148903,0,148903,100.0,1053720,7560,1061280,100.25,1033560,7560,1041120,98.35,1053720,7560,1061280,100.25
,,,,,,50,415.894,99.99,148903,0,148903,100.0,1051620,7560,1059180,100.05,1049660,7560,1057220,99.87,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,20,"[0, 53, 51, 21, 52, 50, 21, 54, 53, 20, 52, 51, 21, 53, 50, 21, 55, 55, 20, 52, 49, 22, 53, 50, 21, 55, 55, 20, 53, 51, 21, 55, 54, 20, 56, 56, 19]",5,289.491,69.6,148903,0,148903,100.0,712200,7560,719760,67.99,686480,7560,694040,65.56,743000,7560,750560,70.9
,,,,,,10,343.104,82.49,148903,0,148903,100.0,852300,7560,859860,81.22,822330,7560,829890,78.39,895950,7560,903510,85.35
,,,,,,25,413.716,99.47,148903,0,148903,100.0,1053720,7560,1061280,100.25,1028040,7560,1035600,97.82,1053720,7560,1061280,100.25
,,,,,,50,415.771,99.96,148903,0,148903,100.0,1051620,7560,1059180,100.05,1048680,7560,1056240,99.77,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,,,,30,"[0, 79, 77, 31, 78, 75, 32, 81, 80, 30, 78, 76, 31, 79, 75, 32, 82, 82, 30, 78, 74, 32, 79, 76, 32, 83, 83, 30, 80, 77, 32, 82, 81, 30, 84, 84, 29]",5,275.921,66.34,148903,0,148903,100.0,673720,7560,681280,64.35,651680,7560,659240,62.27,707720,7560,715280,67.57
,,,,,,10,331.190,79.63,148903,0,148903,100.0,820710,7560,828270,78.24,786960,7560,794520,75.05,867600,7560,875160,82.67
,,,,,,25,412.216,99.11,148903,0,148903,100.0,1053240,7560,1060800,100.2,1016760,7560,1024320,96.76,1053480,7560,1061040,100.23
,,,,,,50,415.649,99.93,148903,0,148903,100.0,1051620,7560,1059180,100.05,1047700,7560,1055260,99.68,1051620,7560,1059180,100.05
,,,,,,100,415.747,99.95,148903,0,148903,100.0,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95,1050576,7560,1058136,99.95
,,,,,,200,415.549,99.91,148903,0,148903,100.0,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9,1050048,7560,1057608,99.9
,solar-anywhere-2014.csv,8.759,CoderBasic,,,,415.977,100,148903,0,148903,100,1051080,7668,1058748,100,1051080,7668,1058748,100,1051080,7668,1058748,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,335.007,80.53,148903,0,148903,100.0,843628,7668,851296,80.41,818268,7668,825936,78.01,843588,7668,851256,80.4
