Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,3,"[0, 2, 0, 0, 2, 1, 1, 0, 0, 2, 3]",5,216.904,64.55,443496,0,443496,100.0,1280781,10152,1290933,57.53
,,,,,,10,171.596,51.07,443496,0,443496,100.0,918316,10152,928468,41.38
,,,,,,25,149.010,44.35,443496,0,443496,100.0,737630,10152,747782,33.33
,,,,,,50,146.381,43.56,443496,0,443496,100.0,716592,10152,726744,32.39
,,,,,,100,147.420,43.87,443496,0,443496,100.0,724903,10152,735055,32.76
,,,,,,200,149.908,44.61,443496,0,443496,100.0,744808,10152,754960,33.65
,,,,5,"[0, 4, 1, 0, 3, 2, 2, 0, 1, 3, 5]",5,206.934,61.59,443496,0,443496,100.0,1201017,10152,1211169,53.98
,,,,,,10,156.507,46.58,443496,0,443496,100.0,797606,10152,807758,36.0
,,,,,,25,128.854,38.35,443496,0,443496,100.0,576380,10152,586532,26.14
,,,,,,50,123.179,36.66,443496,0,443496,100.0,530978,10152,541130,24.12
,,,,,,100,122.145,36.35,443496,0,443496,100.0,522710,10152,532862,23.75
,,,,,,200,123.106,36.64,443496,0,443496,100.0,530394,10152,540546,24.09
,,,,10,"[0, 8, 1, 1, 5, 3, 5, 1, 1, 5, 11]",5,206.185,61.36,443496,0,443496,100.0,1195024,10152,1205176,53.71
,,,,,,10,155.007,46.13,443496,0,443496,100.0,785606,10152,795758,35.47
,,,,,,25,125.980,37.49,443496,0,443496,100.0,553390,10152,563542,25.12
,,,,,,50,119.144,35.46,443496,0,443496,100.0,498696,10152,508848,22.68
,,,,,,100,117.194,34.88,443496,0,443496,100.0,483101,10152,493253,21.98
,,,,,,200,117.520,34.98,443496,0,443496,100.0,485706,10152,495858,22.1
,,,,15,"[0, 12, 2, 1, 8, 5, 7, 1, 2, 8, 16]",5,193.844,57.69,443496,0,443496,100.0,1096298,10152,1106450,49.31
,,,,,,10,136.940,40.76,443496,0,443496,100.0,641068,10152,651220,29.02
,,,,,,25,103.030,30.66,443496,0,443496,100.0,369790,10152,379942,16.93
,,,,,,50,93.400,27.8,443496,0,443496,100.0,292750,10152,302902,13.5
