DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-04-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,26938,27235,26640,29217,27215,N,N,N,28063,26756,27329,N,N,N,N,28930,28012,28349,28070,29365,28299,N,N,N,28331,27671,N,29410,28437,28663,N,N,28694,29289,N,N,28899,29626,N,N,27978,N,N,N,28531,N,N,28192,29855,30356,29585,29913,N
600,N,26938,27246,26625,29260,27184,N,N,N,28067,26746,27321,N,N,N,N,28927,28006,28345,28079,29353,28306,N,N,N,28334,27677,N,29412,28432,28667,N,N,28687,29291,N,N,28897,29639,N,N,27975,N,N,N,28547,N,N,28188,29853,30355,29547,29915,N
600,N,26928,27232,26628,29184,27208,N,N,N,28056,26750,27304,N,N,N,N,28921,28009,28354,28051,29367,28281,N,N,N,28324,27671,N,29404,28427,28661,N,N,28688,29280,N,N,28888,29611,N,N,27969,N,N,N,28538,N,N,28199,29864,30314,29562,29920,N
600,N,26910,27231,26632,29106,27181,N,N,N,28064,26733,27295,N,N,N,N,28916,28014,28361,28069,29343,28298,N,N,N,28335,27678,N,29397,28421,28657,N,N,28685,29294,N,N,28889,29625,N,N,27963,N,N,N,28536,N,N,28182,29848,30319,29572,29919,N
600,N,26871,N,26623,29094,27217,N,N,N,28064,26738,27281,N,N,N,N,28917,28004,28318,N,29348,28294,N,N,N,28335,27671,N,29387,28420,28653,N,N,28695,29285,N,N,28893,29615,N,N,27966,N,N,N,28529,N,N,28186,29857,30274,29575,29909,N
600,N,26859,27236,26623,29015,27216,N,N,N,28074,26735,27278,N,N,N,N,28921,28019,28335,N,29340,28299,N,N,N,28339,27668,N,29378,28422,28651,N,N,28684,29274,N,N,28880,29614,N,N,27962,N,N,N,28526,N,N,28175,29872,30284,29586,29909,N
600,N,26853,27226,26608,28993,27198,N,N,N,28087,26740,27278,N,N,N,N,28920,28021,28323,N,29333,28284,N,N,N,28345,27669,N,29376,28422,28648,N,N,28676,29270,N,N,28880,29640,N,N,27969,N,N,N,28543,N,N,28171,29872,30299,29603,29904,N
600,N,26871,27220,26616,28980,27240,N,N,N,28067,26735,27267,N,N,N,N,28923,28005,28329,N,29299,28305,N,N,N,28342,27679,N,29362,28426,28643,N,N,28659,29265,N,N,28871,29626,N,N,27966,N,N,N,28540,N,N,28165,29848,30262,29599,29913,N
600,N,26871,27215,26608,29011,27266,N,N,N,28068,26721,27264,N,N,N,N,28922,28009,28329,N,29342,28306,N,N,N,28338,27666,N,29365,28418,28642,N,N,28635,29268,N,N,28862,29635,N,N,27972,N,N,N,28530,N,N,28177,29842,30267,29609,29910,N
600,N,26871,27203,26588,28998,27254,N,N,N,28071,26731,27263,N,N,N,N,28923,28003,28332,N,29387,28313,N,N,N,28340,27664,N,29371,28416,28644,N,N,28618,29259,N,N,28851,29616,N,N,27970,N,N,N,28535,N,N,28163,29859,30303,29601,29904,N
600,N,26823,N,26588,28955,27226,N,N,N,28073,26734,27268,N,N,N,N,28917,27977,28296,28045,29400,28300,N,N,N,28342,N,N,29348,28419,28638,N,N,28600,29256,N,N,28846,29596,N,N,27968,N,N,N,28548,N,N,28169,29863,30341,29606,29901,N
600,N,26851,27202,26595,28935,27210,N,N,N,28057,26729,27254,N,N,N,N,28911,27995,28315,28050,29372,28301,N,N,N,28342,27673,N,29352,28418,28642,N,N,28586,29260,N,N,28841,N,N,N,27964,N,N,N,28543,N,N,28164,29861,30376,29610,29891,N
600,N,26829,27187,26602,28924,27182,N,N,N,28055,26718,27253,N,N,N,N,28915,27995,28313,28044,29335,28304,N,N,N,28343,27664,N,29354,28421,28633,N,N,28570,29242,N,N,28847,N,N,N,27964,N,N,N,28542,N,N,28162,29851,30418,29606,29892,N
600,N,26838,27188,26600,28900,27214,N,N,N,28041,26716,27244,N,N,N,N,28910,27989,28308,28044,29302,28290,N,N,N,28334,27668,N,29354,28417,28637,N,N,28563,N,N,N,28835,29589,N,N,27962,N,N,N,28534,N,N,28161,29841,30411,29609,29886,N
600,N,26839,27205,26598,28841,27223,N,N,N,28040,26726,27238,N,N,N,N,28913,27982,28315,28042,29218,28304,N,N,N,28341,27672,N,29336,28418,28620,N,N,28545,N,N,N,28836,29597,N,N,27961,N,N,N,28544,N,N,28146,29847,30451,29602,29888,N
600,N,26821,27210,26580,28832,27238,N,N,N,28035,26723,27228,N,N,N,N,28920,27985,28304,28038,29205,28300,N,N,N,28344,27669,N,29350,28419,28638,N,N,28537,29237,N,N,28834,29595,N,N,27961,N,N,N,28542,N,N,28151,29836,30426,29597,29881,N
600,N,26802,N,26558,28878,27203,N,N,N,28028,26713,27218,N,N,N,N,28916,27963,28289,28028,29206,28285,N,N,N,28343,27647,N,29343,28420,28631,N,N,28543,29232,N,N,28824,29587,N,N,27964,N,N,N,28542,N,N,28150,29824,30443,29593,29865,N
600,N,26825,27188,26559,28984,27178,N,N,N,28020,26712,27220,N,N,N,N,28913,27978,28296,28031,29177,28271,N,N,N,28336,27664,N,29342,28416,28629,N,N,28537,29236,N,N,28836,29568,N,N,27968,N,N,N,28531,N,N,28145,29836,30445,29584,29877,N
600,N,26814,27185,26537,28973,27222,N,N,N,28026,26713,27217,N,N,N,N,28910,27959,28306,N,29131,28274,N,N,N,28346,27661,N,29342,28414,28630,N,N,28537,29229,N,N,28830,29589,N,N,27965,N,N,N,28543,N,N,28145,29835,30440,29589,29868,N
600,N,26804,27181,26531,28935,27233,N,N,N,28025,26702,27209,N,N,N,N,28910,27966,28296,N,29118,28250,N,N,N,28355,27657,N,29332,28416,28623,N,N,28537,29230,N,N,28827,29578,N,N,27962,N,N,N,28542,N,N,28144,29830,30379,29580,29868,N
600,N,26787,27185,26542,28909,27231,N,N,N,28018,26698,27204,N,N,N,N,28910,27957,28293,N,29100,28261,N,N,N,28356,27663,N,29326,28414,28621,N,N,28535,29220,N,N,28815,29578,N,N,27962,N,N,N,28547,N,N,28143,29824,30405,29578,29865,N
600,N,26786,27174,26550,28864,27237,N,N,N,28005,26681,27210,N,N,N,N,28902,27944,28306,28020,29097,28260,N,N,N,28352,27652,N,29336,28406,28628,N,N,28531,29222,N,N,28821,29573,N,N,27962,N,N,N,28555,N,N,28139,29818,30385,29562,29848,N
600,N,26749,N,26545,28823,27218,N,N,N,28007,26684,27214,N,N,N,N,28896,27947,28294,N,29066,28255,N,N,N,28359,27654,N,29324,28412,28618,N,N,28529,29205,N,N,28815,29567,N,N,27962,N,N,N,28543,N,N,28141,29831,30351,29576,29844,N
600,N,26815,27168,26548,28783,27205,N,N,N,28030,26691,27202,N,N,N,N,28892,27962,28307,N,29075,28247,N,N,N,28362,27665,N,29321,28412,28616,N,N,28535,29217,N,N,28824,29568,N,N,27960,N,N,N,28553,N,N,28137,29817,30323,29555,29844,N
600,N,26783,27175,26543,28779,27184,N,N,N,28028,26701,27212,N,N,N,N,28887,27945,28297,N,29073,28245,N,N,N,28357,27657,N,29327,28411,28615,N,N,28542,29197,N,N,28822,29566,N,N,27957,N,N,N,28553,N,N,28140,29802,30290,29551,29842,N
600,N,26789,27174,26540,28775,27174,N,N,N,28010,26696,27210,N,N,N,N,28886,27950,28293,N,29010,28242,N,N,N,28348,27649,N,29329,28413,28621,N,N,28560,29194,N,N,28818,29557,N,N,27951,N,N,N,28562,N,N,28131,29813,30305,29547,29831,N
600,N,26762,27173,26542,28758,27172,N,N,N,28006,26694,27212,N,N,N,N,28881,27945,28298,N,29014,28229,N,N,N,28363,27664,N,29321,28410,28622,N,N,28554,29213,N,N,28814,29545,N,N,27951,N,N,N,28570,N,N,28141,29816,30288,29543,29841,N
600,N,26714,27164,26542,28745,27191,N,N,N,28013,26680,27199,N,N,N,N,28880,27954,28291,28025,29059,28217,N,N,N,28361,27651,N,29326,28411,28615,N,N,28552,29204,N,N,28821,29545,N,N,27952,N,N,N,28569,N,N,28139,29802,30298,29549,29848,N
600,N,26757,N,26551,28701,27192,N,N,N,28010,26671,27206,N,N,N,N,28879,27936,28285,28037,29054,28216,N,N,N,28353,27639,N,29316,28405,28621,N,N,28540,29203,N,N,28817,29551,N,N,27952,N,N,N,28562,N,N,28129,29810,30282,29543,29857,N
600,N,26772,27162,26540,28682,27179,N,N,N,27986,26679,27205,N,N,N,N,28879,27934,28298,28039,29070,28205,N,N,N,28351,27656,N,29328,28401,28617,N,N,28532,29200,N,N,28818,29540,N,N,27947,N,N,N,28567,N,N,28126,29796,30258,29532,29837,N
600,N,26760,27171,26537,28720,27165,N,N,N,27992,26682,27202,N,N,N,N,28880,27943,28285,28036,29066,28211,N,N,N,28357,27641,N,29320,28400,28611,N,N,28544,29181,N,N,28822,29541,N,N,27937,N,N,N,28573,N,N,28130,29793,30276,29521,29824,N
600,N,26767,27170,26533,28744,27153,N,N,N,28002,26680,27192,N,N,N,N,28881,27938,28291,28031,29056,28202,N,N,N,28361,27659,N,29331,28403,28623,N,N,28545,29189,N,N,28823,29526,N,N,27948,N,N,N,28562,N,N,28126,29801,30334,29524,29830,N
