DATASET:,NOAA
00:10:00,27660.0
00:10:00,27715.0
00:10:00,27707.0
00:10:00,27731.0
00:10:00,27794.0
00:10:00,27777.0
00:10:00,27781.0
00:10:00,27817.0
00:10:00,27794.0
00:10:00,27793.0
00:10:00,27792.0
00:10:00,27824.0
00:10:00,27807.0
00:10:00,27810.0
00:10:00,27807.0
00:10:00,27793.0
00:10:00,27807.0
00:10:00,27837.0
00:10:00,27832.0
00:10:00,27798.0
00:10:00,27770.0
00:10:00,27821.0
00:10:00,27801.0
00:10:00,27766.0
00:10:00,27790.0
00:10:00,27817.0
00:10:00,27753.0
00:10:00,27727.0
00:10:00,27730.0
00:10:00,27726.0
00:10:00,27703.0
00:10:00,27691.0
00:10:00,27666.0
00:10:00,27644.0
00:10:00,27626.0
00:10:00,27619.0
00:10:00,27646.0
01:10:00,27638.0
00:10:00,27629.0
00:10:00,27631.0
00:10:00,27629.0
00:10:00,27626.0
00:10:00,27642.0
00:10:00,27656.0
00:10:00,27655.0
00:10:00,27652.0
00:10:00,27654.0
00:10:00,27653.0
00:10:00,27618.0
00:10:00,27619.0
00:10:00,27613.0
00:10:00,27611.0
00:10:00,27594.0
00:10:00,27605.0
00:10:00,27582.0
00:10:00,27596.0
00:10:00,27608.0
00:10:00,27599.0
00:10:00,27582.0
00:10:00,27591.0
00:10:00,27599.0
01:10:00,27598.0
00:10:00,27590.0
00:10:00,27569.0
00:10:00,27555.0
00:10:00,27569.0
00:10:00,27548.0
00:10:00,27546.0
00:10:00,27548.0
00:10:00,27552.0
00:10:00,27534.0
00:10:00,27536.0
00:10:00,27538.0
00:10:00,27539.0
00:10:00,27542.0
00:10:00,27553.0
00:10:00,27555.0
00:10:00,27562.0
00:10:00,27551.0
00:10:00,27522.0
00:10:00,27530.0
00:10:00,27534.0
00:10:00,27520.0
00:10:00,27519.0
00:10:00,27520.0
00:10:00,27533.0
00:10:00,27527.0
00:10:00,27513.0
00:10:00,27515.0
00:10:00,27537.0
00:10:00,27542.0
00:10:00,27558.0
00:10:00,27566.0
00:10:00,27557.0
00:10:00,27573.0
00:10:00,27581.0
00:10:00,27587.0
00:10:00,27594.0
00:10:00,27591.0
00:10:00,27592.0
00:10:00,27598.0
00:10:00,27597.0
00:10:00,27602.0
00:10:00,N
00:10:00,27561.0
00:10:00,27565.0
00:10:00,27559.0
00:10:00,27551.0
00:10:00,27547.0
00:10:00,27551.0
00:10:00,27559.0
00:10:00,27566.0
00:10:00,27578.0
00:10:00,27593.0
00:10:00,27612.0
00:10:00,27601.0
00:10:00,27617.0
00:10:00,27648.0
00:10:00,27666.0
00:10:00,27685.0
00:10:00,27664.0
00:10:00,27805.0
00:10:00,27747.0
00:10:00,27803.0
00:10:00,27954.0
00:10:00,27894.0
00:10:00,27879.0
00:10:00,27848.0
00:10:00,27940.0
00:10:00,27961.0
00:10:00,28095.0
00:10:00,28073.0
00:10:00,28094.0
00:10:00,28275.0
00:10:00,28204.0
00:10:00,28101.0
00:10:00,28358.0
00:10:00,28010.0
00:10:00,28395.0
00:10:00,28277.0
00:10:00,28344.0
00:10:00,28399.0
00:10:00,28013.0
00:10:00,28261.0
00:10:00,28556.0
00:10:00,28428.0
00:10:00,28437.0
00:10:00,28447.0
00:10:00,28310.0
00:10:00,28503.0
00:10:00,28613.0
00:10:00,28514.0
00:10:00,28432.0
00:10:00,28449.0
00:10:00,28392.0
00:10:00,28356.0
00:10:00,28385.0
00:10:00,28350.0
00:10:00,28383.0
00:10:00,28354.0
00:10:00,28300.0
00:10:00,28238.0
00:10:00,28345.0
00:10:00,28394.0
00:10:00,28348.0
00:10:00,28349.0
00:10:00,28310.0
00:10:00,28269.0
00:10:00,28241.0
00:10:00,28243.0
00:10:00,28258.0
00:10:00,28249.0
00:10:00,28288.0
00:10:00,28282.0
00:10:00,28282.0
00:10:00,28284.0
00:10:00,28280.0
00:10:00,28224.0
00:10:00,28239.0
00:10:00,28198.0
00:10:00,28204.0
00:10:00,28190.0
00:10:00,28214.0
00:10:00,28189.0
00:10:00,28167.0
00:10:00,28149.0
00:10:00,28134.0
00:10:00,28125.0
00:10:00,28142.0
00:10:00,28136.0
00:10:00,28095.0
00:10:00,28115.0
00:10:00,28112.0
00:10:00,28063.0
00:10:00,28039.0
00:10:00,28028.0
00:10:00,28047.0
00:10:00,28048.0
00:10:00,28058.0
00:10:00,28039.0
00:10:00,28001.0
00:10:00,27997.0
00:10:00,27987.0
00:10:00,27972.0
00:10:00,27900.0
00:10:00,27891.0
00:10:00,27873.0
00:10:00,27856.0
00:10:00,27819.0
00:10:00,27792.0
00:10:00,27789.0
00:10:00,27793.0
00:10:00,27795.0
00:10:00,27795.0
00:10:00,27787.0
00:10:00,27795.0
00:10:00,27789.0
00:10:00,27787.0
00:10:00,27779.0
00:10:00,27784.0
00:10:00,27782.0
00:10:00,27780.0
00:10:00,27781.0
00:10:00,27791.0
00:10:00,27781.0
00:10:00,27770.0
00:10:00,27760.0
00:10:00,27753.0
00:10:00,27753.0
00:10:00,27746.0
00:10:00,27743.0
00:10:00,27746.0
00:10:00,27746.0
00:10:00,27745.0
00:10:00,27742.0
00:10:00,27745.0
00:10:00,27751.0
00:10:00,27751.0
00:10:00,27748.0
00:10:00,27748.0
00:10:00,27733.0
00:10:00,27731.0
00:10:00,27725.0
00:10:00,27714.0
00:10:00,27714.0
00:10:00,27712.0
00:10:00,27710.0
00:10:00,27710.0
00:10:00,27703.0
00:10:00,27707.0
00:10:00,27693.0
00:10:00,27684.0
00:10:00,27666.0
00:10:00,27662.0
00:10:00,27648.0
00:10:00,27645.0
00:10:00,27654.0
00:10:00,27666.0
00:10:00,27673.0
00:10:00,27676.0
00:10:00,27671.0
00:10:00,27669.0
00:10:00,27674.0
00:10:00,27673.0
00:10:00,27682.0
00:10:00,27677.0
00:10:00,27686.0
00:10:00,27693.0
00:10:00,27694.0
00:10:00,27721.0
00:10:00,27756.0
00:10:00,27750.0
00:10:00,27800.0
00:10:00,27823.0
00:10:00,27846.0
00:10:00,27867.0
00:10:00,27874.0
00:10:00,27888.0
00:10:00,27934.0
00:10:00,27941.0
00:10:00,27988.0
00:10:00,27983.0
00:10:00,28011.0
00:10:00,27989.0
00:10:00,27995.0
00:10:00,28104.0
00:10:00,28004.0
00:10:00,27998.0
00:10:00,27911.0
00:10:00,27949.0
00:10:00,27939.0
00:10:00,27943.0
00:10:00,27961.0
00:10:00,27979.0
00:10:00,27962.0
01:10:00,27919.0
00:10:00,27916.0
00:10:00,27960.0
00:10:00,27938.0
00:10:00,27959.0
00:10:00,27950.0
00:10:00,27934.0
00:10:00,27930.0
00:10:00,27904.0
00:10:00,27889.0
00:10:00,27881.0
00:10:00,27874.0
00:10:00,27851.0
00:10:00,27825.0
00:10:00,27807.0
00:10:00,27781.0
00:10:00,27776.0
00:10:00,27771.0
00:10:00,27746.0
00:10:00,27729.0
00:10:00,27732.0
00:10:00,27726.0
00:10:00,27718.0
00:10:00,27713.0
00:10:00,27739.0
00:10:00,27731.0
00:10:00,27729.0
00:10:00,27712.0
00:10:00,27718.0
00:10:00,27699.0
00:10:00,27693.0
00:10:00,27697.0
00:10:00,27684.0
00:10:00,27691.0
00:10:00,27674.0
00:10:00,27670.0
01:10:00,27677.0
00:10:00,27669.0
00:10:00,27681.0
00:10:00,27679.0
00:10:00,27673.0
00:10:00,27690.0
00:10:00,27688.0
00:10:00,27685.0
00:10:00,27689.0
00:10:00,27687.0
00:10:00,27691.0
00:10:00,27695.0
00:10:00,27688.0
00:10:00,27688.0
00:10:00,27669.0
00:10:00,27671.0
00:10:00,27649.0
00:10:00,27675.0
00:10:00,27670.0
00:10:00,27676.0
00:10:00,27673.0
00:10:00,27667.0
00:10:00,27674.0
00:10:00,27679.0
01:10:00,27645.0
00:10:00,27663.0
00:10:00,27655.0
00:10:00,27653.0
00:10:00,27643.0
00:10:00,27645.0
00:10:00,27645.0
00:10:00,27634.0
00:10:00,27636.0
00:10:00,27630.0
00:10:00,27639.0
00:10:00,27631.0
00:10:00,27636.0
00:10:00,27628.0
00:10:00,27632.0
00:10:00,27635.0
00:10:00,27630.0
00:10:00,27626.0
00:10:00,27635.0
00:10:00,27625.0
00:10:00,27631.0
00:10:00,27628.0
00:10:00,27629.0
00:10:00,27628.0
00:10:00,27628.0
00:10:00,27642.0
00:10:00,27632.0
00:10:00,27641.0
00:10:00,27634.0
00:10:00,27640.0
00:10:00,27671.0
00:10:00,27656.0
00:10:00,27694.0
00:10:00,27701.0
00:10:00,27737.0
00:10:00,27787.0
00:10:00,27788.0
00:10:00,27738.0
00:10:00,27846.0
00:10:00,27839.0
00:10:00,27811.0
00:10:00,27842.0
00:10:00,27815.0
00:10:00,27843.0
00:10:00,27826.0
00:10:00,27854.0
00:10:00,27842.0
00:10:00,27909.0
00:10:00,27958.0
00:10:00,27963.0
00:10:00,28068.0
00:10:00,27963.0
00:10:00,28036.0
00:10:00,28041.0
00:10:00,28048.0
00:10:00,28012.0
00:10:00,28016.0
00:10:00,28044.0
00:10:00,28061.0
00:10:00,28073.0
00:10:00,28105.0
00:10:00,28095.0
00:10:00,28066.0
00:10:00,28025.0
00:10:00,28020.0
00:10:00,28008.0
00:10:00,27956.0
00:10:00,27981.0
00:10:00,27946.0
00:10:00,27938.0
00:10:00,27908.0
00:10:00,27907.0
00:10:00,27869.0
00:10:00,27858.0
00:10:00,27817.0
00:10:00,27814.0
00:10:00,27808.0
00:10:00,27793.0
00:10:00,27773.0
00:10:00,27764.0
00:10:00,27754.0
00:10:00,27746.0
00:10:00,27749.0
00:10:00,27753.0
00:10:00,27744.0
00:10:00,27737.0
00:10:00,27715.0
00:10:00,27708.0
00:10:00,27704.0
00:10:00,27693.0
00:10:00,27679.0
00:10:00,27691.0
00:10:00,27689.0
00:10:00,27676.0
00:10:00,27650.0
00:10:00,27653.0
00:10:00,27651.0
00:10:00,27631.0
00:10:00,27609.0
00:10:00,27592.0
00:10:00,27586.0
00:10:00,27586.0
00:10:00,27592.0
00:10:00,27588.0
00:10:00,27580.0
00:10:00,27575.0
00:10:00,27590.0
00:10:00,27591.0
00:10:00,27601.0
00:10:00,27601.0
00:10:00,27606.0
00:10:00,27609.0
00:10:00,27615.0
00:10:00,27619.0
01:10:00,27584.0
00:10:00,27573.0
00:10:00,27537.0
00:10:00,27521.0
00:10:00,27523.0
00:10:00,27530.0
00:10:00,27547.0
00:10:00,27544.0
00:10:00,27535.0
00:10:00,27520.0
00:10:00,27518.0
00:10:00,27507.0
00:10:00,27497.0
00:10:00,27480.0
00:10:00,27472.0
00:10:00,27465.0
00:10:00,27462.0
00:10:00,27458.0
00:10:00,27455.0
00:10:00,27478.0
00:10:00,27476.0
00:10:00,27465.0
00:10:00,27472.0
00:10:00,27471.0
00:10:00,27466.0
00:10:00,27462.0
00:10:00,27454.0
00:10:00,27460.0
00:10:00,27457.0
00:10:00,27444.0
00:10:00,27441.0
00:10:00,27446.0
00:10:00,27464.0
00:10:00,27466.0
00:10:00,27471.0
00:10:00,27466.0
00:10:00,27465.0
00:10:00,27465.0
00:10:00,27482.0
00:10:00,27482.0
00:10:00,27476.0
00:10:00,27482.0
00:10:00,27497.0
00:10:00,27498.0
00:10:00,27520.0
00:10:00,27525.0
00:10:00,27523.0
00:10:00,27542.0
00:10:00,27559.0
00:10:00,27557.0
00:10:00,27579.0
00:10:00,27602.0
00:10:00,27636.0
00:10:00,27652.0
00:10:00,27661.0
00:10:00,27675.0
00:10:00,27717.0
00:10:00,27734.0
00:10:00,27734.0
00:10:00,27785.0
00:10:00,27792.0
00:10:00,27799.0
00:10:00,27817.0
00:10:00,27811.0
00:10:00,27810.0
00:10:00,27830.0
00:10:00,27866.0
00:10:00,27894.0
00:10:00,27945.0
00:10:00,28004.0
00:10:00,27998.0
00:10:00,28115.0
00:10:00,27970.0
00:10:00,28065.0
00:10:00,28060.0
00:10:00,27970.0
00:10:00,28052.0
00:10:00,28042.0
00:10:00,27988.0
00:10:00,28052.0
00:10:00,28000.0
00:10:00,28005.0
00:10:00,27950.0
00:10:00,27922.0
00:10:00,27871.0
00:10:00,27883.0
00:10:00,27881.0
00:10:00,27864.0
00:10:00,27842.0
00:10:00,27808.0
00:10:00,27770.0
00:10:00,27778.0
00:10:00,27782.0
00:10:00,27760.0
00:10:00,27739.0
00:10:00,27738.0
00:10:00,27737.0
00:10:00,27729.0
00:10:00,27719.0
00:10:00,27722.0
00:10:00,27724.0
00:10:00,27727.0
00:10:00,27724.0
00:10:00,27702.0
00:10:00,27718.0
00:10:00,27712.0
00:10:00,27709.0
00:10:00,27694.0
00:10:00,27689.0
00:10:00,27691.0
00:10:00,27691.0
00:10:00,27686.0
00:10:00,27688.0
00:10:00,27670.0
00:10:00,27677.0
00:10:00,27676.0
00:10:00,27669.0
00:10:00,27659.0
00:10:00,27655.0
00:10:00,27669.0
00:10:00,27662.0
00:10:00,27658.0
00:10:00,27655.0
00:10:00,27651.0
00:10:00,27647.0
00:10:00,27640.0
00:10:00,27645.0
00:10:00,27646.0
00:10:00,27639.0
00:10:00,27635.0
00:10:00,27633.0
00:10:00,27630.0
00:10:00,27615.0
00:10:00,27624.0
00:10:00,27610.0
00:10:00,27610.0
00:10:00,27608.0
00:10:00,27598.0
00:10:00,27599.0
00:10:00,27597.0
00:10:00,27591.0
00:10:00,27592.0
00:10:00,27587.0
00:10:00,27591.0
00:10:00,27581.0
00:10:00,27582.0
00:10:00,27577.0
00:10:00,27575.0
00:10:00,27575.0
00:10:00,27564.0
00:10:00,27566.0
00:10:00,27562.0
00:10:00,27565.0
00:10:00,27552.0
00:10:00,27553.0
00:10:00,27542.0
00:10:00,27544.0
00:10:00,27545.0
00:10:00,27536.0
00:10:00,27537.0
00:10:00,27539.0
00:10:00,27526.0
00:10:00,27530.0
00:10:00,27528.0
00:10:00,27516.0
00:10:00,27513.0
00:10:00,27512.0
00:10:00,27517.0
00:10:00,27506.0
00:10:00,27509.0
00:10:00,27504.0
00:10:00,27510.0
00:10:00,27500.0
00:10:00,27502.0
00:10:00,27500.0
00:10:00,27491.0
00:10:00,27499.0
00:10:00,27498.0
00:10:00,27500.0
00:10:00,27485.0
00:10:00,27490.0
00:10:00,27493.0
00:10:00,27479.0
00:10:00,27492.0
00:10:00,27497.0
00:10:00,27495.0
00:10:00,27496.0
00:10:00,27502.0
00:10:00,27503.0
00:10:00,27510.0
00:10:00,27510.0
00:10:00,27510.0
00:10:00,27510.0
00:10:00,27513.0
00:10:00,27521.0
00:10:00,27525.0
00:10:00,27515.0
00:10:00,27523.0
00:10:00,27529.0
00:10:00,27537.0
00:10:00,27540.0
00:10:00,27577.0
00:10:00,27578.0
00:10:00,27604.0
00:10:00,27611.0
00:10:00,27601.0
00:10:00,27613.0
00:10:00,27638.0
00:10:00,27635.0
00:10:00,27639.0
00:10:00,27656.0
00:10:00,27664.0
00:10:00,27657.0
00:10:00,27683.0
00:10:00,27699.0
00:10:00,27682.0
00:10:00,27681.0
00:10:00,27703.0
00:10:00,27698.0
00:10:00,27713.0
00:10:00,27714.0
00:10:00,27705.0
00:10:00,27727.0
00:10:00,27715.0
00:10:00,27727.0
00:10:00,27724.0
00:10:00,27742.0
00:10:00,27744.0
00:10:00,27730.0
00:10:00,27739.0
00:10:00,27745.0
00:10:00,27731.0
00:10:00,27737.0
00:10:00,27730.0
01:10:00,27700.0
00:10:00,27691.0
00:10:00,27686.0
00:10:00,27690.0
00:10:00,27674.0
00:10:00,27679.0
00:10:00,27688.0
00:10:00,27689.0
00:10:00,27675.0
00:10:00,27677.0
00:10:00,27674.0
00:10:00,27666.0
00:10:00,27663.0
00:10:00,27656.0
00:10:00,27663.0
00:10:00,27663.0
00:10:00,27657.0
00:10:00,27645.0
00:10:00,27630.0
00:10:00,27632.0
00:10:00,27637.0
00:10:00,27629.0
00:10:00,27617.0
00:10:00,27615.0
00:10:00,27616.0
00:10:00,27631.0
00:10:00,27624.0
00:10:00,27621.0
00:10:00,N
00:10:00,N
00:10:00,27597.0
00:10:00,27604.0
00:10:00,27608.0
00:10:00,27607.0
00:10:00,27606.0
00:10:00,27599.0
00:10:00,27604.0
00:10:00,27601.0
00:10:00,27610.0
00:10:00,27607.0
00:10:00,27599.0
00:10:00,27603.0
00:10:00,27599.0
00:10:00,27578.0
00:10:00,27592.0
00:10:00,27595.0
00:10:00,27601.0
00:10:00,27603.0
00:10:00,27609.0
00:10:00,27604.0
00:10:00,27611.0
00:10:00,27612.0
00:10:00,27606.0
00:10:00,27594.0
00:10:00,27601.0
00:10:00,27600.0
00:10:00,27598.0
00:10:00,27599.0
00:10:00,27590.0
00:10:00,27585.0
00:10:00,27601.0
00:10:00,27595.0
00:10:00,27596.0
00:10:00,27576.0
00:10:00,27579.0
00:10:00,27580.0
00:10:00,27582.0
00:10:00,27582.0
00:10:00,27573.0
00:10:00,27554.0
00:10:00,27551.0
00:10:00,27556.0
00:10:00,27562.0
00:10:00,27570.0
00:10:00,27566.0
00:10:00,27548.0
00:10:00,27554.0
00:10:00,27545.0
00:10:00,N
00:10:00,N
00:10:00,27524.0
00:10:00,27539.0
00:10:00,27523.0
00:10:00,27540.0
00:10:00,27553.0
00:10:00,27561.0
00:10:00,27562.0
00:10:00,27565.0
00:10:00,27557.0
00:10:00,27569.0
00:10:00,27570.0
00:10:00,27575.0
00:10:00,27571.0
00:10:00,27586.0
00:10:00,27589.0
00:10:00,27595.0
00:10:00,27610.0
00:10:00,27607.0
00:10:00,27645.0
00:10:00,27668.0
00:10:00,27681.0
00:10:00,27687.0
00:10:00,27692.0
00:10:00,27711.0
00:10:00,27726.0
00:10:00,27779.0
00:10:00,27799.0
00:10:00,27824.0
00:10:00,27848.0
00:10:00,27866.0
00:10:00,27883.0
00:10:00,27886.0
00:10:00,27926.0
00:10:00,27912.0
00:10:00,27948.0
00:10:00,27943.0
00:10:00,27935.0
00:10:00,28007.0
00:10:00,28047.0
00:10:00,28043.0
00:10:00,28094.0
00:10:00,28059.0
00:10:00,28068.0
00:10:00,28092.0
00:10:00,28111.0
00:10:00,28094.0
00:10:00,28141.0
00:10:00,28126.0
00:10:00,28094.0
00:10:00,28056.0
00:10:00,28034.0
00:10:00,28044.0
00:10:00,28075.0
00:10:00,28006.0
00:10:00,28024.0
00:10:00,28006.0
00:10:00,27999.0
00:10:00,27969.0
00:10:00,27935.0
00:10:00,27953.0
00:10:00,27943.0
00:10:00,27938.0
00:10:00,27917.0
00:10:00,27922.0
00:10:00,27931.0
00:10:00,27940.0
00:10:00,27932.0
00:10:00,27906.0
00:10:00,27887.0
00:10:00,27870.0
00:10:00,27853.0
00:10:00,27843.0
00:10:00,27841.0
00:10:00,27812.0
00:10:00,27805.0
00:10:00,27792.0
00:10:00,27784.0
00:10:00,27783.0
00:10:00,27785.0
00:10:00,27767.0
00:10:00,27768.0
00:10:00,27764.0
00:10:00,27742.0
00:10:00,27735.0
00:10:00,27719.0
00:10:00,27708.0
00:10:00,27701.0
00:10:00,27708.0
00:10:00,27713.0
00:10:00,27719.0
00:10:00,27722.0
00:10:00,27712.0
00:10:00,27723.0
00:10:00,27737.0
00:10:00,27731.0
00:10:00,27723.0
00:10:00,27724.0
00:10:00,27726.0
00:10:00,27717.0
00:10:00,27708.0
00:10:00,27700.0
00:10:00,27708.0
00:10:00,27688.0
00:10:00,27687.0
00:10:00,27694.0
00:10:00,27693.0
01:10:00,27669.0
00:10:00,27669.0
00:10:00,27672.0
00:10:00,27674.0
00:10:00,27666.0
00:10:00,27668.0
00:10:00,27664.0
00:10:00,27650.0
00:10:00,27645.0
00:10:00,27644.0
00:10:00,27646.0
00:10:00,27648.0
00:10:00,27656.0
00:10:00,27645.0
00:10:00,27646.0
00:10:00,27626.0
00:10:00,27632.0
00:10:00,27622.0
00:10:00,27620.0
00:10:00,27616.0
00:10:00,27611.0
00:10:00,27611.0
00:10:00,27616.0
00:10:00,27604.0
00:10:00,27604.0
00:10:00,27615.0
00:10:00,27603.0
00:10:00,27611.0
00:10:00,27589.0
00:10:00,27589.0
00:10:00,27599.0
00:10:00,27591.0
00:10:00,27590.0
00:10:00,27575.0
00:10:00,27573.0
00:10:00,27581.0
00:10:00,27569.0
00:10:00,27576.0
00:10:00,27569.0
00:10:00,27574.0
00:10:00,27571.0
00:10:00,27569.0
00:10:00,27564.0
00:10:00,27565.0
00:10:00,27566.0
00:10:00,27572.0
00:10:00,27576.0
00:10:00,27577.0
00:10:00,27579.0
00:10:00,27575.0
00:10:00,27575.0
00:10:00,27586.0
00:10:00,27580.0
00:10:00,27581.0
00:10:00,27582.0
00:10:00,27575.0
00:10:00,27579.0
00:10:00,27591.0
00:10:00,27596.0
00:10:00,27609.0
00:10:00,27598.0
00:10:00,27618.0
00:10:00,27618.0
00:10:00,27614.0
00:10:00,27623.0
00:10:00,27640.0
00:10:00,27627.0
00:10:00,27639.0
00:10:00,27635.0
00:10:00,27642.0
00:10:00,27658.0
00:10:00,27659.0
00:10:00,27632.0
00:10:00,27654.0
00:10:00,27649.0
00:10:00,27657.0
00:10:00,27647.0
00:10:00,27654.0
00:10:00,27660.0
00:10:00,27655.0
00:10:00,27647.0
00:10:00,27642.0
00:10:00,27642.0
00:10:00,27657.0
00:10:00,27638.0
00:10:00,27641.0
00:10:00,27642.0
00:10:00,27642.0
00:10:00,27634.0
00:10:00,27633.0
00:10:00,27629.0
00:10:00,27619.0
00:10:00,27629.0
00:10:00,27626.0
00:10:00,27621.0
00:10:00,27622.0
00:10:00,27611.0
00:10:00,27604.0
00:10:00,27611.0
00:10:00,27592.0
00:10:00,27593.0
00:10:00,27590.0
00:10:00,27600.0
00:10:00,27587.0
00:10:00,27579.0
00:10:00,27579.0
00:10:00,27579.0
00:10:00,27571.0
00:10:00,27564.0
00:10:00,27565.0
00:10:00,27567.0
00:10:00,27561.0
00:10:00,27542.0
00:10:00,27541.0
00:10:00,27545.0
00:10:00,27539.0
00:10:00,27538.0
00:10:00,27526.0
00:10:00,27530.0
00:10:00,27528.0
00:10:00,27525.0
00:10:00,27517.0
00:10:00,27516.0
00:10:00,27522.0
00:10:00,27510.0
00:10:00,27504.0
00:10:00,27502.0
00:10:00,27508.0
00:10:00,27508.0
00:10:00,27492.0
00:10:00,27503.0
00:10:00,27501.0
00:10:00,27500.0
00:10:00,27505.0
00:10:00,27500.0
00:10:00,27500.0
00:10:00,27502.0
00:10:00,27490.0
00:10:00,27488.0
00:10:00,27494.0
00:10:00,27487.0
00:10:00,27494.0
00:10:00,27495.0
00:10:00,27494.0
00:10:00,27492.0
00:10:00,27493.0
00:10:00,27482.0
00:10:00,27469.0
00:10:00,27463.0
00:10:00,27472.0
00:10:00,27464.0
00:10:00,27473.0
00:10:00,27469.0
00:10:00,27466.0
00:10:00,27460.0
00:10:00,27456.0
00:10:00,27450.0
00:10:00,27458.0
00:10:00,27456.0
00:10:00,27457.0
00:10:00,27456.0
00:10:00,27458.0
00:10:00,27459.0
00:10:00,27453.0
00:10:00,27462.0
00:10:00,27461.0
00:10:00,27460.0
00:10:00,27452.0
00:10:00,27449.0
00:10:00,27435.0
00:10:00,27433.0
00:10:00,27436.0
00:10:00,27435.0
00:10:00,27431.0
00:10:00,27417.0
00:10:00,27422.0
00:10:00,27415.0
00:10:00,27418.0
00:10:00,27414.0
00:10:00,27414.0
00:10:00,27401.0
00:10:00,27413.0
00:10:00,27402.0
00:10:00,27400.0
00:10:00,27399.0
00:10:00,27397.0
00:10:00,27391.0
00:10:00,27389.0
00:10:00,27383.0
00:10:00,27382.0
00:10:00,27388.0
00:10:00,27386.0
00:10:00,27383.0
00:10:00,27387.0
00:10:00,27389.0
00:10:00,27380.0
00:10:00,27379.0
00:10:00,27394.0
00:10:00,27401.0
00:10:00,27407.0
00:10:00,27411.0
00:10:00,27417.0
00:10:00,27411.0
00:10:00,27420.0
00:10:00,27420.0
00:10:00,27415.0
00:10:00,27435.0
00:10:00,27445.0
00:10:00,27435.0
00:10:00,27448.0
00:10:00,27448.0
00:10:00,27462.0
00:10:00,27449.0
00:10:00,27470.0
00:10:00,27467.0
00:10:00,27474.0
00:10:00,27461.0
00:10:00,27470.0
00:10:00,27476.0
00:10:00,27488.0
00:10:00,27486.0
00:10:00,27497.0
00:10:00,27493.0
00:10:00,27499.0
00:10:00,27499.0
00:10:00,27485.0
00:10:00,27496.0
00:10:00,27496.0
00:10:00,27487.0
00:10:00,27482.0
00:10:00,27471.0
00:10:00,27472.0
00:10:00,27465.0
00:10:00,27462.0
00:10:00,27455.0
00:10:00,27474.0
00:10:00,27468.0
00:10:00,27465.0
00:10:00,27455.0
00:10:00,27443.0
00:10:00,27420.0
00:10:00,27417.0
00:10:00,27403.0
00:10:00,27395.0
00:10:00,27377.0
00:10:00,27370.0
00:10:00,27364.0
00:10:00,27366.0
00:10:00,27361.0
00:10:00,27361.0
00:10:00,27359.0
00:10:00,27341.0
00:10:00,27351.0
00:10:00,27349.0
00:10:00,27350.0
00:10:00,27350.0
00:10:00,27340.0
00:10:00,27332.0
00:10:00,27325.0
00:10:00,27317.0
00:10:00,27332.0
00:10:00,27321.0
00:10:00,27310.0
00:10:00,27293.0
00:10:00,27297.0
00:10:00,27295.0
00:10:00,27274.0
00:10:00,27274.0
00:10:00,27270.0
00:10:00,27262.0
00:10:00,27256.0
00:10:00,27228.0
00:10:00,27220.0
00:10:00,27241.0
00:10:00,27246.0
00:10:00,27246.0
00:10:00,27223.0
00:10:00,27248.0
00:10:00,27243.0
00:10:00,27221.0
00:10:00,27239.0
00:10:00,27229.0
00:10:00,27226.0
00:10:00,27225.0
00:10:00,27214.0
00:10:00,27207.0
00:10:00,27208.0
00:10:00,27175.0
00:10:00,27194.0
00:10:00,27174.0
00:10:00,27169.0
00:10:00,27140.0
00:10:00,27131.0
00:10:00,27165.0
00:10:00,27148.0
00:10:00,27127.0
00:10:00,27149.0
00:10:00,27140.0
00:10:00,27137.0
00:10:00,27145.0
00:10:00,27157.0
00:10:00,27132.0
00:10:00,27134.0
00:10:00,27128.0
00:10:00,27132.0
00:10:00,27139.0
00:10:00,27128.0
00:10:00,27090.0
00:10:00,27074.0
00:10:00,27074.0
00:10:00,27055.0
00:10:00,27071.0
00:10:00,27089.0
00:10:00,27070.0
00:10:00,27097.0
00:10:00,27084.0
00:10:00,27073.0
00:10:00,27095.0
00:10:00,27106.0
00:10:00,27093.0
00:10:00,27109.0
00:10:00,27105.0
00:10:00,27102.0
00:10:00,27094.0
00:10:00,27078.0
00:10:00,27099.0
00:10:00,27105.0
00:10:00,27103.0
00:10:00,27093.0
00:10:00,27088.0
00:10:00,27099.0
00:10:00,27101.0
00:10:00,27099.0
00:10:00,27084.0
00:10:00,27070.0
00:10:00,27064.0
00:10:00,27060.0
00:10:00,27067.0
00:10:00,27100.0
00:10:00,27139.0
00:10:00,27156.0
00:10:00,27168.0
00:10:00,27167.0
00:10:00,27164.0
00:10:00,27169.0
00:10:00,27163.0
00:10:00,27157.0
00:10:00,27156.0
00:10:00,27160.0
00:10:00,27171.0
00:10:00,27181.0
00:10:00,27174.0
00:10:00,27201.0
00:10:00,27159.0
00:10:00,27187.0
00:10:00,27186.0
00:10:00,27185.0
00:10:00,27166.0
00:10:00,27221.0
00:10:00,27201.0
00:10:00,27206.0
00:10:00,27208.0
00:10:00,27198.0
00:10:00,27181.0
00:10:00,27200.0
00:10:00,27208.0
00:10:00,27215.0
00:10:00,27174.0
00:10:00,27194.0
00:10:00,27191.0
00:10:00,27186.0
00:10:00,27196.0
00:10:00,27229.0
00:10:00,27228.0
00:10:00,27236.0
00:10:00,27231.0
00:10:00,27236.0
00:10:00,27255.0
00:10:00,27256.0
00:10:00,27254.0
00:10:00,27254.0
00:10:00,27237.0
00:10:00,27238.0
00:10:00,27240.0
