DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-08-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,23481,25220,25651,N,29752,28215,N,21615,25618,26863,26983,N,N,N,N,26531,22424,24531,27056,N,3,N,N,21812,26455,28192,28483,N,29995,29140,N,27616,24739,26402,N,N,N,29302,28954,22132,28082,28555,N,N,N,29088,28018,25204,26665,28580,28783,29223,N,24365
600,23501,25221,25636,N,29759,28219,N,21615,25622,26861,26980,N,N,N,N,26525,22420,24530,27044,N,29999,N,N,21804,26466,28196,28490,N,30068,29139,N,N,24738,26394,N,N,N,29308,28934,22162,28066,28540,N,N,N,29089,28004,25213,26664,28580,28782,29214,N,24369
600,23485,25305,25642,N,29757,28214,N,21611,25622,26852,26979,N,N,N,N,26521,22433,24522,27064,N,3,N,N,21785,26473,28167,28476,N,30070,29143,N,N,N,26395,27575,N,N,29302,28954,22157,28038,28538,N,N,N,29090,27991,25216,26662,28577,28781,29211,N,24358
600,23479,25260,25614,N,29749,28220,N,21554,25620,26860,26982,N,N,N,N,26516,22423,24526,27061,N,29997,N,N,21781,26474,28187,28477,N,30113,29148,N,27609,N,26394,27572,N,N,29308,28943,22153,28030,28538,N,N,N,29086,28004,25216,26651,28577,N,29208,N,24370
600,23479,25298,25605,N,29747,28217,N,21543,25623,26855,26982,N,N,N,N,26500,22417,24526,27052,N,3,N,N,21766,26472,28187,28484,N,30114,29143,N,27613,24738,26401,27577,N,N,29303,28945,22154,28045,28539,N,N,N,29090,28014,25216,26657,28586,28775,29211,N,24361
600,23480,25305,25599,N,29765,28210,N,21507,25618,26863,26983,N,N,N,N,26491,22397,24528,27063,N,29989,N,N,21750,26508,28170,28465,N,30064,29147,N,27605,24741,26402,27576,N,N,29306,28938,22163,28027,28524,N,N,N,29090,28017,25202,26660,28577,28772,29199,N,24365
600,23480,25303,25594,N,29754,28200,N,21504,25617,26860,26979,N,N,N,N,26516,22386,24523,27056,N,29990,N,N,21774,26509,28167,28469,N,30035,29159,N,27608,24742,26395,27575,N,N,29294,28963,22162,28031,28538,N,N,N,29089,28025,25209,26661,28585,28776,29209,N,24366
600,23463,25326,25593,N,29755,28204,N,21461,25617,26853,26971,N,N,N,N,26522,22396,24526,27056,N,29990,N,N,21757,26520,28172,28457,N,30080,29149,N,27622,24733,26399,27573,N,N,29285,28964,22176,28039,28528,N,N,N,29082,28032,25218,26664,28570,28776,29201,N,24361
600,23471,25212,25613,N,29748,28208,N,21450,25621,26856,26981,N,N,N,N,26518,22379,24508,27049,N,29986,N,N,21806,26526,28160,28463,N,3,29151,N,N,24739,26394,27577,N,N,29301,28958,22179,28040,28521,N,N,N,29088,28027,25205,26652,28582,28769,29209,N,24367
600,23454,25305,25609,N,29757,28207,N,21466,25619,26864,26980,N,N,N,N,26520,22380,24518,27046,N,29982,N,N,21822,26532,28171,28475,N,29933,29154,N,27620,24735,26392,27572,N,N,29294,28954,22192,28030,28516,N,N,N,29087,N,25206,26662,28567,N,29196,N,24378
