Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,256,76.005,19.75,447185,0,447185,100.0,159168,0,159168,6.05
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",4,474.901,123.38,447185,0,447185,100.0,3350338,0,3350338,127.37
,,,,,,8,271.603,70.56,447185,0,447185,100.0,1723958,0,1723958,65.54
,,,,,,16,168.758,43.84,447185,0,447185,100.0,901196,0,901196,34.26
,,,,,,32,117.072,30.41,447185,0,447185,100.0,487709,0,487709,18.54
,,,,,,64,91.539,23.78,447185,0,447185,100.0,283446,0,283446,10.78
,,,,,,128,79.049,20.54,447185,0,447185,100.0,183520,0,183520,6.98
,,,,,,256,73.364,19.06,447185,0,447185,100.0,138040,0,138040,5.25
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,474.566,123.29,447185,0,447185,100.0,3347656,0,3347656,127.26
,,,,,,8,270.946,70.39,447185,0,447185,100.0,1718697,0,1718697,65.34
,,,,,,16,167.521,43.52,447185,0,447185,100.0,891300,0,891300,33.88
,,,,,,32,115.485,30.0,447185,0,447185,100.0,475013,0,475013,18.06
,,,,,,64,89.383,23.22,447185,0,447185,100.0,266194,0,266194,10.12
,,,,,,128,76.568,19.89,447185,0,447185,100.0,163672,0,163672,6.22
,,,,,,256,70.452,18.3,447185,0,447185,100.0,114744,0,114744,4.36
,,,CoderPWLHInt,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,234.125,60.82,447185,0,447185,100.0,1424128,0,1424128,54.14
,,,,,,8,191.640,49.79,447185,0,447185,100.0,1084250,0,1084250,41.22
,,,,,,16,173.972,45.2,447185,0,447185,100.0,942904,0,942904,35.85
,,,,,,32,168.815,43.86,447185,0,447185,100.0,901655,0,901655,34.28
,,,,,,64,168.911,43.88,447185,0,447185,100.0,902420,0,902420,34.31
,,,,,,128,171.209,44.48,447185,0,447185,100.0,920804,0,920804,35.0
,,,,,,256,174.413,45.31,447185,0,447185,100.0,946434,0,946434,35.98
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,234.125,60.82,447185,0,447185,100.0,1424128,0,1424128,54.14
,,,,,,8,191.640,49.79,447185,0,447185,100.0,1084250,0,1084250,41.22
,,,,,,16,173.972,45.2,447185,0,447185,100.0,942904,0,942904,35.85
,,,,,,32,168.815,43.86,447185,0,447185,100.0,901655,0,901655,34.28
,,,,,,64,168.911,43.88,447185,0,447185,100.0,902420,0,902420,34.31
,,,,,,128,171.209,44.48,447185,0,447185,100.0,920804,0,920804,35.0
,,,,,,256,174.413,45.31,447185,0,447185,100.0,946434,0,946434,35.98
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",4,226.764,58.91,447185,0,447185,100.0,1365244,0,1365244,51.9
,,,,,,8,179.726,46.69,447185,0,447185,100.0,988939,0,988939,37.6
,,,,,,16,158.747,41.24,447185,0,447185,100.0,821108,0,821108,31.21
