Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,395.554,101.14,4.224,7.23,1.047.778,100.7,1.017.093,102.67,1.092.675,105.4
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,418.511,107.01,2.250,3.85,1.109.412,106.62,1.076.814,108.7,1.156.950,111.6
SolarAnywhere,solar-anywhere-2011.csv,8.759,,5,"[0, 14, 14, 5, 13, 13, 5, 14, 15, 5, 13, 14, 5, 13, 14, 5, 14, 15, 5, 13, 13, 5, 14, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 15, 5]",5,344.996,88.21,58.440,100.0,897.949,86.3,886.873,89.53,914.043,88.17
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,10,330.993,84.63,33.495,57.32,870.576,83.67,855.134,86.32,886.074,85.47
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,25,336.447,86.02,14.872,25.45,885.660,85.12,865.110,87.33,923.265,89.06
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,50,357.710,91.46,7.958,13.62,944.704,90.79,921.536,93.03,984.816,95.0
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,379.458,97.02,4.224,7.23,1.003.748,96.47,978.656,98.79,1.046.367,100.94
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,401.454,102.65,2.250,3.85,1.062.792,102.14,1.036.008,104.58,1.107.918,106.87
SolarAnywhere,solar-anywhere-2011.csv,8.759,,10,"[0, 27, 28, 10, 27, 27, 10, 28, 30, 9, 27, 27, 10, 27, 27, 10, 29, 29, 9, 26, 27, 10, 27, 27, 10, 28, 29, 10, 27, 27, 10, 28, 28, 10, 29, 29, 9]",5,323.535,82.72,58.440,100.0,822.185,79.02,841.529,84.95,863.460,83.29
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,10,307.611,78.65,33.495,57.32,789.698,75.9,805.448,81.31,829.584,80.02
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,25,306.906,78.47,14.872,25.45,787.995,75.73,798.315,80.59,851.400,82.13
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,50,326.168,83.4,7.958,13.62,840.528,80.78,850.032,85.81,908.160,87.6
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,345.940,88.45,4.224,7.23,893.061,85.83,902.649,91.12,964.920,93.08
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,365.951,93.57,2.250,3.85,945.594,90.88,955.422,96.45,1.021.680,98.56
SolarAnywhere,solar-anywhere-2011.csv,8.759,,15,"[0, 41, 41, 15, 40, 40, 15, 43, 44, 14, 40, 41, 15, 40, 41, 15, 43, 44, 14, 40, 40, 15, 41, 40, 15, 42, 43, 14, 40, 40, 15, 41, 42, 15, 43, 44, 14]",5,307.082,78.52,58.440,100.0,765.401,73.56,809.081,81.68,821.067,79.2
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,10,289.119,73.92,33.495,57.32,727.636,69.93,767.410,77.47,781.746,75.41
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,25,286.315,73.21,14.872,25.45,719.850,69.18,752.835,76.0,800.295,77.2
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,50,304.164,77.77,7.958,13.62,767.840,73.79,801.200,80.88,853.648,82.35
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,322.561,82.47,4.224,7.23,815.830,78.41,850.765,85.88,907.001,87.49
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,341.188,87.24,2.250,3.85,863.820,83.02,900.414,90.9,960.354,92.64
SolarAnywhere,solar-anywhere-2011.csv,8.759,,20,"[0, 55, 55, 19, 54, 54, 20, 57, 59, 18, 54, 54, 20, 54, 54, 20, 57, 59, 18, 53, 53, 20, 54, 54, 20, 56, 57, 19, 54, 54, 20, 55, 56, 19, 57, 58, 18]",5,294.478,75.29,58.440,100.0,724.750,69.65,783.016,79.04,786.955,75.91
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,10,275.007,70.31,33.495,57.32,684.040,65.74,737.450,74.44,742.406,71.62
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,25,271.450,69.41,14.872,25.45,673.845,64.76,719.940,72.68,760.275,73.34
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,50,288.240,73.7,7.958,13.62,718.768,69.08,765.568,77.28,810.960,78.23
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,305.633,78.15,4.224,7.23,763.691,73.4,812.838,82.06,861.645,83.12
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,323.269,82.65,2.250,3.85,808.614,77.71,860.292,86.85,912.330,88.01
SolarAnywhere,solar-anywhere-2011.csv,8.759,,30,"[0, 82, 83, 29, 81, 81, 30, 85, 89, 27, 81, 82, 29, 81, 81, 30, 86, 88, 27, 79, 80, 30, 81, 80, 30, 83, 86, 29, 81, 81, 30, 83, 84, 29, 86, 88, 28]",5,273.032,69.81,58.440,100.0,666.783,64.08,733.239,74.02,723.125,69.76
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,10,250.859,64.14,33.495,57.32,616.994,59.3,682.444,68.89,671.272,64.75
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,25,247.510,63.28,14.872,25.45,608.145,58.45,663.915,67.02,690.480,66.61
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,50,262.608,67.14,7.958,13.62,648.688,62.34,705.040,71.17,736.512,71.05
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,100,278.399,71.18,4.224,7.23,689.231,66.24,748.527,75.56,782.544,75.49
SolarAnywhere,solar-anywhere-2011.csv,8.759,,,,200,294.437,75.28,2.250,3.85,729.774,70.14,792.234,79.98,828.576,79.93
,solar-anywhere-2012.csv,8.759,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,391.098,100,58.480,100,1.039.038,100,993.486,100,1.035.112,100
,solar-anywhere-2012.csv,8.759,,,,10,376.795,96.34,33.558,57.38,1.008.672,97.08,965.272,97.16,1.004.192,97.01
,solar-anywhere-2012.csv,8.759,,,,25,393.744,100.68,14.960,25.58,1.066.920,102.68,1.002.930,100.95,1.062.480,102.64
,solar-anywhere-2012.csv,8.759,,,,50,418.978,107.13,8.004,13.69,1.138.048,109.53,1.069.792,107.68,1.133.312,109.49
,solar-anywhere-2012.csv,8.759,,,,100,444.614,113.68,4.272,7.31,1.209.176,116.37,1.136.654,114.41,1.204.144,116.33
,solar-anywhere-2012.csv,8.759,,,,200,470.476,120.3,2.350,4.02,1.280.304,123.22,1.203.516,121.14,1.274.976,123.17
,solar-anywhere-2012.csv,8.759,,3,"[0, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 9, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3]",5,355.947,91.01,58.480,100.0,930.670,89.57,913.276,91.93,942.487,91.05
,solar-anywhere-2012.csv,8.759,,,,10,342.589,87.6,33.558,57.38,904.540,87.06,881.496,88.73,918.456,88.73
,solar-anywhere-2012.csv,8.759,,,,25,350.586,89.64,14.960,25.58,925.080,89.03,898.740,90.46,963.240,93.06
,solar-anywhere-2012.csv,8.759,,,,50,372.846,95.33,8.004,13.69,986.752,94.97,957.888,96.42,1.027.456,99.26
,solar-anywhere-2012.csv,8.759,,,,100,395.594,101.15,4.272,7.31,1.048.424,100.9,1.017.722,102.44,1.091.672,105.46
,solar-anywhere-2012.csv,8.759,,,,200,418.573,107.03,2.350,4.02,1.110.096,106.84,1.077.588,108.47,1.155.888,111.67
,solar-anywhere-2012.csv,8.759,,5,"[0, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 14, 5]",5,344.631,88.12,58.480,100.0,897.598,86.39,886.808,89.26,911.495,88.06
,solar-anywhere-2012.csv,8.759,,,,10,330.500,84.51,33.558,57.38,870.240,83.75,853.356,85.9,884.184,85.42
,solar-anywhere-2012.csv,8.759,,,,25,335.563,85.8,14.960,25.58,885.330,85.21,862.170,86.78,919.380,88.82
,solar-anywhere-2012.csv,8.759,,,,50,356.814,91.23,8.004,13.69,944.352,90.89,918.816,92.48,980.672,94.74
,solar-anywhere-2012.csv,8.759,,,,100,378.552,96.79,4.272,7.31,1.003.374,96.57,976.140,98.25,1.041.964,100.66
,solar-anywhere-2012.csv,8.759,,,,200,400.528,102.41,2.350,4.02,1.062.396,102.25,1.033.560,104.03,1.103.256,106.58
,solar-anywhere-2012.csv,8.759,,10,"[0, 27, 27, 10, 26, 26, 10, 28, 28, 10, 26, 27, 10, 26, 27, 10, 28, 29, 9, 26, 26, 10, 27, 26, 10, 27, 28, 10, 27, 27, 10, 27, 28, 10, 28, 28, 10]",5,323.116,82.62,58.480,100.0,824.330,79.34,839.618,84.51,859.833,83.07
,solar-anywhere-2012.csv,8.759,,,,10,306.762,78.44,33.558,57.38,789.726,76.01,802.004,80.73,826.140,79.81
,solar-anywhere-2012.csv,8.759,,,,25,305.689,78.16,14.960,25.58,788.985,75.93,793.290,79.85,845.610,81.69
,solar-anywhere-2012.csv,8.759,,,,50,324.848,83.06,8.004,13.69,841.584,81.0,844.544,85.01,901.984,87.14
,solar-anywhere-2012.csv,8.759,,,,100,344.571,88.1,4.272,7.31,894.183,86.06,897.090,90.3,958.358,92.58
,solar-anywhere-2012.csv,8.759,,,,200,364.549,93.21,2.350,4.02,946.782,91.12,949.860,95.61,1.014.732,98.03
,solar-anywhere-2012.csv,8.759,,15,"[0, 40, 40, 15, 39, 40, 16, 41, 42, 14, 40, 40, 15, 40, 40, 15, 42, 43, 14, 39, 39, 16, 40, 40, 15, 41, 42, 15, 40, 40, 15, 41, 42, 15, 42, 42, 15]",5,305.982,78.24,58.480,100.0,765.804,73.7,805.376,81.07,815.529,78.79
,solar-anywhere-2012.csv,8.759,,,,10,287.958,73.63,33.558,57.38,727.692,70.04,762.972,76.8,776.776,75.04
,solar-anywhere-2012.csv,8.759,,,,25,284.574,72.76,14.960,25.58,719.850,69.28,746.220,75.11,792.900,76.6
,solar-anywhere-2012.csv,8.759,,,,50,302.282,77.29,8.004,13.69,767.840,73.9,793.984,79.92,845.760,81.71
,solar-anywhere-2012.csv,8.759,,,,100,320.582,81.97,4.272,7.31,815.830,78.52,843.268,84.88,898.620,86.81
,solar-anywhere-2012.csv,8.759,,,,200,339.148,86.72,2.350,4.02,863.820,83.14,892.872,89.87,951.480,91.92
,solar-anywhere-2012.csv,8.759,,20,"[0, 54, 54, 20, 53, 53, 21, 55, 56, 19, 53, 53, 21, 53, 53, 21, 56, 57, 19, 52, 52, 21, 53, 53, 21, 55, 56, 20, 53, 54, 21, 55, 56, 20, 56, 56, 20]",5,293.001,74.92,58.480,100.0,725.803,69.85,778.258,78.34,778.804,75.24
,solar-anywhere-2012.csv,8.759,,,,10,273.118,69.83,33.558,57.38,683.424,65.77,732.060,73.69,733.236,70.84
,solar-anywhere-2012.csv,8.759,,,,25,269.143,68.82,14.960,25.58,673.470,64.82,712.770,71.74,749.280,72.39
,solar-anywhere-2012.csv,8.759,,,,50,285.774,73.07,8.004,13.69,718.368,69.14,757.920,76.29,799.232,77.21
,solar-anywhere-2012.csv,8.759,,,,100,303.042,77.48,4.272,7.31,763.266,73.46,804.950,81.02,849.184,82.04
,solar-anywhere-2012.csv,8.759,,,,200,320.577,81.97,2.350,4.02,808.164,77.78,852.300,85.79,899.136,86.86
,solar-anywhere-2012.csv,8.759,,30,"[0, 81, 81, 30, 79, 79, 31, 83, 85, 29, 79, 80, 31, 79, 80, 31, 84, 86, 28, 79, 78, 31, 80, 79, 31, 82, 85, 29, 80, 80, 31, 82, 83, 30, 84, 85, 29]",5,272.052,69.56,58.480,100.0,667.212,64.21,731.133,73.59,716.924,69.26
,solar-anywhere-2012.csv,8.759,,,,10,249.995,63.92,33.558,57.38,618.268,59.5,679.910,68.44,665.560,64.3
,solar-anywhere-2012.csv,8.759,,,,25,246.120,62.93,14.960,25.58,609.990,58.71,659.325,66.36,682.020,65.89
,solar-anywhere-2012.csv,8.759,,,,50,261.100,66.76,8.004,13.69,650.656,62.62,699.984,70.46,727.488,70.28
,solar-anywhere-2012.csv,8.759,,,,100,276.796,70.77,4.272,7.31,691.322,66.53,743.155,74.8,772.956,74.67
,solar-anywhere-2012.csv,8.759,,,,200,292.787,74.86,2.350,4.02,731.988,70.45,786.870,79.2,818.424,79.07
,solar-anywhere-2013.csv,8.759,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,390.092,100,58.440,100,1.035.294,100,991.614,100,1.032.720,100
,solar-anywhere-2013.csv,8.759,,,,10,375.776,96.33,33.495,57.32,1.004.948,97.07,963.060,97.12,1.002.036,97.03
,solar-anywhere-2013.csv,8.759,,,,25,392.687,100.67,14.872,25.45,1.062.180,102.6,1.002.540,101.1,1.059.240,102.57
,solar-anywhere-2013.csv,8.759,,,,50,417.856,107.12,7.958,13.62,1.132.992,109.44,1.069.376,107.84,1.129.856,109.41
,solar-anywhere-2013.csv,8.759,,,,100,443.422,113.67,4.224,7.23,1.203.804,116.28,1.136.212,114.58,1.200.472,116.24
,solar-anywhere-2013.csv,8.759,,,,200,469.208,120.28,2.250,3.85,1.274.616,123.12,1.203.048,121.32,1.271.088,123.08
,solar-anywhere-2013.csv,8.759,,3,"[0, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 7, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3]",5,355.900,91.23,58.440,100.0,928.824,89.72,914.017,92.17,943.254,91.34
,solar-anywhere-2013.csv,8.759,,,,10,342.557,87.81,33.495,57.32,901.754,87.1,884.674,89.22,917.868,88.88
,solar-anywhere-2013.csv,8.759,,,,25,350.938,89.96,14.872,25.45,922.560,89.11,903.870,91.15,963.540,93.3
,solar-anywhere-2013.csv,8.759,,,,50,373.200,95.67,7.958,13.62,984.064,95.05,963.136,97.13,1.027.776,99.52
,solar-anywhere-2013.csv,8.759,,,,100,395.967,101.51,4.224,7.23,1.045.568,100.99,1.023.264,103.19,1.092.012,105.74
,solar-anywhere-2013.csv,8.759,,,,200,418.961,107.4,2.250,3.85,1.107.072,106.93,1.083.456,109.26,1.156.248,111.96
,solar-anywhere-2013.csv,8.759,,5,"[0, 13, 13, 5, 13, 13, 5, 14, 13, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 12, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 14, 14, 5, 14, 14, 5]",5,345.058,88.46,58.440,100.0,896.454,86.59,889.473,89.7,913.432,88.45
,solar-anywhere-2013.csv,8.759,,,,10,331.238,84.91,33.495,57.32,870.576,84.09,858.410,86.57,884.758,85.67
,solar-anywhere-2013.csv,8.759,,,,25,336.422,86.24,14.872,25.45,885.240,85.51,868.410,87.58,920.190,89.1
,solar-anywhere-2013.csv,8.759,,,,50,357.708,91.7,7.958,13.62,944.256,91.21,925.248,93.31,981.536,95.04
,solar-anywhere-2013.csv,8.759,,,,100,379.498,97.28,4.224,7.23,1.003.272,96.91,982.940,99.13,1.042.882,100.98
,solar-anywhere-2013.csv,8.759,,,,200,401.524,102.93,2.250,3.85,1.062.288,102.61,1.040.760,104.96,1.104.228,106.92
,solar-anywhere-2013.csv,8.759,,10,"[0, 26, 26, 10, 26, 25, 11, 27, 27, 10, 26, 25, 10, 26, 25, 11, 27, 27, 10, 26, 25, 11, 26, 25, 11, 28, 28, 10, 27, 26, 11, 27, 27, 10, 28, 28, 10]",5,324.453,83.17,58.440,100.0,828.243,80.0,848.198,85.54,858.078,83.09
,solar-anywhere-2013.csv,8.759,,,,10,308.822,79.17,33.495,57.32,795.928,76.88,813.904,82.08,824.586,79.85
,solar-anywhere-2013.csv,8.759,,,,25,307.978,78.95,14.872,25.45,794.580,76.75,808.560,81.54,843.150,81.64
,solar-anywhere-2013.csv,8.759,,,,50,327.320,83.91,7.958,13.62,847.552,81.87,861.024,86.83,899.360,87.09
,solar-anywhere-2013.csv,8.759,,,,100,347.189,89.0,4.224,7.23,900.524,86.98,914.532,92.23,955.570,92.53
,solar-anywhere-2013.csv,8.759,,,,200,367.315,94.16,2.250,3.85,953.496,92.1,968.328,97.65,1.011.780,97.97
,solar-anywhere-2013.csv,8.759,,15,"[0, 39, 39, 16, 39, 38, 16, 41, 40, 15, 39, 38, 16, 40, 38, 16, 41, 41, 15, 39, 37, 16, 40, 38, 16, 41, 42, 15, 40, 38, 16, 41, 41, 15, 42, 42, 14]",5,308.016,78.96,58.440,100.0,771.758,74.54,814.840,82.17,816.426,79.06
,solar-anywhere-2013.csv,8.759,,,,10,291.091,74.62,33.495,57.32,736.946,71.18,775.922,78.25,779.702,75.5
,solar-anywhere-2013.csv,8.759,,,,25,288.066,73.85,14.872,25.45,729.120,70.43,763.050,76.95,794.820,76.96
,solar-anywhere-2013.csv,8.759,,,,50,306.012,78.45,7.958,13.62,777.728,75.12,811.936,81.88,847.808,82.09
,solar-anywhere-2013.csv,8.759,,,,100,324.541,83.2,4.224,7.23,826.336,79.82,862.308,86.96,900.796,87.23
,solar-anywhere-2013.csv,8.759,,,,200,343.334,88.01,2.250,3.85,874.944,84.51,913.032,92.08,953.784,92.36
,solar-anywhere-2013.csv,8.759,,20,"[0, 53, 51, 21, 52, 50, 21, 54, 53, 20, 52, 51, 21, 53, 50, 21, 55, 55, 20, 52, 49, 22, 53, 50, 21, 55, 55, 20, 53, 51, 21, 55, 54, 20, 56, 56, 19]",5,294.810,75.57,58.440,100.0,729.989,70.51,787.969,79.46,779.415,75.47
,solar-anywhere-2013.csv,8.759,,,,10,276.040,70.76,33.495,57.32,692.048,66.85,743.806,75.01,736.302,71.3
,solar-anywhere-2013.csv,8.759,,,,25,272.194,69.78,14.872,25.45,682.305,65.9,727.530,73.37,750.180,72.64
,solar-anywhere-2013.csv,8.759,,,,50,289.058,74.1,7.958,13.62,727.792,70.3,773.856,78.04,800.192,77.48
,solar-anywhere-2013.csv,8.759,,,,100,306.528,78.58,4.224,7.23,773.279,74.69,821.848,82.88,850.204,82.33
,solar-anywhere-2013.csv,8.759,,,,200,324.261,83.12,2.250,3.85,818.766,79.09,870.192,87.76,900.216,87.17
,solar-anywhere-2013.csv,8.759,,30,"[0, 79, 77, 31, 78, 75, 32, 81, 80, 30, 78, 76, 31, 79, 75, 32, 82, 82, 30, 78, 74, 32, 79, 76, 32, 83, 83, 30, 80, 77, 32, 82, 81, 30, 84, 84, 29]",5,273.010,69.99,58.440,100.0,670.579,64.77,737.815,74.41,714.584,69.19
,solar-anywhere-2013.csv,8.759,,,,10,251.284,64.42,33.495,57.32,621.544,60.04,687.064,69.29,665.504,64.44
,solar-anywhere-2013.csv,8.759,,,,25,247.476,63.44,14.872,25.45,614.220,59.33,667.980,67.36,680.070,65.85
,solar-anywhere-2013.csv,8.759,,,,50,262.584,67.31,7.958,13.62,655.168,63.28,709.472,71.55,725.408,70.24
,solar-anywhere-2013.csv,8.759,,,,100,278.407,71.37,4.224,7.23,696.116,67.24,753.508,75.99,770.746,74.63
,solar-anywhere-2013.csv,8.759,,,,200,294.487,75.49,2.250,3.85,737.064,71.19,797.832,80.46,816.084,79.02
,solar-anywhere-2014.csv,8.759,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,389.516,100,58.440,100,1.032.226,100,994.760,100,1.028.040,100
,solar-anywhere-2014.csv,8.759,,,,10,374.643,96.18,33.495,57.32,1.001.238,97.0,963.536,96.86,996.212,96.9
,solar-anywhere-2014.csv,8.759,,,,25,391.697,100.56,14.872,25.45,1.058.310,102.53,1.004.280,100.96,1.053.450,102.47
,solar-anywhere-2014.csv,8.759,,,,50,416.736,106.99,7.958,13.62,1.128.864,109.36,1.070.720,107.64,1.123.680,109.3
,solar-anywhere-2014.csv,8.759,,,,100,442.232,113.53,4.224,7.23,1.199.418,116.2,1.137.640,114.36,1.193.910,116.13
,solar-anywhere-2014.csv,8.759,,,,200,467.948,120.14,2.250,3.85,1.269.972,123.03,1.204.560,121.09,1.264.140,122.97
,solar-anywhere-2014.csv,8.759,,3,"[0, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 8, 3, 8, 9, 3, 8, 8, 3, 8, 8, 3, 8, 9, 3, 8, 8, 3, 9, 9, 3, 9, 9, 3]",5,355.245,91.2,58.440,100.0,927.355,89.84,915.044,91.99,938.457,91.29
,solar-anywhere-2014.csv,8.759,,,,10,341.575,87.69,33.495,57.32,901.152,87.3,884.002,88.87,911.288,88.64
,solar-anywhere-2014.csv,8.759,,,,25,350.098,89.88,14.872,25.45,920.850,89.21,904.800,90.96,957.600,93.15
,solar-anywhere-2014.csv,8.759,,,,50,372.308,95.58,7.958,13.62,982.240,95.16,964.160,96.92,1.021.440,99.36
,solar-anywhere-2014.csv,8.759,,,,100,395.027,101.41,4.224,7.23,1.043.630,101.1,1.024.420,102.98,1.085.280,105.57
,solar-anywhere-2014.csv,8.759,,,,200,417.967,107.3,2.250,3.85,1.105.020,107.05,1.084.680,109.04,1.149.120,111.78
,solar-anywhere-2014.csv,8.759,,5,"[0, 13, 14, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 13, 13, 5, 13, 13, 5, 14, 14, 5, 14, 13, 5, 14, 14, 5, 14, 15, 5]",5,344.159,88.36,58.440,100.0,896.077,86.81,888.082,89.28,908.011,88.32
,solar-anywhere-2014.csv,8.759,,,,10,330.134,84.75,33.495,57.32,869.470,84.23,856.884,86.14,878.556,85.46
,solar-anywhere-2014.csv,8.759,,,,25,335.740,86.19,14.872,25.45,882.780,85.52,870.660,87.52,914.940,89.0
,solar-anywhere-2014.csv,8.759,,,,50,356.976,91.65,7.958,13.62,941.632,91.22,927.616,93.25,975.936,94.93
,solar-anywhere-2014.csv,8.759,,,,100,378.733,97.23,4.224,7.23,1.000.484,96.92,985.558,99.07,1.036.932,100.86
,solar-anywhere-2014.csv,8.759,,,,200,400.714,102.87,2.250,3.85,1.059.336,102.63,1.043.532,104.9,1.097.928,106.8
,solar-anywhere-2014.csv,8.759,,10,"[0, 27, 27, 10, 27, 27, 10, 28, 28, 10, 27, 27, 10, 27, 27, 10, 28, 28, 10, 27, 26, 10, 27, 27, 10, 28, 29, 10, 27, 27, 10, 28, 28, 10, 29, 29, 9]",5,322.300,82.74,58.440,100.0,819.065,79.35,842.192,84.66,856.037,83.27
,solar-anywhere-2014.csv,8.759,,,,10,306.141,78.6,33.495,57.32,785.218,76.07,807.296,81.15,820.456,79.81
,solar-anywhere-2014.csv,8.759,,,,25,305.389,78.4,14.872,25.45,783.165,75.87,803.250,80.75,839.160,81.63
,solar-anywhere-2014.csv,8.759,,,,50,324.526,83.32,7.958,13.62,835.376,80.93,855.104,85.96,895.104,87.07
,solar-anywhere-2014.csv,8.759,,,,100,344.255,88.38,4.224,7.23,887.587,85.99,908.514,91.33,951.048,92.51
,solar-anywhere-2014.csv,8.759,,,,200,364.208,93.5,2.250,3.85,939.798,91.05,961.956,96.7,1.006.992,97.95
,solar-anywhere-2014.csv,8.759,,15,"[0, 40, 41, 15, 40, 40, 15, 42, 42, 14, 40, 40, 15, 40, 40, 15, 42, 43, 14, 40, 39, 16, 40, 40, 16, 42, 43, 14, 41, 40, 15, 43, 43, 15, 43, 44, 14]",5,305.626,78.46,58.440,100.0,761.397,73.76,808.470,81.27,814.034,79.18
,solar-anywhere-2014.csv,8.759,,,,10,287.549,73.82,33.495,57.32,722.624,70.01,767.424,77.15,774.186,75.31
,solar-anywhere-2014.csv,8.759,,,,25,284.616,73.07,14.872,25.45,714.570,69.23,755.490,75.95,789.330,76.78
,solar-anywhere-2014.csv,8.759,,,,50,302.288,77.61,7.958,13.62,762.208,73.84,803.520,80.78,841.952,81.9
,solar-anywhere-2014.csv,8.759,,,,100,320.623,82.31,4.224,7.23,809.846,78.46,853.672,85.82,894.574,87.02
,solar-anywhere-2014.csv,8.759,,,,200,339.185,87.08,2.250,3.85,857.484,83.07,903.888,90.86,947.196,92.14
,solar-anywhere-2014.csv,8.759,,20,"[0, 54, 54, 20, 54, 53, 20, 56, 56, 19, 54, 53, 21, 54, 53, 20, 56, 57, 19, 53, 52, 21, 54, 53, 21, 57, 58, 19, 54, 54, 21, 57, 57, 20, 57, 58, 19]",5,291.716,74.89,58.440,100.0,719.758,69.73,778.921,78.3,773.942,75.28
,solar-anywhere-2014.csv,8.759,,,,10,272.190,69.88,33.495,57.32,678.832,65.76,734.664,73.85,727.860,70.8
,solar-anywhere-2014.csv,8.759,,,,25,268.397,68.91,14.872,25.45,668.520,64.76,719.040,72.28,742.080,72.18
,solar-anywhere-2014.csv,8.759,,,,50,284.940,73.15,7.958,13.62,713.088,69.08,764.256,76.83,791.552,77.0
,solar-anywhere-2014.csv,8.759,,,,100,302.165,77.57,4.224,7.23,757.656,73.4,811.750,81.6,841.024,81.81
,solar-anywhere-2014.csv,8.759,,,,200,319.642,82.06,2.250,3.85,802.224,77.72,859.500,86.4,890.496,86.62
,solar-anywhere-2014.csv,8.759,,30,"[0, 81, 81, 30, 81, 80, 31, 84, 84, 29, 81, 80, 31, 80, 80, 31, 85, 85, 29, 80, 78, 31, 81, 80, 31, 85, 87, 29, 81, 80, 31, 85, 85, 29, 86, 87, 28]",5,269.991,69.31,58.440,100.0,660.439,63.98,726.622,73.04,711.763,69.23
,solar-anywhere-2014.csv,8.759,,,,10,247.252,63.48,33.495,57.32,608.888,58.99,675.948,67.95,657.020,63.91
,solar-anywhere-2014.csv,8.759,,,,25,243.460,62.5,14.872,25.45,600.555,58.18,656.745,66.02,672.840,65.45
,solar-anywhere-2014.csv,8.759,,,,50,258.276,66.31,7.958,13.62,640.592,62.06,697.296,70.1,717.696,69.81
,solar-anywhere-2014.csv,8.759,,,,100,273.788,70.29,4.224,7.23,680.629,65.94,740.231,74.41,762.552,74.18
,solar-anywhere-2014.csv,8.759,,,,200,289.595,74.35,2.250,3.85,720.666,69.82,783.774,78.79,807.408,78.54
