DELTA:,00:10:00
DATASET:,NOAA-2016
FIRST_TIMESTAMP:,2016-01-01 00:00:00
LAST_TIMESTAMP:,2016-12-31 23:50:00
FILENAME:,TAO_T0N180W_R_SST_10min.ascii
Timestamp,Missing,SST,Q,M
1013,0,29.677,2,R
1014,0,29.680,2,R
1015,0,29.682,2,R
1016,0,29.674,2,R
1017,0,29.667,2,R
1018,0,29.677,2,R
1019,0,29.669,2,R
1020,0,29.665,2,R
1021,0,29.670,2,R
1022,0,29.677,2,R
1023,0,29.672,2,R
1024,0,29.672,2,R
1025,0,29.669,2,R
1026,0,29.670,2,R
1027,0,29.664,2,R
1028,0,29.666,2,R
1029,0,29.669,2,R
1030,0,29.661,2,R
1031,0,29.657,2,R
1032,0,29.661,2,R
1033,0,29.660,2,R
1034,0,29.659,2,R
1035,0,29.656,2,R
1036,0,29.649,2,R
1037,0,29.653,2,R
1038,0,29.644,2,R
1039,0,29.650,2,R
1040,0,29.655,2,R
1041,0,29.649,2,R
1042,0,29.645,2,R
1043,0,29.650,2,R
1044,0,29.641,2,R
1045,0,29.649,2,R
1046,0,29.651,2,R
1047,0,29.645,2,R
1048,0,29.637,2,R
1049,0,29.645,2,R
1050,0,29.644,2,R
1051,0,29.647,2,R
1052,0,29.653,2,R
1053,0,29.647,2,R
1054,0,29.644,2,R
1055,0,29.650,2,R
1056,0,29.646,2,R
1057,0,29.632,2,R
1058,0,29.644,2,R
1059,0,29.646,2,R
1060,0,29.638,2,R
1061,0,29.638,2,R
1062,0,29.618,2,R
1063,0,29.635,2,R
1064,0,29.626,2,R
1065,0,29.626,2,R
1066,0,29.635,2,R
1067,0,29.630,2,R
1068,0,29.630,2,R
1069,0,29.633,3,R
1070,0,29.633,3,R
1071,0,29.629,2,R
1072,0,29.630,2,R
1073,0,29.635,2,R
1074,0,29.634,2,R
1075,0,29.645,2,R
1076,0,29.616,2,R
1077,0,29.641,2,R
1078,0,29.633,2,R
1079,0,29.625,2,R
1080,0,29.633,2,R
1081,0,29.642,2,R
1082,0,29.619,2,R
1083,0,29.632,2,R
1084,0,29.621,2,R
1085,0,29.632,2,R
1086,0,29.633,2,R
1087,0,29.618,2,R
1088,0,29.626,2,R
1089,0,29.629,2,R
1090,0,29.621,2,R
1091,0,29.619,2,R
1092,0,29.623,2,R
1093,0,29.626,2,R
1094,0,29.626,2,R
1095,0,29.624,2,R
1096,0,29.629,2,R
1097,0,29.606,2,R
1098,0,29.612,2,R
1099,0,29.616,2,R
1100,0,29.604,2,R
1101,0,29.618,2,R
1102,0,29.622,2,R
1103,0,29.615,2,R
1104,0,29.610,2,R
1105,0,29.618,2,R
1106,0,29.599,2,R
1107,0,29.617,2,R
1108,0,29.607,2,R
1109,0,N,9,R
1110,0,N,9,R
1111,0,29.625,2,R
1112,0,29.617,2,R
1113,0,29.607,2,R
1114,0,29.627,2,R
1115,0,29.623,2,R
