Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,25,92.428,24.02,447185,0,447185,100.0,291430,0,291430,11.08
,,,,,,50,95.880,24.92,447185,0,447185,100.0,319050,0,319050,12.13
,,,,,,100,104.476,27.15,447185,0,447185,100.0,387820,0,387820,14.74
,,,,,,200,113.093,29.39,447185,0,447185,100.0,456750,0,456750,17.36
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,133.143,34.6,447185,0,447185,100.0,617150,0,617150,23.46
,,,,,,10,102.958,26.76,447185,0,447185,100.0,375670,0,375670,14.28
,,,,,,25,90.238,23.45,447185,0,447185,100.0,273910,0,273910,10.41
,,,,,,50,92.021,23.91,447185,0,447185,100.0,288180,0,288180,10.96
,,,,,,100,101.011,26.25,447185,0,447185,100.0,360100,0,360100,13.69
,,,,,,200,112.098,29.13,447185,0,447185,100.0,448790,0,448790,17.06
,,,CoderAPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,158.988,41.32,447185,0,447185,100.0,823914,0,823914,31.32
,,,,,,10,124.846,32.44,447185,0,447185,100.0,550774,0,550774,20.94
,,,,,,25,103.654,26.94,447185,0,447185,100.0,381240,0,381240,14.49
,,,,,,50,97.875,25.43,447185,0,447185,100.0,335008,0,335008,12.74
,,,,,,100,95.792,24.89,447185,0,447185,100.0,318342,0,318342,12.1
,,,,,,200,95.657,24.86,447185,0,447185,100.0,317268,0,317268,12.06
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,157.001,40.8,447185,0,447185,100.0,808015,0,808015,30.72
,,,,,,10,122.546,31.85,447185,0,447185,100.0,532378,0,532378,20.24
,,,,,,25,101.141,26.28,447185,0,447185,100.0,361140,0,361140,13.73
,,,,,,50,95.193,24.74,447185,0,447185,100.0,313552,0,313552,11.92
,,,,,,100,92.942,24.15,447185,0,447185,100.0,295545,0,295545,11.24
,,,,,,200,92.640,24.07,447185,0,447185,100.0,293130,0,293130,11.14
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,146.781,38.14,447185,0,447185,100.0,726258,0,726258,27.61
,,,,,,10,109.486,28.45,447185,0,447185,100.0,427896,0,427896,16.27
,,,,,,25,85.706,22.27,447185,0,447185,100.0,237660,0,237660,9.03
,,,,,,50,78.343,20.36,447185,0,447185,100.0,178752,0,178752,6.8
,,,,,,100,74.924,19.47,447185,0,447185,100.0,151402,0,151402,5.76
,,,,,,200,73.515,19.1,447185,0,447185,100.0,140130,0,140130,5.33
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,144.716,37.61,447185,0,447185,100.0,709735,0,709735,26.98
,,,,,,10,106.579,27.7,447185,0,447185,100.0,404642,0,404642,15.38
,,,,,,25,82.026,21.32,447185,0,447185,100.0,208215,0,208215,7.92
,,,,,,50,74.291,19.31,447185,0,447185,100.0,146336,0,146336,5.56
,,,,,,100,70.585,18.34,447185,0,447185,100.0,116688,0,116688,4.44
,,,,,,200,68.914,17.91,447185,0,447185,100.0,103320,0,103320,3.93
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,143.617,37.32,447185,0,447185,100.0,700947,0,700947,26.65
,,,,,,10,104.959,27.28,447185,0,447185,100.0,391678,0,391678,14.89
,,,,,,25,79.749,20.72,447185,0,447185,100.0,190005,0,190005,7.22
,,,,,,50,71.601,18.61,447185,0,447185,100.0,124816,0,124816,4.74
,,,,,,100,67.584,17.56,447185,0,447185,100.0,92684,0,92684,3.52
,,,,,,200,65.694,17.07,447185,0,447185,100.0,77562,0,77562,2.95
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,143.211,37.22,447185,0,447185,100.0,697697,0,697697,26.52
,,,,,,10,104.341,27.11,447185,0,447185,100.0,386736,0,386736,14.7
,,,,,,25,78.836,20.49,447185,0,447185,100.0,182700,0,182700,6.95
,,,,,,50,70.485,18.32,447185,0,447185,100.0,115888,0,115888,4.41
,,,,,,100,66.314,17.23,447185,0,447185,100.0,82518,0,82518,3.14
,,,,,,200,64.322,16.72,447185,0,447185,100.0,66582,0,66582,2.53
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,143.055,37.18,447185,0,447185,100.0,696449,0,696449,26.48
,,,,,,10,104.096,27.05,447185,0,447185,100.0,384776,0,384776,14.63
,,,,,,25,78.476,20.39,447185,0,447185,100.0,179820,0,179820,6.84
,,,,,,50,70.063,18.21,447185,0,447185,100.0,112512,0,112512,4.28
,,,,,,100,65.829,17.11,447185,0,447185,100.0,78642,0,78642,2.99
,,,,,,200,63.779,16.57,447185,0,447185,100.0,62244,0,62244,2.37
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,142.782,37.1,447185,0,447185,100.0,694265,0,694265,26.39
,,,,,,10,103.665,26.94,447185,0,447185,100.0,381332,0,381332,14.5
,,,,,,25,77.846,20.23,447185,0,447185,100.0,174780,0,174780,6.64
,,,,,,50,69.295,18.01,447185,0,447185,100.0,106368,0,106368,4.04
,,,,,,100,64.903,16.87,447185,0,447185,100.0,71230,0,71230,2.71
,,,,,,200,62.765,16.31,447185,0,447185,100.0,54126,0,54126,2.06
,,,CoderGAMPS,0,"[0, 0]",5,168.974,43.91,447185,0,447185,100.0,903804,0,903804,34.36
