DATASET:,SolarAnywhere
FILENAME:,"(25.8010, -80.2087) SolarAnywhere Time Series 2013 Lat_25_85 Lon_-80_25 TMY3 format.csv"
Timestamp,GHI,DNI,DHI
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,23.0,10.0,22.0
01:00:00,156.0,156.0,115.0
01:00:00,311.0,330.0,166.0
01:00:00,253.0,41.0,229.0
01:00:00,268.0,19.0,256.0
01:00:00,231.0,10.0,224.0
01:00:00,243.0,9.0,237.0
01:00:00,176.0,2.0,175.0
01:00:00,127.0,9.0,123.0
01:00:00,113.0,48.0,100.0
01:00:00,43.0,64.0,39.0
01:00:00,2.0,3.0,2.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,41.0,92.0,35.0
01:00:00,187.0,330.0,99.0
01:00:00,302.0,295.0,172.0
01:00:00,328.0,102.0,269.0
01:00:00,372.0,85.0,316.0
01:00:00,385.0,85.0,326.0
01:00:00,398.0,120.0,318.0
01:00:00,359.0,143.0,276.0
01:00:00,263.0,178.0,183.0
01:00:00,200.0,310.0,115.0
01:00:00,49.0,81.0,43.0
01:00:00,2.0,3.0,2.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,45.0,118.0,38.0
01:00:00,217.0,501.0,83.0
01:00:00,423.0,783.0,76.0
01:00:00,579.0,897.0,60.0
01:00:00,680.0,885.0,92.0
01:00:00,613.0,597.0,199.0
01:00:00,292.0,106.0,221.0
01:00:00,159.0,19.0,148.0
01:00:00,225.0,182.0,143.0
01:00:00,232.0,408.0,119.0
01:00:00,61.0,145.0,50.0
01:00:00,2.0,6.0,3.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,44.0,118.0,36.0
01:00:00,207.0,469.0,81.0
01:00:00,402.0,615.0,129.0
01:00:00,415.0,409.0,178.0
01:00:00,141.0,18.0,129.0
01:00:00,165.0,3.0,163.0
01:00:00,249.0,21.0,235.0
01:00:00,327.0,199.0,210.0
01:00:00,401.0,569.0,143.0
01:00:00,225.0,538.0,75.0
01:00:00,74.0,318.0,50.0
01:00:00,3.0,14.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,38.0,72.0,33.0
01:00:00,175.0,274.0,101.0
01:00:00,339.0,377.0,171.0
01:00:00,516.0,541.0,201.0
01:00:00,646.0,706.0,174.0
01:00:00,591.0,476.0,258.0
01:00:00,495.0,279.0,307.0
01:00:00,381.0,253.0,232.0
01:00:00,158.0,154.0,88.0
01:00:00,238.0,481.0,102.0
01:00:00,76.0,337.0,49.0
01:00:00,3.0,15.0,5.0
