Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,10,131.364,34.14,447.185,100.0,602.924,22.92
,,,,,,25,109.213,28.38,447.185,100.0,425.715,16.18
,,,,,,50,102.814,26.72,447.185,100.0,374.522,14.24
,,,,,,100,100.144,26.02,447.185,100.0,353.162,13.43
,,,,,,200,99.427,25.84,447.185,100.0,347.428,13.21
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,165.719,43.07,447.185,100.0,877.763,33.37
,,,,,,10,128.741,33.46,447.185,100.0,581.936,22.12
,,,,,,25,106.156,27.59,447.185,100.0,401.255,15.25
,,,,,,50,99.611,25.89,447.185,100.0,348.894,13.26
,,,,,,100,96.816,25.16,447.185,100.0,326.541,12.41
,,,,,,200,95.976,24.94,447.185,100.0,319.814,12.16
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,159.412,41.43,447.185,100.0,827.306,31.45
,,,,,,10,119.324,31.01,447.185,100.0,506.598,19.26
,,,,,,25,94.344,24.52,447.185,100.0,306.765,11.66
,,,,,,50,86.800,22.56,447.185,100.0,246.406,9.37
,,,,,,100,83.316,21.65,447.185,100.0,218.539,8.31
,,,,,,200,81.915,21.29,447.185,100.0,207.330,7.88
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,154.481,40.14,447.185,100.0,787.861,29.95
,,,,,,10,111.848,29.07,447.185,100.0,446.794,16.99
,,,,,,25,84.357,21.92,447.185,100.0,226.865,8.62
,,,,,,50,75.533,19.63,447.185,100.0,156.276,5.94
,,,,,,100,71.190,18.5,447.185,100.0,121.527,4.62
,,,,,,200,69.166,17.97,447.185,100.0,105.340,4.0
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,152.814,39.71,447.185,100.0,774.518,29.44
,,,,,,10,109.303,28.4,447.185,100.0,426.430,16.21
,,,,,,25,81.063,21.07,447.185,100.0,200.515,7.62
,,,,,,50,71.883,18.68,447.185,100.0,127.074,4.83
,,,,,,100,67.307,17.49,447.185,100.0,90.469,3.44
,,,,,,200,65.087,16.91,447.185,100.0,72.708,2.76
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,152.728,39.69,447.185,100.0,773.831,29.42
,,,,,,10,109.174,28.37,447.185,100.0,425.404,16.17
,,,,,,25,80.863,21.01,447.185,100.0,198.910,7.56
,,,,,,50,71.629,18.61,447.185,100.0,125.040,4.75
,,,,,,100,66.983,17.41,447.185,100.0,87.870,3.34
,,,,,,200,64.754,16.83,447.185,100.0,70.040,2.66
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,152.469,39.62,447.185,100.0,771.764,29.34
,,,,,,10,108.704,28.25,447.185,100.0,421.638,16.03
,,,,,,25,80.213,20.84,447.185,100.0,193.710,7.36
,,,,,,50,70.814,18.4,447.185,100.0,118.522,4.51
,,,,,,100,65.988,17.15,447.185,100.0,79.911,3.04
,,,,,,200,63.596,16.53,447.185,100.0,60.776,2.31
,vwc_222.smet.csv,26.304,CoderBasic,,,,384.797,100,447.168,100,2.630.400,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,617.908,160.58,447.168,100.0,4.495.294,170.9
,,,,,,10,498.630,129.58,447.168,100.0,3.541.068,134.62
,,,,,,25,443.219,115.18,447.168,100.0,3.097.782,117.77
,,,,,,50,436.745,113.5,447.168,100.0,3.045.986,115.8
,,,,,,100,437.617,113.73,447.168,100.0,3.052.963,116.06
,,,,,,200,441.176,114.65,447.168,100.0,3.081.432,117.15
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,617.908,160.58,447.168,100.0,4.495.294,170.9
,,,,,,10,498.630,129.58,447.168,100.0,3.541.068,134.62
,,,,,,25,443.219,115.18,447.168,100.0,3.097.782,117.77
,,,,,,50,436.745,113.5,447.168,100.0,3.045.986,115.8
,,,,,,100,437.617,113.73,447.168,100.0,3.052.963,116.06
,,,,,,200,441.176,114.65,447.168,100.0,3.081.432,117.15
,,,,3,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",5,521.604,135.55,447.168,100.0,3.724.855,141.61
,,,,,,10,361.864,94.04,447.168,100.0,2.446.940,93.03
,,,,,,25,276.837,71.94,447.168,100.0,1.766.725,67.17
,,,,,,50,258.029,67.06,447.168,100.0,1.616.256,61.45
,,,,,,100,252.522,65.62,447.168,100.0,1.572.205,59.77
,,,,,,200,252.088,65.51,447.168,100.0,1.568.728,59.64
,,,,5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5,460.420,119.65,447.168,100.0,3.235.385,123.0
,,,,,,10,274.922,71.45,447.168,100.0,1.751.400,66.58
,,,,,,25,169.434,44.03,447.168,100.0,907.500,34.5
,,,,,,50,141.001,36.64,447.168,100.0,680.038,25.85
,,,,,,100,129.767,33.72,447.168,100.0,590.165,22.44
,,,,,,200,126.002,32.75,447.168,100.0,560.040,21.29
,,,,10,"[0, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1]",5,455.299,118.32,447.168,100.0,3.194.419,121.44
,,,,,,10,264.335,68.69,447.168,100.0,1.666.708,63.36
,,,,,,25,150.843,39.2,447.168,100.0,758.773,28.85
,,,,,,50,116.266,30.21,447.168,100.0,482.154,18.33
,,,,,,100,100.538,26.13,447.168,100.0,356.330,13.55
,,,,,,200,94.336,24.52,447.168,100.0,306.712,11.66
,,,,15,"[0, 3, 2, 3, 4, 2, 3, 2, 3, 4, 2]",5,454.056,118.0,447.168,100.0,3.184.477,121.06
,,,,,,10,261.603,67.98,447.168,100.0,1.644.852,62.53
,,,,,,25,145.346,37.77,447.168,100.0,714.793,27.17
,,,,,,50,108.255,28.13,447.168,100.0,418.066,15.89
,,,,,,100,90.709,23.57,447.168,100.0,277.701,10.56
,,,,,,200,83.212,21.62,447.168,100.0,217.720,8.28
,,,,20,"[0, 4, 3, 4, 5, 3, 4, 3, 4, 5, 2]",5,453.449,117.84,447.168,100.0,3.179.615,120.88
,,,,,,10,260.133,67.6,447.168,100.0,1.633.088,62.09
,,,,,,25,142.707,37.09,447.168,100.0,693.679,26.37
,,,,,,50,104.449,27.14,447.168,100.0,387.616,14.74
,,,,,,100,86.072,22.37,447.168,100.0,240.600,9.15
,,,,,,200,77.713,20.2,447.168,100.0,173.728,6.6
,,,,30,"[0, 6, 4, 5, 8, 5, 7, 5, 6, 8, 3]",5,452.733,117.66,447.168,100.0,3.173.888,120.66
,,,,,,10,258.828,67.26,447.168,100.0,1.622.652,61.69
,,,,,,25,140.434,36.5,447.168,100.0,675.495,25.68
,,,,,,50,101.141,26.28,447.168,100.0,361.156,13.73
,,,,,,100,81.838,21.27,447.168,100.0,206.733,7.86
,,,,,,200,72.664,18.88,447.168,100.0,133.336,5.07
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,250.275,65.04,447.168,100.0,1.554.224,59.09
,,,,,,10,213.131,55.39,447.168,100.0,1.257.072,47.79
,,,,,,25,196.748,51.13,447.168,100.0,1.126.010,42.81
,,,,,,50,197.690,51.38,447.168,100.0,1.133.548,43.09
,,,,,,100,201.282,52.31,447.168,100.0,1.162.283,44.19
,,,,,,200,205.886,53.51,447.168,100.0,1.199.112,45.59
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,250.275,65.04,447.168,100.0,1.554.224,59.09
,,,,,,10,213.131,55.39,447.168,100.0,1.257.072,47.79
,,,,,,25,196.748,51.13,447.168,100.0,1.126.010,42.81
,,,,,,50,197.690,51.38,447.168,100.0,1.133.548,43.09
,,,,,,100,201.282,52.31,447.168,100.0,1.162.283,44.19
,,,,,,200,205.886,53.51,447.168,100.0,1.199.112,45.59
,,,,3,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",5,250.275,65.04,447.168,100.0,1.554.224,59.09
,,,,,,10,213.131,55.39,447.168,100.0,1.257.072,47.79
,,,,,,25,196.748,51.13,447.168,100.0,1.126.010,42.81
,,,,,,50,197.690,51.38,447.168,100.0,1.133.548,43.09
,,,,,,100,201.282,52.31,447.168,100.0,1.162.283,44.19
,,,,,,200,205.886,53.51,447.168,100.0,1.199.112,45.59
,,,,5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5,250.275,65.04,447.168,100.0,1.554.224,59.09
,,,,,,10,213.131,55.39,447.168,100.0,1.257.072,47.79
,,,,,,25,196.748,51.13,447.168,100.0,1.126.010,42.81
,,,,,,50,197.690,51.38,447.168,100.0,1.133.548,43.09
,,,,,,100,201.282,52.31,447.168,100.0,1.162.283,44.19
,,,,,,200,205.886,53.51,447.168,100.0,1.199.112,45.59
,,,,10,"[0, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1]",5,206.040,53.55,447.168,100.0,1.200.350,45.63
,,,,,,10,148.271,38.53,447.168,100.0,738.194,28.06
,,,,,,25,115.112,29.91,447.168,100.0,472.920,17.98
,,,,,,50,107.442,27.92,447.168,100.0,411.562,15.65
,,,,,,100,105.146,27.33,447.168,100.0,393.194,14.95
,,,,,,200,105.282,27.36,447.168,100.0,394.284,14.99
,,,,15,"[0, 3, 2, 3, 4, 2, 3, 2, 3, 4, 2]",5,194.883,50.65,447.168,100.0,1.111.087,42.24
,,,,,,10,131.234,34.1,447.168,100.0,601.898,22.88
,,,,,,25,92.112,23.94,447.168,100.0,288.920,10.98
,,,,,,50,80.472,20.91,447.168,100.0,195.804,7.44
,,,,,,100,75.321,19.57,447.168,100.0,154.595,5.88
,,,,,,200,73.509,19.1,447.168,100.0,140.100,5.33
,,,,20,"[0, 4, 3, 4, 5, 3, 4, 3, 4, 5, 2]",5,194.079,50.44,447.168,100.0,1.104.656,42.0
,,,,,,10,129.631,33.69,447.168,100.0,589.076,22.39
,,,,,,25,89.179,23.18,447.168,100.0,265.455,10.09
,,,,,,50,76.286,19.82,447.168,100.0,162.316,6.17
,,,,,,100,70.145,18.23,447.168,100.0,113.184,4.3
,,,,,,200,67.586,17.56,447.168,100.0,92.714,3.52
,,,,30,"[0, 6, 4, 5, 8, 5, 7, 5, 6, 8, 3]",5,193.653,50.33,447.168,100.0,1.101.252,41.87
,,,,,,10,128.673,33.44,447.168,100.0,581.410,22.1
,,,,,,25,87.382,22.71,447.168,100.0,251.080,9.55
,,,,,,50,73.572,19.12,447.168,100.0,140.606,5.35
,,,,,,100,66.690,17.33,447.168,100.0,85.546,3.25
,,,,,,200,63.484,16.5,447.168,100.0,59.898,2.28
,vwc_333.smet.csv,26.088,CoderBasic,,,,381.638,100,443.496,100,2.608.800,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,627.094,164.32,443.496,100.0,4.572.450,175.27
,,,,,,10,500.503,131.15,443.496,100.0,3.559.724,136.45
,,,,,,25,442.683,116.0,443.496,100.0,3.097.163,118.72
,,,,,,50,435.946,114.23,443.496,100.0,3.043.266,116.65
,,,,,,100,437.187,114.56,443.496,100.0,3.053.194,117.03
,,,,,,200,441.100,115.58,443.496,100.0,3.084.496,118.23
,,,,1,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",5,555.374,145.52,443.496,100.0,3.998.691,153.28
,,,,,,10,398.728,104.48,443.496,100.0,2.745.520,105.24
,,,,,,25,318.703,83.51,443.496,100.0,2.105.320,80.7
,,,,,,50,302.687,79.31,443.496,100.0,1.977.198,75.79
,,,,,,100,298.581,78.24,443.496,100.0,1.944.348,74.53
,,,,,,200,299.192,78.4,443.496,100.0,1.949.232,74.72
,,,,3,"[0, 2, 0, 0, 2, 1, 1, 0, 0, 2, 3]",5,526.639,137.99,443.496,100.0,3.768.811,144.47
,,,,,,10,356.482,93.41,443.496,100.0,2.407.556,92.29
,,,,,,25,263.420,69.02,443.496,100.0,1.663.057,63.75
,,,,,,50,240.399,62.99,443.496,100.0,1.478.894,56.69
,,,,,,100,232.150,60.83,443.496,100.0,1.412.899,54.16
,,,,,,200,230.115,60.3,443.496,100.0,1.396.616,53.53
,,,,5,"[0, 4, 1, 0, 3, 2, 2, 0, 1, 3, 5]",5,489.367,128.23,443.496,100.0,3.470.632,133.04
,,,,,,10,302.763,79.33,443.496,100.0,1.977.800,75.81
,,,,,,25,195.748,51.29,443.496,100.0,1.121.683,43.0
,,,,,,50,165.246,43.3,443.496,100.0,877.664,33.64
,,,,,,100,152.648,40.0,443.496,100.0,776.881,29.78
,,,,,,200,148.143,38.82,443.496,100.0,740.840,28.4
,,,,10,"[0, 8, 1, 1, 5, 3, 5, 1, 1, 5, 11]",5,466.091,122.13,443.496,100.0,3.284.424,125.9
,,,,,,10,269.380,70.59,443.496,100.0,1.710.740,65.58
,,,,,,25,152.718,40.02,443.496,100.0,777.444,29.8
,,,,,,50,116.779,30.6,443.496,100.0,489.930,18.78
,,,,,,100,100.728,26.39,443.496,100.0,361.521,13.86
,,,,,,200,94.150,24.67,443.496,100.0,308.896,11.84
,,,,15,"[0, 12, 2, 1, 8, 5, 7, 1, 2, 8, 16]",5,464.449,121.7,443.496,100.0,3.271.292,125.39
,,,,,,10,266.023,69.71,443.496,100.0,1.683.880,64.55
,,,,,,25,146.400,38.36,443.496,100.0,726.899,27.86
,,,,,,50,108.427,28.41,443.496,100.0,423.112,16.22
,,,,,,100,90.557,23.73,443.496,100.0,280.155,10.74
,,,,,,200,82.783,21.69,443.496,100.0,217.960,8.35
,,,,20,"[0, 16, 2, 2, 10, 7, 10, 2, 3, 10, 21]",5,463.687,121.5,443.496,100.0,3.265.195,125.16
,,,,,,10,264.506,69.31,443.496,100.0,1.671.744,64.08
,,,,,,25,143.480,37.6,443.496,100.0,703.540,26.97
,,,,,,50,103.898,27.22,443.496,100.0,386.884,14.83
,,,,,,100,84.615,22.17,443.496,100.0,232.617,8.92
,,,,,,200,75.893,19.89,443.496,100.0,162.840,6.24
,,,,30,"[0, 24, 3, 3, 15, 10, 15, 3, 4, 16, 32]",5,463.251,121.38,443.496,100.0,3.261.708,125.03
,,,,,,10,263.669,69.09,443.496,100.0,1.665.048,63.82
,,,,,,25,141.772,37.15,443.496,100.0,689.878,26.44
,,,,,,50,101.361,26.56,443.496,100.0,366.584,14.05
,,,,,,100,81.411,21.33,443.496,100.0,206.986,7.93
,,,,,,200,72.023,18.87,443.496,100.0,131.880,5.06
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,252.676,66.21,443.496,100.0,1.577.106,60.45
,,,,,,10,213.202,55.86,443.496,100.0,1.261.318,48.35
,,,,,,25,196.121,51.39,443.496,100.0,1.124.665,43.11
,,,,,,50,197.026,51.63,443.496,100.0,1.131.906,43.39
,,,,,,100,200.794,52.61,443.496,100.0,1.162.052,44.54
,,,,,,200,205.559,53.86,443.496,100.0,1.200.174,46.0
,,,,1,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",5,252.676,66.21,443.496,100.0,1.577.106,60.45
,,,,,,10,213.202,55.86,443.496,100.0,1.261.318,48.35
,,,,,,25,196.121,51.39,443.496,100.0,1.124.665,43.11
,,,,,,50,197.026,51.63,443.496,100.0,1.131.906,43.39
,,,,,,100,200.794,52.61,443.496,100.0,1.162.052,44.54
,,,,,,200,205.559,53.86,443.496,100.0,1.200.174,46.0
,,,,3,"[0, 2, 0, 0, 2, 1, 1, 0, 0, 2, 3]",5,227.929,59.72,443.496,100.0,1.379.129,52.86
,,,,,,10,177.017,46.38,443.496,100.0,971.836,37.25
,,,,,,25,150.697,39.49,443.496,100.0,761.275,29.18
,,,,,,50,146.769,38.46,443.496,100.0,729.852,27.98
,,,,,,100,147.130,38.55,443.496,100.0,732.735,28.09
,,,,,,200,149.253,39.11,443.496,100.0,749.720,28.74
,,,,5,"[0, 4, 1, 0, 3, 2, 2, 0, 1, 3, 5]",5,217.949,57.11,443.496,100.0,1.299.293,49.8
,,,,,,10,161.933,42.43,443.496,100.0,851.160,32.63
,,,,,,25,130.550,34.21,443.496,100.0,600.095,23.0
,,,,,,50,123.571,32.38,443.496,100.0,544.268,20.86
,,,,,,100,121.863,31.93,443.496,100.0,530.599,20.34
,,,,,,200,122.462,32.09,443.496,100.0,535.392,20.52
,,,,10,"[0, 8, 1, 1, 5, 3, 5, 1, 1, 5, 11]",5,217.196,56.91,443.496,100.0,1.293.270,49.57
,,,,,,10,160.439,42.04,443.496,100.0,839.208,32.17
,,,,,,25,127.668,33.45,443.496,100.0,577.040,22.12
,,,,,,50,119.536,31.32,443.496,100.0,511.986,19.63
,,,,,,100,116.908,30.63,443.496,100.0,490.963,18.82
,,,,,,200,116.876,30.62,443.496,100.0,490.704,18.81
,,,,15,"[0, 12, 2, 1, 8, 5, 7, 1, 2, 8, 16]",5,204.867,53.68,443.496,100.0,1.194.633,45.79
,,,,,,10,142.361,37.3,443.496,100.0,694.588,26.62
,,,,,,25,104.723,27.44,443.496,100.0,393.480,15.08
,,,,,,50,93.788,24.58,443.496,100.0,306.004,11.73
,,,,,,100,89.226,23.38,443.496,100.0,269.509,10.33
,,,,,,200,87.759,23.0,443.496,100.0,257.772,9.88
,,,,20,"[0, 16, 2, 2, 10, 7, 10, 2, 3, 10, 21]",5,196.865,51.58,443.496,100.0,1.130.622,43.34
,,,,,,10,130.489,34.19,443.496,100.0,599.610,22.98
,,,,,,25,88.905,23.3,443.496,100.0,266.935,10.23
,,,,,,50,75.539,19.79,443.496,100.0,160.014,6.13
,,,,,,100,69.229,18.14,443.496,100.0,109.529,4.2
,,,,,,200,66.485,17.42,443.496,100.0,87.578,3.36
,,,,30,"[0, 24, 3, 3, 15, 10, 15, 3, 4, 16, 32]",5,196.532,51.5,443.496,100.0,1.127.957,43.24
,,,,,,10,129.821,34.02,443.496,100.0,594.268,22.78
,,,,,,25,87.507,22.93,443.496,100.0,255.755,9.8
,,,,,,50,73.361,19.22,443.496,100.0,142.588,5.47
,,,,,,100,66.267,17.36,443.496,100.0,85.833,3.29
,,,,,,200,62.948,16.49,443.496,100.0,59.280,2.27
,vwc_SLF2.smet.csv,26.305,CoderBasic,,,,384.811,100,447.185,100,2.630.500,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,591.242,153.64,447.185,100.0,4.281.947,162.78
,,,,,,10,448.200,116.47,447.185,100.0,3.137.612,119.28
,,,,,,25,378.637,98.4,447.185,100.0,2.581.104,98.12
,,,,,,50,367.591,95.53,447.185,100.0,2.492.740,94.76
,,,,,,100,366.174,95.16,447.185,100.0,2.481.398,94.33
,,,,,,200,368.454,95.75,447.185,100.0,2.499.640,95.03
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,591.242,153.64,447.185,100.0,4.281.947,162.78
,,,,,,10,448.200,116.47,447.185,100.0,3.137.612,119.28
,,,,,,25,378.637,98.4,447.185,100.0,2.581.104,98.12
,,,,,,50,367.591,95.53,447.185,100.0,2.492.740,94.76
,,,,,,100,366.174,95.16,447.185,100.0,2.481.398,94.33
,,,,,,200,368.454,95.75,447.185,100.0,2.499.640,95.03
,,,,3,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",5,541.289,140.66,447.185,100.0,3.882.324,147.59
,,,,,,10,376.728,97.9,447.185,100.0,2.565.832,97.54
,,,,,,25,292.494,76.01,447.185,100.0,1.891.964,71.92
,,,,,,50,276.027,71.73,447.185,100.0,1.760.222,66.92
,,,,,,100,271.765,70.62,447.185,100.0,1.726.132,65.62
,,,,,,200,272.185,70.73,447.185,100.0,1.729.488,65.75
,,,,5,"[0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0]",5,503.212,130.77,447.185,100.0,3.577.707,136.01
,,,,,,10,322.897,83.91,447.185,100.0,2.135.188,81.17
,,,,,,25,221.304,57.51,447.185,100.0,1.322.438,50.27
,,,,,,50,194.223,50.47,447.185,100.0,1.105.792,42.04
,,,,,,100,183.610,47.71,447.185,100.0,1.020.889,38.81
,,,,,,200,180.664,46.95,447.185,100.0,997.320,37.91
,,,,10,"[0, 4, 1, 2, 1, 1, 3, 2, 1, 1, 1]",5,465.801,121.05,447.185,100.0,3.278.418,124.63
,,,,,,10,269.113,69.93,447.185,100.0,1.704.912,64.81
,,,,,,25,151.881,39.47,447.185,100.0,767.057,29.16
,,,,,,50,115.411,29.99,447.185,100.0,475.296,18.07
,,,,,,100,98.768,25.67,447.185,100.0,342.154,13.01
,,,,,,200,92.260,23.98,447.185,100.0,290.088,11.03
,,,,15,"[0, 6, 2, 2, 1, 2, 5, 3, 2, 1, 1]",5,464.867,120.8,447.185,100.0,3.270.949,124.35
,,,,,,10,267.328,69.47,447.185,100.0,1.690.636,64.27
,,,,,,25,148.404,38.57,447.185,100.0,739.245,28.1
,,,,,,50,110.431,28.7,447.185,100.0,435.460,16.55
,,,,,,100,92.586,24.06,447.185,100.0,292.699,11.13
,,,,,,200,84.956,22.08,447.185,100.0,231.656,8.81
,,,,20,"[0, 8, 2, 3, 2, 3, 7, 4, 2, 2, 1]",5,464.255,120.64,447.185,100.0,3.266.052,124.16
,,,,,,10,266.118,69.16,447.185,100.0,1.680.952,63.9
,,,,,,25,146.092,37.96,447.185,100.0,720.748,27.4
,,,,,,50,106.783,27.75,447.185,100.0,406.270,15.44
,,,,,,100,87.896,22.84,447.185,100.0,255.179,9.7
,,,,,,200,79.182,20.58,447.185,100.0,185.464,7.05
,,,,30,"[0, 12, 3, 5, 2, 4, 10, 6, 4, 3, 2]",5,463.598,120.47,447.185,100.0,3.260.794,123.96
,,,,,,10,264.884,68.83,447.185,100.0,1.671.084,63.53
,,,,,,25,143.691,37.34,447.185,100.0,701.534,26.67
,,,,,,50,103.611,26.93,447.185,100.0,380.898,14.48
,,,,,,100,83.663,21.74,447.185,100.0,221.312,8.41
,,,,,,200,74.138,19.27,447.185,100.0,145.112,5.52
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,240.804,62.58,447.185,100.0,1.478.443,56.2
,,,,,,10,195.126,50.71,447.185,100.0,1.113.018,42.31
,,,,,,25,173.248,45.02,447.185,100.0,937.990,35.66
,,,,,,50,171.945,44.68,447.185,100.0,927.572,35.26
,,,,,,100,174.081,45.24,447.185,100.0,944.654,35.91
,,,,,,200,177.587,46.15,447.185,100.0,972.708,36.98
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,240.804,62.58,447.185,100.0,1.478.443,56.2
,,,,,,10,195.126,50.71,447.185,100.0,1.113.018,42.31
,,,,,,25,173.248,45.02,447.185,100.0,937.990,35.66
,,,,,,50,171.945,44.68,447.185,100.0,927.572,35.26
,,,,,,100,174.081,45.24,447.185,100.0,944.654,35.91
,,,,,,200,177.587,46.15,447.185,100.0,972.708,36.98
,,,,3,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",5,240.804,62.58,447.185,100.0,1.478.443,56.2
,,,,,,10,195.126,50.71,447.185,100.0,1.113.018,42.31
,,,,,,25,173.248,45.02,447.185,100.0,937.990,35.66
,,,,,,50,171.945,44.68,447.185,100.0,927.572,35.26
,,,,,,100,174.081,45.24,447.185,100.0,944.654,35.91
,,,,,,200,177.587,46.15,447.185,100.0,972.708,36.98
,,,,5,"[0, 2, 1, 1, 0, 1, 2, 1, 1, 0, 0]",5,228.792,59.46,447.185,100.0,1.382.349,52.55
,,,,,,10,177.243,46.06,447.185,100.0,969.954,36.87
,,,,,,25,151.293,39.32,447.185,100.0,762.350,28.98
,,,,,,50,148.160,38.5,447.185,100.0,737.288,28.03
,,,,,,100,149.029,38.73,447.185,100.0,744.243,28.29
,,,,,,200,151.486,39.37,447.185,100.0,763.894,29.04
,,,,10,"[0, 4, 1, 2, 1, 1, 3, 2, 1, 1, 1]",5,219.045,56.92,447.185,100.0,1.304.366,49.59
,,,,,,10,162.945,42.34,447.185,100.0,855.570,32.52
,,,,,,25,131.868,34.27,447.185,100.0,606.950,23.07
,,,,,,50,125.637,32.65,447.185,100.0,557.108,21.18
,,,,,,100,124.422,32.33,447.185,100.0,547.386,20.81
,,,,,,200,125.505,32.61,447.185,100.0,556.050,21.14
,,,,15,"[0, 6, 2, 2, 1, 2, 5, 3, 2, 1, 1]",5,210.008,54.57,447.185,100.0,1.232.074,46.84
,,,,,,10,149.871,38.95,447.185,100.0,750.974,28.55
,,,,,,25,114.477,29.75,447.185,100.0,467.825,17.78
,,,,,,50,105.029,27.29,447.185,100.0,392.242,14.91
,,,,,,100,101.456,26.37,447.185,100.0,363.661,13.82
,,,,,,200,100.933,26.23,447.185,100.0,359.472,13.67
,,,,20,"[0, 8, 2, 3, 2, 3, 7, 4, 2, 2, 1]",5,201.466,52.35,447.185,100.0,1.163.734,44.24
,,,,,,10,137.276,35.67,447.185,100.0,650.218,24.72
,,,,,,25,97.828,25.42,447.185,100.0,334.630,12.72
,,,,,,50,85.730,22.28,447.185,100.0,237.852,9.04
,,,,,,100,80.273,20.86,447.185,100.0,194.195,7.38
,,,,,,200,78.289,20.34,447.185,100.0,178.324,6.78
,,,,30,"[0, 12, 3, 5, 2, 4, 10, 6, 4, 3, 2]",5,197.125,51.23,447.185,100.0,1.129.011,42.92
,,,,,,10,130.719,33.97,447.185,100.0,597.758,22.72
,,,,,,25,88.803,23.08,447.185,100.0,262.430,9.98
,,,,,,50,74.873,19.46,447.185,100.0,150.992,5.74
,,,,,,100,68.042,17.68,447.185,100.0,96.344,3.66
,,,,,,200,64.897,16.86,447.185,100.0,71.186,2.71
NOAA-SST,noaa-buoy-201701.csv,4.392,CoderBasic,,,,492.948,100,74.664,100,3.864.960,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 'N', 0, 'N', 'N', 0, 0, 'N', 0, 0, 'N', 0, 0, 0, 0, 0, 0, 0, 'N', 0, 'N', 0, 0, 0, 0, 0, 'N', 0, 0, 0, 0, 'N', 0, 0, 'N', 'N', 0, 'N', 'N', 'N', 0, 0, 'N', 0, 0, 0, 0, 0, 'N', 0]",5,708.040,143.63,74.664,100.0,5.585.696,144.52
,,,,,,10,677.935,137.53,74.664,100.0,5.344.856,138.29
,,,,,,25,663.094,134.52,74.664,100.0,5.226.121,135.22
,,,,,,50,664.190,134.74,74.664,100.0,5.234.890,135.44
,,,,,,100,669.271,135.77,74.664,100.0,5.275.544,136.5
,,,,,,200,676.415,137.22,74.664,100.0,5.332.696,137.98
,,,,1,"[0, 10, 10, 8, 11, 10, 10, 'N', 17, 'N', 'N', 1, 7, 'N', 12, 6, 'N', 10, 13, 1, 16, 18, 12, 9, 'N', 18, 'N', 10, 5, 20, 3, 12, 'N', 1, 12, 14, 12, 'N', 12, 1, 'N', 'N', 14, 'N', 'N', 'N', 1, 7, 'N', 11, 7, 45, 21, 56, 'N', 12]",5,429.972,87.22,74.664,100.0,3.361.151,86.96
,,,,,,10,319.379,64.79,74.664,100.0,2.476.404,64.07
,,,,,,25,269.138,54.6,74.664,100.0,2.074.475,53.67
,,,,,,50,260.554,52.86,74.664,100.0,2.005.806,51.9
,,,,,,100,259.350,52.61,74.664,100.0,1.996.170,51.65
,,,,,,200,260.651,52.88,74.664,100.0,2.006.584,51.92
