Dataset,Filename,Column,Coder,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,WORST,,0,1,3,5,10,15,20,30
IRKIS
,,,CoderBase,,256,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,68.54,68.54,68.54,68.54,72.64,76.50,79.46,83.56,83.56,,4472442,4472442,4472442,4472442,4472442,4472442,4472442,4472442
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.31,0.31,0.31,0.31,0.31,0.31,0.29,0.26,,0.00,0.00,0.00,0.00,13.02,23.75,30.32,36.56,36.56,,1406923,1406923,1406923,1406923,1406923,1378429,1318165,1159198
,,,CoderAPCA,4,4,4,4,4,4,4,8,,0.37,0.37,0.33,0.32,0.27,0.24,0.21,0.16,,15.24,15.24,5.38,0.33,0.00,0.00,0.00,0.00,15.24,,1659893,1659893,1486973,1411612,1223776,1051120,918449,735346
,,,CoderCA,4,4,4,4,4,4,4,4,,0.38,0.38,0.36,0.36,0.34,0.32,0.3,0.27,,16.98,16.98,13.60,11.90,19.05,25.87,31.04,38.12,38.12,,1694730,1694730,1628466,1596885,1511789,1418003,1331884,1188334
,,,CoderPWLH,4,4,4,4,4,8,8,16,,1.12,1.12,1.06,1.02,0.94,0.84,0.74,0.59,,72.00,72.00,70.21,69.29,70.92,71.93,72.40,72.30,72.40,,5024200,5024200,4722672,4581898,4208000,3744023,3327347,2654638
,,,CoderPWLHInt,4,4,4,4,4,4,8,8,,0.35,0.35,0.35,0.34,0.31,0.28,0.26,0.21,,8.85,8.85,8.85,6.81,12.08,17.18,21.15,21.62,21.62,,1543449,1543449,1543449,1509689,1391941,1269228,1164811,938227
,,,CoderFR,4,4,4,4,4,4,4,4,,0.36,0.36,0.36,0.35,0.34,0.33,0.31,0.28,,13.50,13.50,11.56,10.55,19.43,27.74,33.93,42.12,42.12,,1626501,1626501,1590894,1572920,1518866,1454692,1390012,1270442
,,,CoderSF,,256,,,,,,,,2.21,2.21,1.67,1.58,1.4,1.23,1.1,0.89,,85.75,85.75,81.21,80.06,80.44,80.95,81.34,81.59,85.75,,9870969,9870969,7487744,7056534,6257164,5519024,4923169,3993344
,,,CoderGAMPSLimit,4,4,4,4,4,4,4,8,,0.37,0.37,0.33,0.32,0.27,0.24,0.21,0.17,,15.27,15.27,5.42,0.38,0.14,0.44,1.01,0.53,15.27,,1660439,1660439,1487552,1412224,1225444,1055736,927806,739228
,,Mer.Wind
,,,CoderGZIP,,,,,,,,,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,3.02,3.02,3.02,3.02,10.11,20.29,28.06,40.96,40.96,,1450712,1450712,1450712,1450712,1450712,1450712,1450712,1450712
,,,CoderBase,,256,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,68.54,68.54,68.54,68.54,70.84,74.14,76.67,80.85,80.85,,4472442,4472442,4472442,4472442,4472442,4472442,4472442,4472442
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.28,,0.00,0.00,0.00,0.00,7.32,17.59,23.74,32.06,32.06,,1406909,1406909,1406909,1406909,1406909,1403156,1368461,1260695
,,,CoderAPCA,4,4,4,4,4,4,4,4,,0.37,0.37,0.34,0.33,0.29,0.26,0.23,0.19,,15.64,15.64,7.76,5.13,0.00,0.00,0.00,0.00,15.64,,1667713,1667713,1525318,1482946,1303987,1156389,1043595,856529
,,,CoderCA,4,4,4,4,4,4,4,4,,0.38,0.38,0.37,0.37,0.35,0.33,0.32,0.29,,17.12,17.12,14.66,13.90,16.43,22.34,26.88,34.27,34.27,,1697578,1697578,1648672,1634042,1560375,1489084,1427264,1303085
,,,CoderPWLH,4,4,4,4,4,8,8,8,,1.13,1.13,1.07,1.06,0.99,0.92,0.85,0.71,,72.05,72.05,70.70,70.28,70.44,71.78,72.44,73.03,73.03,,5033023,5033023,4802041,4733299,4411289,4097728,3786740,3175805
